retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,41,1,practice,,,300,False,,,,32250,False,1
00:39.9,39930,1916640,,exhale,41,2,practice,,,500,False,,,,40430,False,2
00:48.0,48000,2304000,,inhale,41,3,practice,,,300,False,,,,48300,False,1
00:56.0,55950,2685600,,exhale,41,4,practice,,,300,False,,,,56250,False,2
01:4.0,64019,3072912,,inhale,41,5,practice,,,300,False,,,,64319,False,1
01:12.0,72000,3456000,,exhale,41,6,practice,,,200,False,,,,72200,False,2
01:20.1,80069,3843359,,inhale,41,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,41,8,practice,,,400,False,,,,88420,False,2
01:36.1,96090,4612320,,inhale,41,9,inhalation,pink,400.0,300,True,01:36.4,01:36.8,96790.0,96390,True,1
01:44.1,104070,4995360,,exhale,41,10,exhalation,brown,400.0,500,True,01:44.6,01:45.0,104970.0,104570,True,2
01:52.1,112140,5382720,,inhale,41,11,inhalation,pink,190.0,200,True,01:52.3,01:52.5,112530.0,112340,True,1
02:0.1,120090,5764320,,exhale,41,12,exhalation,pink,700.0,200,True,02:0.3,02:1.0,120990.0,120290,True,2
02:8.2,128160,6151680,,inhale,41,13,inhalation,brown,1000.0,300,True,02:8.5,02:9.5,129460.0,128460,True,1
02:16.1,136139,6534719,,exhale,41,14,exhalation,brown,700.0,400,True,02:16.5,02:17.2,137239.0,136539,True,2
02:24.2,144180,6920640,,inhale,41,15,baseline,,700.0,500,True,,02:25.4,145380.0,144680,True,1
02:32.2,152160,7303680,,exhale,41,16,baseline,,400.0,400,True,,02:33.0,152960.0,152560,True,2
02:40.2,160229,7691039,,inhale,41,17,baseline,,400.0,500,True,,02:41.1,161129.0,160729,True,1
02:48.2,168210,8074080,,exhale,41,18,exhalation,pink,700.0,300,True,02:48.5,02:49.2,169210.0,168510,True,2
02:56.2,176250,8460000,,inhale,41,19,baseline,,400.0,500,True,,02:57.1,177150.0,176750,True,1
03:4.2,184230,8843040,,exhale,41,20,exhalation,pink,400.0,100,True,03:4.3,03:4.7,184730.0,184330,True,2
03:12.3,192300,9230400,,inhale,41,21,inhalation,blue,1500.0,100,True,03:12.4,03:13.9,193900.0,192400,True,1
03:20.2,200250,9612000,,exhale,41,22,baseline,,190.0,300,True,,03:20.7,200740.0,200550,True,2
03:28.3,208350,10000800,,inhale,41,23,baseline,,1000.0,200,True,,03:29.6,209550.0,208550,True,1
03:36.3,216300,10382400,,exhale,41,24,catch,white,,400,False,03:36.7,,,216700,False,2
