retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,40,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,40,2,practice,,,400,False,,,,40330,False,2
00:48.0,48000,2304000,,inhale,40,3,practice,,,300,False,,,,48300,False,1
00:56.0,55950,2685600,,exhale,40,4,practice,,,200,False,,,,56150,False,2
01:4.0,64019,3072912,,inhale,40,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,40,6,practice,,,200,False,,,,72200,False,2
01:20.1,80069,3843359,,inhale,40,7,practice,,,500,False,,,,80569,False,1
01:28.0,88020,4224960,,exhale,40,8,practice,,,500,False,,,,88520,False,2
01:36.1,96090,4612320,,inhale,40,9,inhalation,pink,1500.0,500,True,01:36.6,01:38.1,98090.0,96590,True,1
01:44.1,104070,4995360,,exhale,40,10,baseline,,190.0,100,True,,01:44.4,104360.0,104170,True,2
01:52.1,112140,5382720,,inhale,40,11,inhalation,blue,190.0,300,True,01:52.4,01:52.6,112630.0,112440,True,1
02:0.1,120090,5764320,,exhale,40,12,exhalation,brown,400.0,500,True,02:0.6,02:1.0,120990.0,120590,True,2
02:8.2,128160,6151680,,inhale,40,13,inhalation,pink,1000.0,200,True,02:8.4,02:9.4,129360.0,128360,True,1
02:16.1,136139,6534719,,exhale,40,14,exhalation,brown,1500.0,100,True,02:16.2,02:17.7,137739.0,136239,True,2
02:24.2,144180,6920640,,inhale,40,15,baseline,,1000.0,100,True,,02:25.3,145280.0,144280,True,1
02:32.2,152160,7303680,,exhale,40,16,baseline,,400.0,200,True,,02:32.8,152760.0,152360,True,2
02:40.2,160229,7691039,,inhale,40,17,baseline,,1500.0,200,True,,02:41.9,161929.0,160429,True,1
02:48.2,168210,8074080,,exhale,40,18,exhalation,pink,400.0,200,True,02:48.4,02:48.8,168810.0,168410,True,2
02:56.2,176250,8460000,,inhale,40,19,inhalation,blue,700.0,300,True,02:56.5,02:57.2,177250.0,176550,True,1
03:4.2,184230,8843040,,exhale,40,20,baseline,,1000.0,200,True,,03:5.4,185430.0,184430,True,2
03:12.3,192300,9230400,,inhale,40,21,inhalation,brown,700.0,100,True,03:12.4,03:13.1,193100.0,192400,True,1
03:20.2,200250,9612000,,exhale,40,22,baseline,,400.0,200,True,,03:20.9,200850.0,200450,True,2
03:28.3,208350,10000800,,inhale,40,23,inhalation,white,1000.0,300,True,03:28.6,03:29.6,209650.0,208650,True,1
03:36.3,216300,10382400,,exhale,40,24,exhalation,blue,1500.0,500,True,03:36.8,03:38.3,218300.0,216800,True,2
03:44.4,224369,10769712,,inhale,40,25,catch,white,,500,False,03:44.9,,,224869,False,1
03:52.3,232350,11152800,,exhale,40,26,exhalation,blue,700.0,500,True,03:52.9,03:53.5,233550.0,232850,True,2
04:0.4,240390,11538720,,inhale,40,27,baseline,,400.0,200,True,,04:1.0,240990.0,240590,True,1
04:8.4,248370,11921760,,exhale,40,28,baseline,,1000.0,100,True,,04:9.5,249470.0,248470,True,2
04:16.4,256410,12307680,,inhale,40,29,inhalation,blue,1500.0,300,True,04:16.7,04:18.2,258210.0,256710,True,1
04:24.4,264390,12690720,,exhale,40,30,catch,pink,,100,False,04:24.5,,,264490,False,2
04:32.5,272459,13078079,,inhale,40,31,inhalation,pink,700.0,500,True,04:33.0,04:33.7,273659.0,272959,True,1
04:40.4,280410,13459680,,exhale,40,32,exhalation,white,190.0,300,True,04:40.7,04:40.9,280900.0,280710,True,2
04:48.5,288510,13848480,,inhale,40,33,catch,white,,500,False,04:49.0,,,289010,False,1
04:56.5,296459,14230079,,exhale,40,34,catch,brown,,300,False,04:56.8,,,296759,False,2
05:4.5,304500,14616000,,inhale,40,35,inhalation,white,1500.0,200,True,05:4.7,05:6.2,306200.0,304700,True,1
05:12.5,312480,14999040,,exhale,40,36,baseline,,700.0,500,True,,05:13.7,313680.0,312980,True,2
05:19.6,319570,15339407,,inhale,40,37,inhalation,brown,190.0,400,True,05:20.0,05:20.2,320160.0,319970,True,1
05:20.6,320550,15386400,,inhale,40,38,inhalation,brown,1000.0,100,True,05:20.6,05:21.6,321650.0,320650,True,1
05:27.5,327520,15721007,,exhale,40,39,baseline,,1500.0,100,True,,05:29.1,329120.0,327620,True,2
05:28.5,328529,15769439,,exhale,40,40,exhalation,brown,1000.0,100,True,05:28.6,05:29.6,329629.0,328629,True,2
05:35.6,335589,16108319,,inhale,40,41,catch,blue,,200,False,05:35.8,,,335789,False,1
05:43.6,343570,16491407,,exhale,40,42,exhalation,brown,1000.0,100,True,05:43.7,05:44.7,344670.0,343670,True,2
05:51.6,351641,16878768,,inhale,40,43,inhalation,brown,1000.0,100,True,05:51.7,05:52.7,352741.0,351741,True,1
05:59.6,359591,17260368,,exhale,40,44,exhalation,white,190.0,500,True,06:0.1,06:0.3,360281.0,360091,True,2
06:7.7,367661,17647728,,inhale,40,45,inhalation,blue,700.0,100,True,06:7.8,06:8.5,368461.0,367761,True,1
06:15.6,375641,18030768,,exhale,40,46,exhalation,white,190.0,200,True,06:15.8,06:16.0,376031.0,375841,True,2
06:23.7,383711,18418128,,inhale,40,47,baseline,,1000.0,500,True,,06:25.2,385211.0,384211,True,1
06:31.7,391661,18799728,,exhale,40,48,baseline,,1500.0,400,True,,06:33.6,393561.0,392061,True,2
06:39.7,399731,19187088,,inhale,40,49,inhalation,pink,400.0,400,True,06:40.1,06:40.5,400531.0,400131,True,1
06:47.7,407711,19570128,,exhale,40,50,exhalation,blue,1000.0,400,True,06:48.1,06:49.1,409111.0,408111,True,2
06:55.8,415751,19956048,,inhale,40,51,inhalation,white,1000.0,500,True,06:56.3,06:57.3,417251.0,416251,True,1
07:3.7,423731,20339088,,exhale,40,52,baseline,,700.0,300,True,,07:4.7,424731.0,424031,True,2
07:11.8,431801,20726448,,inhale,40,53,inhalation,pink,400.0,200,True,07:12.0,07:12.4,432401.0,432001,True,1
07:19.8,439781,21109488,,exhale,40,54,exhalation,white,400.0,200,True,07:20.0,07:20.4,440381.0,439981,True,2
07:27.8,447821,21495408,,inhale,40,55,inhalation,blue,400.0,100,True,07:27.9,07:28.3,448321.0,447921,True,1
07:35.8,455801,21878448,,exhale,40,56,exhalation,pink,1000.0,500,True,07:36.3,07:37.3,457301.0,456301,True,2
07:43.9,463871,22265808,,inhale,40,57,baseline,,1000.0,500,True,,07:45.4,465371.0,464371,True,1
07:51.8,471821,22647408,,exhale,40,58,catch,pink,,200,False,07:52.0,,,472021,False,2
07:59.9,479921,23036208,,inhale,40,59,baseline,,1000.0,100,True,,08:1.0,481021.0,480021,True,1
08:7.9,487871,23417808,,exhale,40,60,exhalation,blue,1000.0,300,True,08:8.2,08:9.2,489171.0,488171,True,2
08:15.9,495940,23805120,,inhale,40,61,baseline,,1000.0,500,True,,08:17.4,497440.0,496440,True,1
08:23.9,503921,24188208,,exhale,40,62,exhalation,brown,190.0,500,True,08:24.4,08:24.6,504611.0,504421,True,2
08:32.0,511961,24574128,,inhale,40,63,inhalation,pink,1000.0,100,True,08:32.1,08:33.1,513061.0,512061,True,1
08:39.9,519941,24957168,,exhale,40,64,exhalation,blue,400.0,100,True,08:40.0,08:40.4,520441.0,520041,True,2
08:48.0,527981,25343088,,inhale,40,65,baseline,,1500.0,100,True,,08:49.6,529581.0,528081,True,1
08:56.0,535961,25726128,,exhale,40,66,catch,brown,,100,False,08:56.1,,,536061,False,2
09:4.0,544030,26113487,,inhale,40,67,inhalation,brown,190.0,500,True,09:4.5,09:4.7,544720.0,544530,True,1
09:12.0,551981,26495088,,exhale,40,68,exhalation,pink,1500.0,300,True,09:12.3,09:13.8,553781.0,552281,True,2
09:20.1,560081,26883888,,inhale,40,69,inhalation,pink,1000.0,400,True,09:20.5,09:21.5,561481.0,560481,True,1
09:28.0,568030,27265487,,exhale,40,70,exhalation,blue,1500.0,100,True,09:28.1,09:29.6,569630.0,568130,True,2
09:36.1,576070,27651407,,inhale,40,71,inhalation,white,190.0,100,True,09:36.2,09:36.4,576360.0,576170,True,1
09:44.1,584050,28034447,,exhale,40,72,exhalation,white,1000.0,100,True,09:44.1,09:45.1,585150.0,584150,True,2
09:45.1,585051,28082448,,inhale,40,73,baseline,,190.0,200,True,,09:45.4,585441.0,585251,True,1
09:53.0,593001,28464048,,exhale,40,74,exhalation,brown,400.0,300,True,09:53.3,09:53.7,593701.0,593301,True,2
10:1.1,601070,28851360,,inhale,40,75,inhalation,brown,400.0,500,True,10:1.6,10:2.0,601970.0,601570,True,1
10:9.1,609051,29234448,,exhale,40,76,exhalation,pink,190.0,100,True,10:9.2,10:9.3,609341.0,609151,True,2
10:17.1,617121,29621808,,inhale,40,77,baseline,,400.0,400,True,,10:17.9,617921.0,617521,True,1
10:25.1,625071,30003408,,exhale,40,78,baseline,,190.0,400,True,,10:25.7,625661.0,625471,True,2
10:33.1,633141,30390768,,inhale,40,79,inhalation,pink,1500.0,200,True,10:33.3,10:34.8,634841.0,633341,True,1
10:41.1,641121,30773808,,exhale,40,80,baseline,,1500.0,400,True,,10:43.0,643021.0,641521,True,2
10:49.2,649191,31161168,,inhale,40,81,catch,brown,,500,False,10:49.7,,,649691,False,1
10:57.1,657141,31542768,,exhale,40,82,exhalation,pink,1500.0,400,True,10:57.5,10:59.0,659041.0,657541,True,2
11:5.2,665211,31930128,,inhale,40,83,inhalation,blue,700.0,400,True,11:5.6,11:6.3,666311.0,665611,True,1
11:13.2,673191,32313168,,exhale,40,84,exhalation,pink,700.0,500,True,11:13.7,11:14.4,674391.0,673691,True,2
11:21.2,681231,32699088,,inhale,40,85,inhalation,white,400.0,400,True,11:21.6,11:22.0,682031.0,681631,True,1
11:29.2,689211,33082128,,exhale,40,86,exhalation,white,400.0,100,True,11:29.3,11:29.7,689711.0,689311,True,2
11:37.3,697280,33469487,,inhale,40,87,baseline,,190.0,400,True,,11:37.9,697870.0,697680,True,1
11:45.3,705261,33852528,,exhale,40,88,catch,white,,500,False,11:45.8,,,705761,False,2
11:53.3,713301,34238448,,inhale,40,89,inhalation,brown,1500.0,100,True,11:53.4,11:54.9,714901.0,713401,True,1
12:1.3,721281,34621488,,exhale,40,90,exhalation,brown,400.0,100,True,12:1.4,12:1.8,721781.0,721381,True,2
12:9.4,729351,35008848,,inhale,40,91,baseline,,1000.0,500,True,,12:10.9,730851.0,729851,True,1
12:17.3,737301,35390448,,exhale,40,92,exhalation,white,700.0,200,True,12:17.5,12:18.2,738201.0,737501,True,2
12:25.4,745401,35779248,,inhale,40,93,inhalation,blue,1000.0,300,True,12:25.7,12:26.7,746701.0,745701,True,1
12:33.4,753351,36160848,,exhale,40,94,baseline,,190.0,100,True,,12:33.6,753641.0,753451,True,2
12:41.4,761420,36548160,,inhale,40,95,baseline,,700.0,400,True,,12:42.5,762520.0,761820,True,1
12:49.4,769401,36931248,,exhale,40,96,exhalation,blue,190.0,500,True,12:49.9,12:50.1,770091.0,769901,True,2
12:57.4,777441,37317168,,inhale,40,97,inhalation,blue,400.0,300,True,12:57.7,12:58.1,778141.0,777741,True,1
13:5.4,785421,37700208,,exhale,40,98,baseline,,400.0,400,True,,13:6.2,786221.0,785821,True,2
13:13.5,793461,38086128,,inhale,40,99,inhalation,brown,190.0,200,True,13:13.7,13:13.9,793851.0,793661,True,1
13:21.4,801441,38469168,,exhale,40,100,exhalation,white,1500.0,300,True,13:21.7,13:23.2,803241.0,801741,True,2
13:29.5,809511,38856528,,inhale,40,101,inhalation,white,190.0,400,True,13:29.9,13:30.1,810101.0,809911,True,1
13:37.5,817461,39238128,,exhale,40,102,baseline,,190.0,500,True,,13:38.2,818151.0,817961,True,2
13:45.6,825561,39626928,,inhale,40,103,inhalation,white,1500.0,200,True,13:45.8,13:47.3,827261.0,825761,True,1
13:53.5,833511,40008528,,exhale,40,104,exhalation,pink,1000.0,400,True,13:53.9,13:54.9,834911.0,833911,True,2
14:1.6,841551,40394448,,inhale,40,105,baseline,,700.0,400,True,,14:2.7,842651.0,841951,True,1
14:9.5,849531,40777488,,exhale,40,106,baseline,,1500.0,300,True,,14:11.3,851331.0,849831,True,2
14:10.5,850531,40825488,,inhale,40,107,catch,blue,,500,False,14:11.0,,,851031,False,1
14:18.5,858481,41207088,,exhale,40,108,exhalation,pink,1000.0,200,True,14:18.7,14:19.7,859681.0,858681,True,2
14:26.5,866550,41594400,,inhale,40,109,catch,brown,,100,False,14:26.6,,,866650,False,1
14:34.5,874531,41977488,,exhale,40,110,exhalation,pink,700.0,300,True,14:34.8,14:35.5,875531.0,874831,True,2
14:42.6,882601,42364848,,inhale,40,111,inhalation,white,1500.0,400,True,14:43.0,14:44.5,884501.0,883001,True,1
14:50.6,890551,42746448,,exhale,40,112,exhalation,white,1500.0,300,True,14:50.9,14:52.4,892351.0,890851,True,2
14:58.6,898621,43133808,,inhale,40,113,inhalation,white,700.0,500,True,14:59.1,14:59.8,899821.0,899121,True,1
15:6.6,906601,43516848,,exhale,40,114,exhalation,blue,190.0,200,True,15:6.8,15:7.0,906991.0,906801,True,2
15:14.7,914671,43904208,,inhale,40,115,inhalation,white,1000.0,500,True,15:15.2,15:16.2,916171.0,915171,True,1
15:22.6,922621,44285808,,exhale,40,116,exhalation,blue,400.0,100,True,15:22.7,15:23.1,923121.0,922721,True,2
15:30.7,930691,44673168,,inhale,40,117,inhalation,blue,190.0,100,True,15:30.8,15:31.0,930981.0,930791,True,1
15:38.7,938671,45056208,,exhale,40,118,baseline,,400.0,400,True,,15:39.5,939471.0,939071,True,2
15:46.7,946711,45442128,,inhale,40,119,baseline,,700.0,300,True,,15:47.7,947711.0,947011,True,1
15:54.7,954691,45825168,,exhale,40,120,baseline,,1500.0,400,True,,15:56.6,956591.0,955091,True,2
16:2.8,962761,46212528,,inhale,40,121,baseline,,700.0,100,True,,16:3.6,963561.0,962861,True,1
16:10.7,970741,46595568,,exhale,40,122,exhalation,pink,190.0,100,True,16:10.8,16:11.0,971031.0,970841,True,2
16:18.8,978781,46981488,,inhale,40,123,inhalation,brown,400.0,400,True,16:19.2,16:19.6,979581.0,979181,True,1
16:26.8,986761,47364528,,exhale,40,124,exhalation,white,1000.0,100,True,16:26.9,16:27.9,987861.0,986861,True,2
16:34.8,994831,47751888,,inhale,40,125,inhalation,pink,1500.0,200,True,16:35.0,16:36.5,996531.0,995031,True,1
16:42.8,1002781,48133488,,exhale,40,126,exhalation,pink,400.0,400,True,16:43.2,16:43.6,1003581.0,1003181,True,2
16:50.9,1010881,48522288,,inhale,40,127,baseline,,700.0,500,True,,16:52.1,1012081.0,1011381,True,1
16:58.8,1018831,48903888,,exhale,40,128,exhalation,brown,700.0,300,True,16:59.1,16:59.8,1019831.0,1019131,True,2
17:6.9,1026900,49291200,,inhale,40,129,inhalation,pink,190.0,100,True,17:7.0,17:7.2,1027190.0,1027000,True,1
17:14.9,1034881,49674288,,exhale,40,130,exhalation,blue,700.0,200,True,17:15.1,17:15.8,1035781.0,1035081,True,2
17:22.9,1042921,50060208,,inhale,40,131,inhalation,pink,700.0,200,True,17:23.1,17:23.8,1043821.0,1043121,True,1
17:30.9,1050901,50443248,,exhale,40,132,exhalation,pink,700.0,400,True,17:31.3,17:32.0,1052001.0,1051301,True,2
17:38.9,1058941,50829168,,inhale,40,133,baseline,,1500.0,200,True,,17:40.6,1060641.0,1059141,True,1
17:46.9,1066921,51212208,,exhale,40,134,catch,blue,,100,False,17:47.0,,,1067021,False,2
17:55.0,1074991,51599568,,inhale,40,135,baseline,,700.0,100,True,,17:55.8,1075791.0,1075091,True,1
18:2.9,1082941,51981168,,exhale,40,136,baseline,,700.0,500,True,,18:4.1,1084141.0,1083441,True,2
18:11.0,1091041,52369968,,inhale,40,137,baseline,,700.0,400,True,,18:12.1,1092141.0,1091441,True,1
18:19.0,1098991,52751568,,exhale,40,138,exhalation,blue,400.0,100,True,18:19.1,18:19.5,1099491.0,1099091,True,2
18:27.0,1107031,53137488,,inhale,40,139,baseline,,400.0,400,True,,18:27.8,1107831.0,1107431,True,1
18:35.0,1115011,53520528,,exhale,40,140,exhalation,blue,700.0,100,True,18:35.1,18:35.8,1115811.0,1115111,True,2
18:36.0,1116011,53568528,,inhale,40,141,inhalation,blue,1500.0,100,True,18:36.1,18:37.6,1117611.0,1116111,True,1
18:44.0,1123961,53950128,,exhale,40,142,baseline,,400.0,200,True,,18:44.6,1124561.0,1124161,True,2
18:52.0,1132030,54337440,,inhale,40,143,inhalation,brown,400.0,300,True,18:52.3,18:52.7,1132730.0,1132330,True,1
19:0.0,1140011,54720528,,exhale,40,144,baseline,,190.0,100,True,,19:0.3,1140301.0,1140111,True,2
19:8.1,1148081,55107888,,inhale,40,145,baseline,,400.0,300,True,,19:8.8,1148781.0,1148381,True,1
19:16.0,1156031,55489488,,exhale,40,146,exhalation,white,400.0,200,True,19:16.2,19:16.6,1156631.0,1156231,True,2
19:24.1,1164101,55876848,,inhale,40,147,inhalation,pink,190.0,300,True,19:24.4,19:24.6,1164591.0,1164401,True,1
19:32.1,1172081,56259888,,exhale,40,148,baseline,,700.0,200,True,,19:33.0,1172981.0,1172281,True,2
19:40.2,1180151,56647248,,inhale,40,149,inhalation,brown,1000.0,400,True,19:40.6,19:41.6,1181551.0,1180551,True,1
19:48.1,1188101,57028848,,exhale,40,150,baseline,,1500.0,400,True,,19:50.0,1190001.0,1188501,True,2
19:56.2,1196171,57416208,,inhale,40,151,baseline,,1500.0,500,True,,19:58.2,1198171.0,1196671,True,1
20:4.2,1204151,57799248,,exhale,40,152,baseline,,400.0,300,True,,20:4.9,1204851.0,1204451,True,2
