retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,75,1,practice,,,100,False,,,,32050,False,1
00:39.9,39930,1916640,,exhale,75,2,practice,,,300,False,,,,40230,False,2
00:48.0,48000,2304000,,inhale,75,3,practice,,,200,False,,,,48200,False,1
00:56.0,55950,2685600,,exhale,75,4,practice,,,200,False,,,,56150,False,2
01:4.0,64019,3072912,,inhale,75,5,practice,,,500,False,,,,64519,False,1
01:12.0,72000,3456000,,exhale,75,6,practice,,,500,False,,,,72500,False,2
01:20.1,80069,3843359,,inhale,75,7,practice,,,400,False,,,,80469,False,1
01:28.0,88020,4224960,,exhale,75,8,practice,,,500,False,,,,88520,False,2
01:36.1,96090,4612320,,inhale,75,9,inhalation,blue,400.0,100,True,01:36.2,01:36.6,96590.0,96190,True,1
01:44.1,104070,4995360,,exhale,75,10,exhalation,pink,190.0,500,True,01:44.6,01:44.8,104760.0,104570,True,2
01:52.1,112140,5382720,,inhale,75,11,inhalation,pink,700.0,100,True,01:52.2,01:52.9,112940.0,112240,True,1
02:0.1,120090,5764320,,exhale,75,12,catch,white,,500,False,02:0.6,,,120590,False,2
02:8.2,128160,6151680,,inhale,75,13,inhalation,brown,1500.0,300,True,02:8.5,02:10.0,129960.0,128460,True,1
02:16.1,136139,6534719,,exhale,75,14,exhalation,white,400.0,400,True,02:16.5,02:16.9,136939.0,136539,True,2
02:24.2,144180,6920640,,inhale,75,15,baseline,,400.0,500,True,,02:25.1,145080.0,144680,True,1
02:32.2,152160,7303680,,exhale,75,16,catch,blue,,500,False,02:32.7,,,152660,False,2
02:40.2,160229,7691039,,inhale,75,17,baseline,,400.0,500,True,,02:41.1,161129.0,160729,True,1
02:48.2,168210,8074080,,exhale,75,18,baseline,,400.0,300,True,,02:48.9,168910.0,168510,True,2
02:56.2,176250,8460000,,inhale,75,19,inhalation,blue,1500.0,300,True,02:56.5,02:58.0,178050.0,176550,True,1
03:4.2,184230,8843040,,exhale,75,20,exhalation,pink,1000.0,500,True,03:4.7,03:5.7,185730.0,184730,True,2
03:12.3,192300,9230400,,inhale,75,21,inhalation,blue,1000.0,400,True,03:12.7,03:13.7,193700.0,192700,True,1
03:20.2,200250,9612000,,exhale,75,22,catch,blue,,500,False,03:20.8,,,200750,False,2
03:28.3,208350,10000800,,inhale,75,23,baseline,,700.0,200,True,,03:29.2,209250.0,208550,True,1
03:36.3,216300,10382400,,exhale,75,24,exhalation,blue,700.0,500,True,03:36.8,03:37.5,217500.0,216800,True,2
03:44.4,224369,10769712,,inhale,75,25,inhalation,blue,700.0,200,True,03:44.6,03:45.3,225269.0,224569,True,1
03:52.3,232350,11152800,,exhale,75,26,exhalation,pink,190.0,400,True,03:52.8,03:52.9,232940.0,232750,True,2
04:0.4,240390,11538720,,inhale,75,27,baseline,,1500.0,200,True,,04:2.1,242090.0,240590,True,1
04:8.4,248370,11921760,,exhale,75,28,catch,white,,100,False,04:8.5,,,248470,False,2
04:16.4,256410,12307680,,inhale,75,29,inhalation,brown,1000.0,500,True,04:16.9,04:17.9,257910.0,256910,True,1
04:24.4,264390,12690720,,exhale,75,30,baseline,,1000.0,100,True,,04:25.5,265490.0,264490,True,2
04:32.5,272459,13078079,,inhale,75,31,baseline,,400.0,100,True,,04:33.0,272959.0,272559,True,1
04:40.4,280410,13459680,,exhale,75,32,exhalation,brown,190.0,500,True,04:40.9,04:41.1,281100.0,280910,True,2
04:48.5,288510,13848480,,inhale,75,33,inhalation,white,1000.0,500,True,04:49.0,04:50.0,290010.0,289010,True,1
04:56.5,296459,14230079,,exhale,75,34,exhalation,pink,700.0,400,True,04:56.9,04:57.6,297559.0,296859,True,2
05:4.5,304500,14616000,,inhale,75,35,inhalation,blue,1500.0,100,True,05:4.6,05:6.1,306100.0,304600,True,1
05:12.5,312480,14999040,,exhale,75,36,catch,pink,,200,False,05:12.7,,,312680,False,2
05:19.6,319570,15339407,,inhale,75,37,inhalation,white,700.0,500,True,05:20.1,05:20.8,320770.0,320070,True,1
05:20.6,320550,15386400,,inhale,75,38,inhalation,brown,700.0,500,True,05:21.1,05:21.8,321750.0,321050,True,1
05:27.5,327520,15721007,,exhale,75,39,baseline,,700.0,500,True,,05:28.7,328720.0,328020,True,2
05:28.5,328529,15769439,,exhale,75,40,exhalation,blue,1000.0,400,True,05:28.9,05:29.9,329929.0,328929,True,2
05:35.6,335589,16108319,,inhale,75,41,inhalation,blue,1000.0,300,True,05:35.9,05:36.9,336889.0,335889,True,1
05:43.6,343570,16491407,,exhale,75,42,exhalation,white,400.0,400,True,05:44.0,05:44.4,344370.0,343970,True,2
05:51.6,351641,16878768,,inhale,75,43,inhalation,pink,190.0,200,True,05:51.8,05:52.0,352031.0,351841,True,1
05:59.6,359591,17260368,,exhale,75,44,exhalation,brown,700.0,100,True,05:59.7,06:0.4,360391.0,359691,True,2
06:7.7,367661,17647728,,inhale,75,45,baseline,,1000.0,300,True,,06:9.0,368961.0,367961,True,1
06:15.6,375641,18030768,,exhale,75,46,baseline,,190.0,500,True,,06:16.3,376331.0,376141,True,2
06:23.7,383711,18418128,,inhale,75,47,baseline,,1000.0,200,True,,06:24.9,384911.0,383911,True,1
06:31.7,391661,18799728,,exhale,75,48,exhalation,blue,190.0,300,True,06:32.0,06:32.2,392151.0,391961,True,2
06:39.7,399731,19187088,,inhale,75,49,inhalation,white,1000.0,100,True,06:39.8,06:40.8,400831.0,399831,True,1
06:47.7,407711,19570128,,exhale,75,50,exhalation,blue,400.0,500,True,06:48.2,06:48.6,408611.0,408211,True,2
06:55.8,415751,19956048,,inhale,75,51,inhalation,blue,190.0,500,True,06:56.3,06:56.4,416441.0,416251,True,1
07:3.7,423731,20339088,,exhale,75,52,catch,blue,,500,False,07:4.2,,,424231,False,2
07:11.8,431801,20726448,,inhale,75,53,baseline,,700.0,200,True,,07:12.7,432701.0,432001,True,1
07:19.8,439781,21109488,,exhale,75,54,exhalation,white,700.0,500,True,07:20.3,07:21.0,440981.0,440281,True,2
07:27.8,447821,21495408,,inhale,75,55,inhalation,pink,190.0,300,True,07:28.1,07:28.3,448311.0,448121,True,1
07:35.8,455801,21878448,,exhale,75,56,exhalation,pink,1500.0,300,True,07:36.1,07:37.6,457601.0,456101,True,2
07:43.9,463871,22265808,,inhale,75,57,inhalation,white,400.0,100,True,07:44.0,07:44.4,464371.0,463971,True,1
07:51.8,471821,22647408,,exhale,75,58,baseline,,700.0,400,True,,07:52.9,472921.0,472221,True,2
07:59.9,479921,23036208,,inhale,75,59,inhalation,blue,190.0,100,True,08:0.0,08:0.2,480211.0,480021,True,1
08:7.9,487871,23417808,,exhale,75,60,baseline,,1500.0,500,True,,08:9.9,489871.0,488371,True,2
08:15.9,495940,23805120,,inhale,75,61,baseline,,700.0,200,True,,08:16.8,496840.0,496140,True,1
08:23.9,503921,24188208,,exhale,75,62,exhalation,brown,1500.0,400,True,08:24.3,08:25.8,505821.0,504321,True,2
08:32.0,511961,24574128,,inhale,75,63,inhalation,brown,190.0,400,True,08:32.4,08:32.6,512551.0,512361,True,1
08:39.9,519941,24957168,,exhale,75,64,baseline,,190.0,300,True,,08:40.4,520431.0,520241,True,2
08:48.0,527981,25343088,,inhale,75,65,inhalation,pink,1500.0,500,True,08:48.5,08:50.0,529981.0,528481,True,1
08:56.0,535961,25726128,,exhale,75,66,baseline,,700.0,100,True,,08:56.8,536761.0,536061,True,2
09:4.0,544030,26113487,,inhale,75,67,inhalation,white,190.0,300,True,09:4.3,09:4.5,544520.0,544330,True,1
09:12.0,551981,26495088,,exhale,75,68,baseline,,400.0,400,True,,09:12.8,552781.0,552381,True,2
09:20.1,560081,26883888,,inhale,75,69,inhalation,pink,400.0,500,True,09:20.6,09:21.0,560981.0,560581,True,1
09:28.0,568030,27265487,,exhale,75,70,baseline,,1000.0,200,True,,09:29.2,569230.0,568230,True,2
09:36.1,576070,27651407,,inhale,75,71,baseline,,190.0,500,True,,09:36.8,576760.0,576570,True,1
09:44.1,584050,28034447,,exhale,75,72,exhalation,brown,190.0,300,True,09:44.4,09:44.5,584540.0,584350,True,2
09:45.1,585051,28082448,,inhale,75,73,inhalation,white,1500.0,100,True,09:45.2,09:46.7,586651.0,585151,True,1
09:53.0,593001,28464048,,exhale,75,74,exhalation,pink,190.0,400,True,09:53.4,09:53.6,593591.0,593401,True,2
10:1.1,601070,28851360,,inhale,75,75,inhalation,blue,700.0,300,True,10:1.4,10:2.1,602070.0,601370,True,1
10:9.1,609051,29234448,,exhale,75,76,baseline,,1500.0,300,True,,10:10.9,610851.0,609351,True,2
10:17.1,617121,29621808,,inhale,75,77,inhalation,blue,400.0,400,True,10:17.5,10:17.9,617921.0,617521,True,1
10:25.1,625071,30003408,,exhale,75,78,exhalation,pink,400.0,200,True,10:25.3,10:25.7,625671.0,625271,True,2
10:33.1,633141,30390768,,inhale,75,79,inhalation,pink,1000.0,200,True,10:33.3,10:34.3,634341.0,633341,True,1
10:41.1,641121,30773808,,exhale,75,80,baseline,,1500.0,400,True,,10:43.0,643021.0,641521,True,2
10:49.2,649191,31161168,,inhale,75,81,baseline,,400.0,100,True,,10:49.7,649691.0,649291,True,1
10:57.1,657141,31542768,,exhale,75,82,exhalation,brown,1500.0,100,True,10:57.2,10:58.7,658741.0,657241,True,2
11:5.2,665211,31930128,,inhale,75,83,inhalation,brown,1500.0,400,True,11:5.6,11:7.1,667111.0,665611,True,1
11:13.2,673191,32313168,,exhale,75,84,exhalation,blue,1000.0,200,True,11:13.4,11:14.4,674391.0,673391,True,2
11:21.2,681231,32699088,,inhale,75,85,catch,brown,,100,False,11:21.3,,,681331,False,1
