retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,39,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,39,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,39,3,practice,,,300,False,,,,48300,False,1
00:56.0,55950,2685600,,exhale,39,4,practice,,,500,False,,,,56450,False,2
01:4.0,64019,3072912,,inhale,39,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,39,6,practice,,,100,False,,,,72100,False,2
01:20.1,80069,3843359,,inhale,39,7,practice,,,500,False,,,,80569,False,1
01:28.0,88020,4224960,,exhale,39,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,39,9,baseline,,190.0,400,True,,01:36.7,96680.0,96490,True,1
01:44.1,104070,4995360,,exhale,39,10,exhalation,pink,1000.0,200,True,01:44.3,01:45.3,105270.0,104270,True,2
01:52.1,112140,5382720,,inhale,39,11,inhalation,pink,1500.0,100,True,01:52.2,01:53.7,113740.0,112240,True,1
02:0.1,120090,5764320,,exhale,39,12,baseline,,700.0,100,True,,02:0.9,120890.0,120190,True,2
02:8.2,128160,6151680,,inhale,39,13,baseline,,190.0,400,True,,02:8.8,128750.0,128560,True,1
02:16.1,136139,6534719,,exhale,39,14,exhalation,pink,700.0,400,True,02:16.5,02:17.2,137239.0,136539,True,2
02:24.2,144180,6920640,,inhale,39,15,baseline,,700.0,200,True,,02:25.1,145080.0,144380,True,1
02:32.2,152160,7303680,,exhale,39,16,baseline,,1500.0,400,True,,02:34.1,154060.0,152560,True,2
02:40.2,160229,7691039,,inhale,39,17,inhalation,brown,190.0,200,True,02:40.4,02:40.6,160619.0,160429,True,1
02:48.2,168210,8074080,,exhale,39,18,exhalation,white,1500.0,100,True,02:48.3,02:49.8,169810.0,168310,True,2
02:56.2,176250,8460000,,inhale,39,19,inhalation,white,1000.0,100,True,02:56.4,02:57.4,177350.0,176350,True,1
03:4.2,184230,8843040,,exhale,39,20,exhalation,brown,1500.0,100,True,03:4.3,03:5.8,185830.0,184330,True,2
03:12.3,192300,9230400,,inhale,39,21,inhalation,brown,1000.0,400,True,03:12.7,03:13.7,193700.0,192700,True,1
03:20.2,200250,9612000,,exhale,39,22,exhalation,white,190.0,300,True,03:20.6,03:20.7,200740.0,200550,True,2
03:28.3,208350,10000800,,inhale,39,23,inhalation,white,700.0,200,True,03:28.6,03:29.2,209250.0,208550,True,1
03:36.3,216300,10382400,,exhale,39,24,exhalation,blue,190.0,300,True,03:36.6,03:36.8,216790.0,216600,True,2
03:44.4,224369,10769712,,inhale,39,25,baseline,,700.0,500,True,,03:45.6,225569.0,224869,True,1
03:52.3,232350,11152800,,exhale,39,26,exhalation,blue,400.0,300,True,03:52.6,03:53.0,233050.0,232650,True,2
04:0.4,240390,11538720,,inhale,39,27,inhalation,brown,1000.0,100,True,04:0.5,04:1.5,241490.0,240490,True,1
04:8.4,248370,11921760,,exhale,39,28,baseline,,1500.0,300,True,,04:10.2,250170.0,248670,True,2
04:16.4,256410,12307680,,inhale,39,29,baseline,,190.0,200,True,,04:16.8,256800.0,256610,True,1
04:24.4,264390,12690720,,exhale,39,30,exhalation,white,1000.0,200,True,04:24.6,04:25.6,265590.0,264590,True,2
04:32.5,272459,13078079,,inhale,39,31,inhalation,blue,1000.0,100,True,04:32.6,04:33.6,273559.0,272559,True,1
04:40.4,280410,13459680,,exhale,39,32,exhalation,blue,700.0,400,True,04:40.8,04:41.5,281510.0,280810,True,2
04:48.5,288510,13848480,,inhale,39,33,inhalation,brown,1500.0,100,True,04:48.6,04:50.1,290110.0,288610,True,1
04:56.5,296459,14230079,,exhale,39,34,exhalation,brown,400.0,200,True,04:56.7,04:57.1,297059.0,296659,True,2
05:4.5,304500,14616000,,inhale,39,35,inhalation,pink,190.0,300,True,05:4.8,05:5.0,304990.0,304800,True,1
05:12.5,312480,14999040,,exhale,39,36,baseline,,400.0,100,True,,05:13.0,312980.0,312580,True,2
05:19.6,319570,15339407,,inhale,39,37,inhalation,brown,700.0,400,True,05:20.0,05:20.7,320670.0,319970,True,1
05:20.6,320550,15386400,,inhale,39,38,inhalation,blue,190.0,300,True,05:20.9,05:21.0,321040.0,320850,True,1
05:27.5,327520,15721007,,exhale,39,39,exhalation,white,400.0,500,True,05:28.0,05:28.4,328420.0,328020,True,2
05:28.5,328529,15769439,,exhale,39,40,exhalation,blue,400.0,500,True,05:29.0,05:29.4,329429.0,329029,True,2
05:35.6,335589,16108319,,inhale,39,41,inhalation,white,400.0,400,True,05:36.0,05:36.4,336389.0,335989,True,1
05:43.6,343570,16491407,,exhale,39,42,exhalation,blue,700.0,200,True,05:43.8,05:44.5,344470.0,343770,True,2
05:51.6,351641,16878768,,inhale,39,43,inhalation,white,190.0,200,True,05:51.8,05:52.0,352031.0,351841,True,1
05:59.6,359591,17260368,,exhale,39,44,baseline,,700.0,400,True,,06:0.7,360691.0,359991,True,2
06:7.7,367661,17647728,,inhale,39,45,baseline,,700.0,100,True,,06:8.5,368461.0,367761,True,1
06:15.6,375641,18030768,,exhale,39,46,exhalation,blue,400.0,100,True,06:15.7,06:16.1,376141.0,375741,True,2
06:23.7,383711,18418128,,inhale,39,47,inhalation,pink,400.0,500,True,06:24.2,06:24.6,384611.0,384211,True,1
06:31.7,391661,18799728,,exhale,39,48,exhalation,white,700.0,300,True,06:32.0,06:32.7,392661.0,391961,True,2
06:39.7,399731,19187088,,inhale,39,49,inhalation,brown,1500.0,500,True,06:40.2,06:41.7,401731.0,400231,True,1
06:47.7,407711,19570128,,exhale,39,50,exhalation,blue,1000.0,500,True,06:48.2,06:49.2,409211.0,408211,True,2
06:55.8,415751,19956048,,inhale,39,51,catch,white,,100,False,06:55.9,,,415851,False,1
07:3.7,423731,20339088,,exhale,39,52,exhalation,white,1000.0,500,True,07:4.2,07:5.2,425231.0,424231,True,2
07:11.8,431801,20726448,,inhale,39,53,baseline,,1500.0,200,True,,07:13.5,433501.0,432001,True,1
07:19.8,439781,21109488,,exhale,39,54,exhalation,blue,700.0,300,True,07:20.1,07:20.8,440781.0,440081,True,2
07:27.8,447821,21495408,,inhale,39,55,inhalation,pink,400.0,300,True,07:28.1,07:28.5,448521.0,448121,True,1
07:35.8,455801,21878448,,exhale,39,56,exhalation,pink,400.0,500,True,07:36.3,07:36.7,456701.0,456301,True,2
07:43.9,463871,22265808,,inhale,39,57,inhalation,white,700.0,100,True,07:44.0,07:44.7,464671.0,463971,True,1
07:51.8,471821,22647408,,exhale,39,58,baseline,,400.0,300,True,,07:52.5,472521.0,472121,True,2
07:59.9,479921,23036208,,inhale,39,59,inhalation,pink,700.0,200,True,08:0.1,08:0.8,480821.0,480121,True,1
08:7.9,487871,23417808,,exhale,39,60,baseline,,400.0,400,True,,08:8.7,488671.0,488271,True,2
08:15.9,495940,23805120,,inhale,39,61,inhalation,pink,190.0,500,True,08:16.4,08:16.6,496630.0,496440,True,1
08:23.9,503921,24188208,,exhale,39,62,catch,brown,,200,False,08:24.1,,,504121,False,2
08:32.0,511961,24574128,,inhale,39,63,inhalation,brown,700.0,200,True,08:32.2,08:32.9,512861.0,512161,True,1
08:39.9,519941,24957168,,exhale,39,64,exhalation,pink,700.0,400,True,08:40.3,08:41.0,521041.0,520341,True,2
08:48.0,527981,25343088,,inhale,39,65,baseline,,400.0,100,True,,08:48.5,528481.0,528081,True,1
08:56.0,535961,25726128,,exhale,39,66,baseline,,1000.0,400,True,,08:57.4,537361.0,536361,True,2
09:4.0,544030,26113487,,inhale,39,67,inhalation,blue,1500.0,500,True,09:4.5,09:6.0,546030.0,544530,True,1
09:12.0,551981,26495088,,exhale,39,68,baseline,,1500.0,100,True,,09:13.6,553581.0,552081,True,2
09:20.1,560081,26883888,,inhale,39,69,inhalation,white,400.0,300,True,09:20.4,09:20.8,560781.0,560381,True,1
09:28.0,568030,27265487,,exhale,39,70,exhalation,brown,190.0,100,True,09:28.1,09:28.3,568320.0,568130,True,2
09:36.1,576070,27651407,,inhale,39,71,catch,pink,,200,False,09:36.3,,,576270,False,1
09:44.1,584050,28034447,,exhale,39,72,baseline,,1500.0,100,True,,09:45.6,585650.0,584150,True,2
09:45.1,585051,28082448,,inhale,39,73,inhalation,blue,1500.0,500,True,09:45.6,09:47.1,587051.0,585551,True,1
09:53.0,593001,28464048,,exhale,39,74,exhalation,brown,1500.0,100,True,09:53.1,09:54.6,594601.0,593101,True,2
10:1.1,601070,28851360,,inhale,39,75,baseline,,1000.0,300,True,,10:2.4,602370.0,601370,True,1
10:9.1,609051,29234448,,exhale,39,76,baseline,,1500.0,200,True,,10:10.8,610751.0,609251,True,2
10:17.1,617121,29621808,,inhale,39,77,baseline,,1000.0,500,True,,10:18.6,618621.0,617621,True,1
10:25.1,625071,30003408,,exhale,39,78,catch,blue,,200,False,10:25.3,,,625271,False,2
10:33.1,633141,30390768,,inhale,39,79,inhalation,blue,1500.0,300,True,10:33.4,10:34.9,634941.0,633441,True,1
10:41.1,641121,30773808,,exhale,39,80,catch,pink,,500,False,10:41.6,,,641621,False,2
10:49.2,649191,31161168,,inhale,39,81,inhalation,white,1500.0,200,True,10:49.4,10:50.9,650891.0,649391,True,1
10:57.1,657141,31542768,,exhale,39,82,baseline,,700.0,200,True,,10:58.0,658041.0,657341,True,2
11:5.2,665211,31930128,,inhale,39,83,baseline,,400.0,500,True,,11:6.1,666111.0,665711,True,1
11:13.2,673191,32313168,,exhale,39,84,exhalation,pink,700.0,300,True,11:13.5,11:14.2,674191.0,673491,True,2
11:21.2,681231,32699088,,inhale,39,85,inhalation,brown,190.0,500,True,11:21.7,11:21.9,681921.0,681731,True,1
11:29.2,689211,33082128,,exhale,39,86,catch,brown,,500,False,11:29.7,,,689711,False,2
11:37.3,697280,33469487,,inhale,39,87,catch,brown,,300,False,11:37.6,,,697580,False,1
11:45.3,705261,33852528,,exhale,39,88,exhalation,pink,190.0,300,True,11:45.6,11:45.8,705751.0,705561,True,2
11:53.3,713301,34238448,,inhale,39,89,inhalation,pink,1000.0,300,True,11:53.6,11:54.6,714601.0,713601,True,1
12:1.3,721281,34621488,,exhale,39,90,catch,blue,,200,False,12:1.5,,,721481,False,2
12:9.4,729351,35008848,,inhale,39,91,inhalation,blue,400.0,100,True,12:9.5,12:9.9,729851.0,729451,True,1
12:17.3,737301,35390448,,exhale,39,92,exhalation,brown,400.0,400,True,12:17.7,12:18.1,738101.0,737701,True,2
12:25.4,745401,35779248,,inhale,39,93,inhalation,white,400.0,300,True,12:25.7,12:26.1,746101.0,745701,True,1
12:33.4,753351,36160848,,exhale,39,94,baseline,,400.0,400,True,,12:34.2,754151.0,753751,True,2
12:41.4,761420,36548160,,inhale,39,95,inhalation,white,700.0,500,True,12:41.9,12:42.6,762620.0,761920,True,1
12:49.4,769401,36931248,,exhale,39,96,baseline,,700.0,400,True,,12:50.5,770501.0,769801,True,2
12:57.4,777441,37317168,,inhale,39,97,baseline,,400.0,200,True,,12:58.0,778041.0,777641,True,1
13:5.4,785421,37700208,,exhale,39,98,exhalation,pink,190.0,300,True,13:5.7,13:5.9,785911.0,785721,True,2
13:13.5,793461,38086128,,inhale,39,99,inhalation,brown,400.0,100,True,13:13.6,13:14.0,793961.0,793561,True,1
13:21.4,801441,38469168,,exhale,39,100,baseline,,190.0,300,True,,13:21.9,801931.0,801741,True,2
13:29.5,809511,38856528,,inhale,39,101,inhalation,pink,700.0,500,True,13:30.0,13:30.7,810711.0,810011,True,1
13:37.5,817461,39238128,,exhale,39,102,exhalation,white,700.0,400,True,13:37.9,13:38.6,818561.0,817861,True,2
13:45.6,825561,39626928,,inhale,39,103,inhalation,brown,190.0,500,True,13:46.1,13:46.3,826251.0,826061,True,1
13:53.5,833511,40008528,,exhale,39,104,exhalation,pink,1500.0,100,True,13:53.6,13:55.1,835111.0,833611,True,2
14:1.6,841551,40394448,,inhale,39,105,catch,brown,,100,False,14:1.7,,,841651,False,1
14:9.5,849531,40777488,,exhale,39,106,exhalation,brown,700.0,200,True,14:9.7,14:10.4,850431.0,849731,True,2
14:10.5,850531,40825488,,inhale,39,107,baseline,,700.0,300,True,,14:11.5,851531.0,850831,True,1
14:18.5,858481,41207088,,exhale,39,108,exhalation,blue,190.0,400,True,14:18.9,14:19.1,859071.0,858881,True,2
14:26.5,866550,41594400,,inhale,39,109,inhalation,pink,700.0,100,True,14:26.6,14:27.4,867350.0,866650,True,1
