retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,32,1,practice,,,400,False,,,,32350,False,1
00:39.9,39930,1916640,,exhale,32,2,practice,,,300,False,,,,40230,False,2
00:48.0,48000,2304000,,inhale,32,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,32,4,practice,,,400,False,,,,56350,False,2
01:4.0,64019,3072912,,inhale,32,5,practice,,,100,False,,,,64119,False,1
01:12.0,72000,3456000,,exhale,32,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,32,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,32,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,32,9,inhalation,pink,190.0,300,True,01:36.4,01:36.6,96580.0,96390,True,1
01:44.1,104070,4995360,,exhale,32,10,exhalation,white,700.0,200,True,01:44.3,01:45.0,104970.0,104270,True,2
01:52.1,112140,5382720,,inhale,32,11,baseline,,400.0,200,True,,01:52.7,112740.0,112340,True,1
02:0.1,120090,5764320,,exhale,32,12,baseline,,1500.0,200,True,,02:1.8,121790.0,120290,True,2
02:8.2,128160,6151680,,inhale,32,13,inhalation,pink,1000.0,400,True,02:8.6,02:9.6,129560.0,128560,True,1
02:16.1,136139,6534719,,exhale,32,14,exhalation,blue,1500.0,100,True,02:16.2,02:17.7,137739.0,136239,True,2
02:24.2,144180,6920640,,inhale,32,15,inhalation,pink,400.0,100,True,02:24.3,02:24.7,144680.0,144280,True,1
02:32.2,152160,7303680,,exhale,32,16,baseline,,1000.0,100,True,,02:33.3,153260.0,152260,True,2
02:40.2,160229,7691039,,inhale,32,17,inhalation,white,400.0,100,True,02:40.3,02:40.7,160729.0,160329,True,1
02:48.2,168210,8074080,,exhale,32,18,exhalation,white,400.0,500,True,02:48.7,02:49.1,169110.0,168710,True,2
02:56.2,176250,8460000,,inhale,32,19,inhalation,white,1000.0,500,True,02:56.8,02:57.8,177750.0,176750,True,1
03:4.2,184230,8843040,,exhale,32,20,baseline,,700.0,300,True,,03:5.2,185230.0,184530,True,2
03:12.3,192300,9230400,,inhale,32,21,inhalation,pink,190.0,100,True,03:12.4,03:12.6,192590.0,192400,True,1
03:20.2,200250,9612000,,exhale,32,22,baseline,,190.0,400,True,,03:20.8,200840.0,200650,True,2
03:28.3,208350,10000800,,inhale,32,23,inhalation,brown,190.0,500,True,03:28.9,03:29.0,209040.0,208850,True,1
03:36.3,216300,10382400,,exhale,32,24,catch,pink,,400,False,03:36.7,,,216700,False,2
03:44.4,224369,10769712,,inhale,32,25,inhalation,white,400.0,100,True,03:44.5,03:44.9,224869.0,224469,True,1
03:52.3,232350,11152800,,exhale,32,26,baseline,,700.0,500,True,,03:53.5,233550.0,232850,True,2
04:0.4,240390,11538720,,inhale,32,27,inhalation,white,700.0,400,True,04:0.8,04:1.5,241490.0,240790,True,1
04:8.4,248370,11921760,,exhale,32,28,baseline,,190.0,500,True,,04:9.1,249060.0,248870,True,2
04:16.4,256410,12307680,,inhale,32,29,inhalation,white,1500.0,100,True,04:16.5,04:18.0,258010.0,256510,True,1
04:24.4,264390,12690720,,exhale,32,30,exhalation,blue,190.0,300,True,04:24.7,04:24.9,264880.0,264690,True,2
04:32.5,272459,13078079,,inhale,32,31,baseline,,400.0,400,True,,04:33.3,273259.0,272859,True,1
04:40.4,280410,13459680,,exhale,32,32,baseline,,1000.0,500,True,,04:41.9,281910.0,280910,True,2
04:48.5,288510,13848480,,inhale,32,33,inhalation,brown,700.0,100,True,04:48.6,04:49.3,289310.0,288610,True,1
04:56.5,296459,14230079,,exhale,32,34,exhalation,brown,1000.0,400,True,04:56.9,04:57.9,297859.0,296859,True,2
05:4.5,304500,14616000,,inhale,32,35,inhalation,blue,400.0,100,True,05:4.6,05:5.0,305000.0,304600,True,1
05:12.5,312480,14999040,,exhale,32,36,exhalation,white,190.0,100,True,05:12.6,05:12.8,312770.0,312580,True,2
05:19.6,319570,15339407,,inhale,32,37,baseline,,190.0,500,True,,05:20.3,320260.0,320070,True,1
05:20.6,320550,15386400,,inhale,32,38,baseline,,1000.0,100,True,,05:21.6,321650.0,320650,True,1
05:27.5,327520,15721007,,exhale,32,39,exhalation,blue,190.0,500,True,05:28.0,05:28.2,328210.0,328020,True,2
05:28.5,328529,15769439,,exhale,32,40,exhalation,brown,700.0,400,True,05:28.9,05:29.6,329629.0,328929,True,2
05:35.6,335589,16108319,,inhale,32,41,inhalation,brown,400.0,200,True,05:35.8,05:36.2,336189.0,335789,True,1
05:43.6,343570,16491407,,exhale,32,42,exhalation,pink,1500.0,200,True,05:43.8,05:45.3,345270.0,343770,True,2
05:51.6,351641,16878768,,inhale,32,43,inhalation,blue,1500.0,500,True,05:52.1,05:53.6,353641.0,352141,True,1
05:59.6,359591,17260368,,exhale,32,44,exhalation,pink,400.0,400,True,05:60.0,06:0.4,360391.0,359991,True,2
06:7.7,367661,17647728,,inhale,32,45,baseline,,1000.0,200,True,,06:8.9,368861.0,367861,True,1
06:15.6,375641,18030768,,exhale,32,46,exhalation,brown,400.0,100,True,06:15.7,06:16.1,376141.0,375741,True,2
06:23.7,383711,18418128,,inhale,32,47,inhalation,pink,400.0,200,True,06:23.9,06:24.3,384311.0,383911,True,1
06:31.7,391661,18799728,,exhale,32,48,exhalation,brown,190.0,300,True,06:32.0,06:32.2,392151.0,391961,True,2
06:39.7,399731,19187088,,inhale,32,49,baseline,,190.0,400,True,,06:40.3,400321.0,400131,True,1
06:47.7,407711,19570128,,exhale,32,50,baseline,,1500.0,400,True,,06:49.6,409611.0,408111,True,2
06:55.8,415751,19956048,,inhale,32,51,baseline,,700.0,300,True,,06:56.8,416751.0,416051,True,1
07:3.7,423731,20339088,,exhale,32,52,baseline,,1500.0,200,True,,07:5.4,425431.0,423931,True,2
07:11.8,431801,20726448,,inhale,32,53,baseline,,700.0,400,True,,07:12.9,432901.0,432201,True,1
07:19.8,439781,21109488,,exhale,32,54,exhalation,white,190.0,200,True,07:20.0,07:20.2,440171.0,439981,True,2
07:27.8,447821,21495408,,inhale,32,55,baseline,,400.0,300,True,,07:28.5,448521.0,448121,True,1
07:35.8,455801,21878448,,exhale,32,56,baseline,,400.0,200,True,,07:36.4,456401.0,456001,True,2
07:43.9,463871,22265808,,inhale,32,57,inhalation,pink,1500.0,400,True,07:44.3,07:45.8,465771.0,464271,True,1
07:51.8,471821,22647408,,exhale,32,58,catch,pink,,400,False,07:52.2,,,472221,False,2
07:59.9,479921,23036208,,inhale,32,59,inhalation,white,1500.0,200,True,08:0.1,08:1.6,481621.0,480121,True,1
08:7.9,487871,23417808,,exhale,32,60,exhalation,white,1000.0,400,True,08:8.3,08:9.3,489271.0,488271,True,2
08:15.9,495940,23805120,,inhale,32,61,inhalation,brown,1500.0,300,True,08:16.2,08:17.7,497740.0,496240,True,1
08:23.9,503921,24188208,,exhale,32,62,exhalation,brown,1000.0,400,True,08:24.3,08:25.3,505321.0,504321,True,2
08:32.0,511961,24574128,,inhale,32,63,baseline,,190.0,100,True,,08:32.3,512251.0,512061,True,1
08:39.9,519941,24957168,,exhale,32,64,exhalation,pink,700.0,200,True,08:40.1,08:40.8,520841.0,520141,True,2
08:48.0,527981,25343088,,inhale,32,65,baseline,,1000.0,100,True,,08:49.1,529081.0,528081,True,1
08:56.0,535961,25726128,,exhale,32,66,catch,brown,,200,False,08:56.2,,,536161,False,2
09:4.0,544030,26113487,,inhale,32,67,baseline,,400.0,500,True,,09:4.9,544930.0,544530,True,1
09:12.0,551981,26495088,,exhale,32,68,exhalation,pink,190.0,200,True,09:12.2,09:12.4,552371.0,552181,True,2
09:20.1,560081,26883888,,inhale,32,69,catch,pink,,300,False,09:20.4,,,560381,False,1
09:28.0,568030,27265487,,exhale,32,70,exhalation,white,700.0,500,True,09:28.5,09:29.2,569230.0,568530,True,2
09:36.1,576070,27651407,,inhale,32,71,baseline,,400.0,400,True,,09:36.9,576870.0,576470,True,1
09:44.1,584050,28034447,,exhale,32,72,exhalation,blue,400.0,200,True,09:44.2,09:44.6,584650.0,584250,True,2
09:45.1,585051,28082448,,inhale,32,73,inhalation,blue,700.0,200,True,09:45.3,09:46.0,585951.0,585251,True,1
09:53.0,593001,28464048,,exhale,32,74,baseline,,700.0,500,True,,09:54.2,594201.0,593501,True,2
10:1.1,601070,28851360,,inhale,32,75,catch,blue,,200,False,10:1.3,,,601270,False,1
10:9.1,609051,29234448,,exhale,32,76,exhalation,brown,1500.0,200,True,10:9.3,10:10.8,610751.0,609251,True,2
10:17.1,617121,29621808,,inhale,32,77,baseline,,1000.0,500,True,,10:18.6,618621.0,617621,True,1
10:25.1,625071,30003408,,exhale,32,78,baseline,,1000.0,200,True,,10:26.3,626271.0,625271,True,2
10:33.1,633141,30390768,,inhale,32,79,inhalation,brown,1000.0,300,True,10:33.4,10:34.4,634441.0,633441,True,1
10:41.1,641121,30773808,,exhale,32,80,exhalation,pink,1000.0,500,True,10:41.6,10:42.6,642621.0,641621,True,2
10:49.2,649191,31161168,,inhale,32,81,inhalation,pink,400.0,200,True,10:49.4,10:49.8,649791.0,649391,True,1
10:57.1,657141,31542768,,exhale,32,82,exhalation,brown,700.0,200,True,10:57.3,10:58.0,658041.0,657341,True,2
11:5.2,665211,31930128,,inhale,32,83,inhalation,blue,1000.0,200,True,11:5.4,11:6.4,666411.0,665411,True,1
11:13.2,673191,32313168,,exhale,32,84,baseline,,190.0,200,True,,11:13.6,673581.0,673391,True,2
11:21.2,681231,32699088,,inhale,32,85,inhalation,blue,190.0,500,True,11:21.7,11:21.9,681921.0,681731,True,1
11:29.2,689211,33082128,,exhale,32,86,exhalation,blue,400.0,200,True,11:29.4,11:29.8,689811.0,689411,True,2
11:37.3,697280,33469487,,inhale,32,87,inhalation,pink,1000.0,200,True,11:37.5,11:38.5,698480.0,697480,True,1
11:45.3,705261,33852528,,exhale,32,88,exhalation,blue,700.0,500,True,11:45.8,11:46.5,706461.0,705761,True,2
11:53.3,713301,34238448,,inhale,32,89,catch,white,,100,False,11:53.4,,,713401,False,1
12:1.3,721281,34621488,,exhale,32,90,catch,pink,,300,False,12:1.6,,,721581,False,2
12:9.4,729351,35008848,,inhale,32,91,inhalation,brown,1500.0,400,True,12:9.8,12:11.3,731251.0,729751,True,1
12:17.3,737301,35390448,,exhale,32,92,baseline,,1000.0,200,True,,12:18.5,738501.0,737501,True,2
12:25.4,745401,35779248,,inhale,32,93,inhalation,white,190.0,300,True,12:25.7,12:25.9,745891.0,745701,True,1
12:33.4,753351,36160848,,exhale,32,94,exhalation,brown,700.0,500,True,12:33.9,12:34.6,754551.0,753851,True,2
12:41.4,761420,36548160,,inhale,32,95,inhalation,white,400.0,300,True,12:41.7,12:42.1,762120.0,761720,True,1
12:49.4,769401,36931248,,exhale,32,96,catch,blue,,500,False,12:49.9,,,769901,False,2
12:57.4,777441,37317168,,inhale,32,97,baseline,,1500.0,400,True,,12:59.3,779341.0,777841,True,1
13:5.4,785421,37700208,,exhale,32,98,exhalation,white,190.0,500,True,13:5.9,13:6.1,786111.0,785921,True,2
13:13.5,793461,38086128,,inhale,32,99,inhalation,brown,400.0,100,True,13:13.6,13:14.0,793961.0,793561,True,1
13:21.4,801441,38469168,,exhale,32,100,baseline,,1000.0,300,True,,13:22.7,802741.0,801741,True,2
13:29.5,809511,38856528,,inhale,32,101,catch,blue,,400,False,13:29.9,,,809911,False,1
13:37.5,817461,39238128,,exhale,32,102,exhalation,brown,190.0,300,True,13:37.8,13:38.0,817951.0,817761,True,2
13:45.6,825561,39626928,,inhale,32,103,inhalation,pink,700.0,200,True,13:45.8,13:46.5,826461.0,825761,True,1
13:53.5,833511,40008528,,exhale,32,104,exhalation,white,700.0,400,True,13:53.9,13:54.6,834611.0,833911,True,2
14:1.6,841551,40394448,,inhale,32,105,catch,brown,,400,False,14:2.0,,,841951,False,1
14:9.5,849531,40777488,,exhale,32,106,baseline,,700.0,500,True,,14:10.7,850731.0,850031,True,2
14:10.5,850531,40825488,,inhale,32,107,inhalation,pink,700.0,200,True,14:10.7,14:11.4,851431.0,850731,True,1
14:18.5,858481,41207088,,exhale,32,108,exhalation,white,400.0,400,True,14:18.9,14:19.3,859281.0,858881,True,2
14:26.5,866550,41594400,,inhale,32,109,inhalation,white,1500.0,400,True,14:26.9,14:28.4,868450.0,866950,True,1
14:34.5,874531,41977488,,exhale,32,110,baseline,,190.0,400,True,,14:35.1,875121.0,874931,True,2
14:42.6,882601,42364848,,inhale,32,111,inhalation,blue,1000.0,100,True,14:42.7,14:43.7,883701.0,882701,True,1
14:50.6,890551,42746448,,exhale,32,112,exhalation,brown,400.0,400,True,14:51.0,14:51.4,891351.0,890951,True,2
14:58.6,898621,43133808,,inhale,32,113,inhalation,white,700.0,400,True,14:59.0,14:59.7,899721.0,899021,True,1
15:6.6,906601,43516848,,exhale,32,114,baseline,,190.0,500,True,,15:7.3,907291.0,907101,True,2
15:14.7,914671,43904208,,inhale,32,115,baseline,,1500.0,500,True,,15:16.7,916671.0,915171,True,1
15:22.6,922621,44285808,,exhale,32,116,baseline,,700.0,200,True,,15:23.5,923521.0,922821,True,2
15:30.7,930691,44673168,,inhale,32,117,inhalation,white,700.0,400,True,15:31.1,15:31.8,931791.0,931091,True,1
