retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,46,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,46,2,practice,,,300,False,,,,40230,False,2
00:48.0,48000,2304000,,inhale,46,3,practice,,,400,False,,,,48400,False,1
00:56.0,55950,2685600,,exhale,46,4,practice,,,300,False,,,,56250,False,2
01:4.0,64019,3072912,,inhale,46,5,practice,,,100,False,,,,64119,False,1
01:12.0,72000,3456000,,exhale,46,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,46,7,practice,,,200,False,,,,80269,False,1
01:28.0,88020,4224960,,exhale,46,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,46,9,inhalation,white,400.0,400,True,01:36.5,01:36.9,96890.0,96490,True,1
01:44.1,104070,4995360,,exhale,46,10,baseline,,190.0,400,True,,01:44.7,104660.0,104470,True,2
01:52.1,112140,5382720,,inhale,46,11,baseline,,700.0,100,True,,01:52.9,112940.0,112240,True,1
02:0.1,120090,5764320,,exhale,46,12,baseline,,400.0,500,True,,02:1.0,120990.0,120590,True,2
02:8.2,128160,6151680,,inhale,46,13,inhalation,pink,1500.0,200,True,02:8.4,02:9.9,129860.0,128360,True,1
02:16.1,136139,6534719,,exhale,46,14,exhalation,pink,190.0,500,True,02:16.6,02:16.8,136829.0,136639,True,2
02:24.2,144180,6920640,,inhale,46,15,inhalation,blue,190.0,400,True,02:24.6,02:24.8,144770.0,144580,True,1
02:32.2,152160,7303680,,exhale,46,16,exhalation,brown,190.0,100,True,02:32.3,02:32.5,152450.0,152260,True,2
02:40.2,160229,7691039,,inhale,46,17,inhalation,brown,400.0,100,True,02:40.3,02:40.7,160729.0,160329,True,1
02:48.2,168210,8074080,,exhale,46,18,exhalation,white,1000.0,100,True,02:48.3,02:49.3,169310.0,168310,True,2
02:56.2,176250,8460000,,inhale,46,19,baseline,,400.0,400,True,,02:57.0,177050.0,176650,True,1
03:4.2,184230,8843040,,exhale,46,20,exhalation,brown,400.0,200,True,03:4.4,03:4.8,184830.0,184430,True,2
03:12.3,192300,9230400,,inhale,46,21,inhalation,blue,190.0,300,True,03:12.6,03:12.8,192790.0,192600,True,1
03:20.2,200250,9612000,,exhale,46,22,baseline,,700.0,100,True,,03:21.1,201050.0,200350,True,2
03:28.3,208350,10000800,,inhale,46,23,inhalation,white,700.0,500,True,03:28.9,03:29.6,209550.0,208850,True,1
