retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,57,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,57,2,practice,,,500,False,,,,40430,False,2
00:48.0,48000,2304000,,inhale,57,3,practice,,,400,False,,,,48400,False,1
00:56.0,55950,2685600,,exhale,57,4,practice,,,100,False,,,,56050,False,2
01:4.0,64019,3072912,,inhale,57,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,57,6,practice,,,200,False,,,,72200,False,2
01:20.1,80069,3843359,,inhale,57,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,57,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,57,9,baseline,,1500.0,400,True,,01:38.0,97990.0,96490,True,1
01:44.1,104070,4995360,,exhale,57,10,baseline,,1500.0,500,True,,01:46.1,106070.0,104570,True,2
01:52.1,112140,5382720,,inhale,57,11,catch,blue,,100,False,01:52.2,,,112240,False,1
02:0.1,120090,5764320,,exhale,57,12,exhalation,pink,1000.0,500,True,02:0.6,02:1.6,121590.0,120590,True,2
02:8.2,128160,6151680,,inhale,57,13,baseline,,1000.0,100,True,,02:9.3,129260.0,128260,True,1
02:16.1,136139,6534719,,exhale,57,14,baseline,,190.0,400,True,,02:16.7,136729.0,136539,True,2
02:24.2,144180,6920640,,inhale,57,15,inhalation,brown,1500.0,300,True,02:24.5,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,57,16,exhalation,brown,1000.0,300,True,02:32.5,02:33.5,153460.0,152460,True,2
02:40.2,160229,7691039,,inhale,57,17,baseline,,190.0,300,True,,02:40.7,160719.0,160529,True,1
02:48.2,168210,8074080,,exhale,57,18,baseline,,1000.0,200,True,,02:49.4,169410.0,168410,True,2
02:56.2,176250,8460000,,inhale,57,19,inhalation,blue,700.0,100,True,02:56.4,02:57.0,177050.0,176350,True,1
03:4.2,184230,8843040,,exhale,57,20,exhalation,brown,400.0,100,True,03:4.3,03:4.7,184730.0,184330,True,2
03:12.3,192300,9230400,,inhale,57,21,baseline,,190.0,100,True,,03:12.6,192590.0,192400,True,1
03:20.2,200250,9612000,,exhale,57,22,exhalation,brown,700.0,300,True,03:20.6,03:21.2,201250.0,200550,True,2
03:28.3,208350,10000800,,inhale,57,23,inhalation,pink,190.0,400,True,03:28.8,03:28.9,208940.0,208750,True,1
03:36.3,216300,10382400,,exhale,57,24,baseline,,190.0,100,True,,03:36.6,216590.0,216400,True,2
03:44.4,224369,10769712,,inhale,57,25,inhalation,brown,700.0,200,True,03:44.6,03:45.3,225269.0,224569,True,1
03:52.3,232350,11152800,,exhale,57,26,exhalation,white,700.0,200,True,03:52.5,03:53.2,233250.0,232550,True,2
04:0.4,240390,11538720,,inhale,57,27,inhalation,pink,1500.0,300,True,04:0.7,04:2.2,242190.0,240690,True,1
04:8.4,248370,11921760,,exhale,57,28,baseline,,190.0,400,True,,04:9.0,248960.0,248770,True,2
04:16.4,256410,12307680,,inhale,57,29,inhalation,brown,400.0,500,True,04:16.9,04:17.3,257310.0,256910,True,1
04:24.4,264390,12690720,,exhale,57,30,baseline,,190.0,400,True,,04:25.0,264980.0,264790,True,2
04:32.5,272459,13078079,,inhale,57,31,inhalation,pink,400.0,300,True,04:32.8,04:33.2,273159.0,272759,True,1
04:40.4,280410,13459680,,exhale,57,32,exhalation,brown,1000.0,200,True,04:40.6,04:41.6,281610.0,280610,True,2
04:48.5,288510,13848480,,inhale,57,33,baseline,,700.0,200,True,,04:49.4,289410.0,288710,True,1
04:56.5,296459,14230079,,exhale,57,34,exhalation,pink,190.0,300,True,04:56.8,04:56.9,296949.0,296759,True,2
05:4.5,304500,14616000,,inhale,57,35,inhalation,white,400.0,400,True,05:4.9,05:5.3,305300.0,304900,True,1
05:12.5,312480,14999040,,exhale,57,36,baseline,,190.0,200,True,,05:12.9,312870.0,312680,True,2
05:19.6,319570,15339407,,inhale,57,37,baseline,,700.0,500,True,,05:20.8,320770.0,320070,True,1
05:20.6,320550,15386400,,inhale,57,38,inhalation,white,1500.0,300,True,05:20.9,05:22.4,322350.0,320850,True,1
05:27.5,327520,15721007,,exhale,57,39,baseline,,1000.0,400,True,,05:28.9,328920.0,327920,True,2
05:28.5,328529,15769439,,exhale,57,40,exhalation,white,1000.0,100,True,05:28.6,05:29.6,329629.0,328629,True,2
05:35.6,335589,16108319,,inhale,57,41,inhalation,pink,1000.0,500,True,05:36.1,05:37.1,337089.0,336089,True,1
05:43.6,343570,16491407,,exhale,57,42,catch,brown,,300,False,05:43.9,,,343870,False,2
05:51.6,351641,16878768,,inhale,57,43,baseline,,1000.0,500,True,,05:53.1,353141.0,352141,True,1
05:59.6,359591,17260368,,exhale,57,44,exhalation,blue,400.0,400,True,05:60.0,06:0.4,360391.0,359991,True,2
06:7.7,367661,17647728,,inhale,57,45,inhalation,blue,1000.0,500,True,06:8.2,06:9.2,369161.0,368161,True,1
06:15.6,375641,18030768,,exhale,57,46,exhalation,brown,190.0,500,True,06:16.1,06:16.3,376331.0,376141,True,2
06:23.7,383711,18418128,,inhale,57,47,inhalation,pink,700.0,500,True,06:24.2,06:24.9,384911.0,384211,True,1
06:31.7,391661,18799728,,exhale,57,48,exhalation,brown,190.0,200,True,06:31.9,06:32.1,392051.0,391861,True,2
06:39.7,399731,19187088,,inhale,57,49,baseline,,400.0,100,True,,06:40.2,400231.0,399831,True,1
06:47.7,407711,19570128,,exhale,57,50,baseline,,400.0,100,True,,06:48.2,408211.0,407811,True,2
06:55.8,415751,19956048,,inhale,57,51,inhalation,blue,400.0,100,True,06:55.9,06:56.3,416251.0,415851,True,1
07:3.7,423731,20339088,,exhale,57,52,exhalation,brown,1000.0,300,True,07:4.0,07:5.0,425031.0,424031,True,2
07:11.8,431801,20726448,,inhale,57,53,catch,white,,300,False,07:12.1,,,432101,False,1
07:19.8,439781,21109488,,exhale,57,54,baseline,,700.0,300,True,,07:20.8,440781.0,440081,True,2
07:27.8,447821,21495408,,inhale,57,55,baseline,,1500.0,300,True,,07:29.6,449621.0,448121,True,1
07:35.8,455801,21878448,,exhale,57,56,exhalation,white,700.0,200,True,07:36.0,07:36.7,456701.0,456001,True,2
07:43.9,463871,22265808,,inhale,57,57,catch,blue,,500,False,07:44.4,,,464371,False,1
07:51.8,471821,22647408,,exhale,57,58,exhalation,white,1500.0,500,True,07:52.3,07:53.8,473821.0,472321,True,2
07:59.9,479921,23036208,,inhale,57,59,inhalation,white,190.0,500,True,08:0.4,08:0.6,480611.0,480421,True,1
08:7.9,487871,23417808,,exhale,57,60,exhalation,brown,700.0,100,True,08:8.0,08:8.7,488671.0,487971,True,2
08:15.9,495940,23805120,,inhale,57,61,inhalation,white,1500.0,200,True,08:16.1,08:17.6,497640.0,496140,True,1
08:23.9,503921,24188208,,exhale,57,62,exhalation,blue,700.0,200,True,08:24.1,08:24.8,504821.0,504121,True,2
08:32.0,511961,24574128,,inhale,57,63,inhalation,blue,1500.0,100,True,08:32.1,08:33.6,513561.0,512061,True,1
08:39.9,519941,24957168,,exhale,57,64,exhalation,brown,1500.0,400,True,08:40.3,08:41.8,521841.0,520341,True,2
08:48.0,527981,25343088,,inhale,57,65,inhalation,brown,1000.0,300,True,08:48.3,08:49.3,529281.0,528281,True,1
08:56.0,535961,25726128,,exhale,57,66,baseline,,1000.0,200,True,,08:57.2,537161.0,536161,True,2
09:4.0,544030,26113487,,inhale,57,67,catch,pink,,200,False,09:4.2,,,544230,False,1
09:12.0,551981,26495088,,exhale,57,68,exhalation,blue,190.0,100,True,09:12.1,09:12.3,552271.0,552081,True,2
09:20.1,560081,26883888,,inhale,57,69,baseline,,1500.0,300,True,,09:21.9,561881.0,560381,True,1
09:28.0,568030,27265487,,exhale,57,70,exhalation,white,700.0,300,True,09:28.3,09:29.0,569030.0,568330,True,2
09:36.1,576070,27651407,,inhale,57,71,inhalation,blue,700.0,200,True,09:36.3,09:37.0,576970.0,576270,True,1
09:44.1,584050,28034447,,exhale,57,72,exhalation,brown,400.0,400,True,09:44.5,09:44.9,584850.0,584450,True,2
09:45.1,585051,28082448,,inhale,57,73,baseline,,700.0,100,True,,09:45.9,585851.0,585151,True,1
09:53.0,593001,28464048,,exhale,57,74,exhalation,white,400.0,300,True,09:53.3,09:53.7,593701.0,593301,True,2
10:1.1,601070,28851360,,inhale,57,75,baseline,,1500.0,100,True,,10:2.7,602670.0,601170,True,1
10:9.1,609051,29234448,,exhale,57,76,exhalation,blue,700.0,500,True,10:9.6,10:10.3,610251.0,609551,True,2
10:17.1,617121,29621808,,inhale,57,77,baseline,,1500.0,100,True,,10:18.7,618721.0,617221,True,1
10:25.1,625071,30003408,,exhale,57,78,exhalation,white,1500.0,200,True,10:25.3,10:26.8,626771.0,625271,True,2
10:33.1,633141,30390768,,inhale,57,79,inhalation,pink,190.0,100,True,10:33.2,10:33.4,633431.0,633241,True,1
10:41.1,641121,30773808,,exhale,57,80,baseline,,400.0,300,True,,10:41.8,641821.0,641421,True,2
10:49.2,649191,31161168,,inhale,57,81,catch,white,,200,False,10:49.4,,,649391,False,1
10:57.1,657141,31542768,,exhale,57,82,exhalation,brown,1500.0,400,True,10:57.5,10:59.0,659041.0,657541,True,2
11:5.2,665211,31930128,,inhale,57,83,inhalation,blue,190.0,500,True,11:5.7,11:5.9,665901.0,665711,True,1
11:13.2,673191,32313168,,exhale,57,84,exhalation,pink,1500.0,300,True,11:13.5,11:15.0,674991.0,673491,True,2
11:21.2,681231,32699088,,inhale,57,85,inhalation,brown,700.0,400,True,11:21.6,11:22.3,682331.0,681631,True,1
11:29.2,689211,33082128,,exhale,57,86,exhalation,white,1500.0,400,True,11:29.6,11:31.1,691111.0,689611,True,2
11:37.3,697280,33469487,,inhale,57,87,baseline,,400.0,500,True,,11:38.2,698180.0,697780,True,1
11:45.3,705261,33852528,,exhale,57,88,baseline,,1000.0,200,True,,11:46.5,706461.0,705461,True,2
11:53.3,713301,34238448,,inhale,57,89,inhalation,blue,1000.0,400,True,11:53.7,11:54.7,714701.0,713701,True,1
12:1.3,721281,34621488,,exhale,57,90,baseline,,1500.0,300,True,,12:3.1,723081.0,721581,True,2
12:9.4,729351,35008848,,inhale,57,91,inhalation,white,190.0,300,True,12:9.7,12:9.8,729841.0,729651,True,1
12:17.3,737301,35390448,,exhale,57,92,exhalation,blue,400.0,200,True,12:17.5,12:17.9,737901.0,737501,True,2
12:25.4,745401,35779248,,inhale,57,93,inhalation,pink,400.0,200,True,12:25.6,12:26.0,746001.0,745601,True,1
12:33.4,753351,36160848,,exhale,57,94,baseline,,700.0,300,True,,12:34.4,754351.0,753651,True,2
12:41.4,761420,36548160,,inhale,57,95,inhalation,brown,400.0,400,True,12:41.8,12:42.2,762220.0,761820,True,1
12:49.4,769401,36931248,,exhale,57,96,exhalation,pink,190.0,400,True,12:49.8,12:50.0,769991.0,769801,True,2
12:57.4,777441,37317168,,inhale,57,97,inhalation,brown,1000.0,100,True,12:57.5,12:58.5,778541.0,777541,True,1
13:5.4,785421,37700208,,exhale,57,98,baseline,,1500.0,500,True,,13:7.4,787421.0,785921,True,2
