retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,65,1,practice,,,500,False,,,,32450,False,1
00:39.9,39930,1916640,,exhale,65,2,practice,,,400,False,,,,40330,False,2
00:48.0,48000,2304000,,inhale,65,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,65,4,practice,,,100,False,,,,56050,False,2
01:4.0,64019,3072912,,inhale,65,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,65,6,practice,,,300,False,,,,72300,False,2
01:20.1,80069,3843359,,inhale,65,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,65,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,65,9,inhalation,brown,400.0,100,True,01:36.2,01:36.6,96590.0,96190,True,1
01:44.1,104070,4995360,,exhale,65,10,exhalation,pink,400.0,100,True,01:44.2,01:44.6,104570.0,104170,True,2
01:52.1,112140,5382720,,inhale,65,11,baseline,,1500.0,200,True,,01:53.8,113840.0,112340,True,1
02:0.1,120090,5764320,,exhale,65,12,catch,blue,,400,False,02:0.5,,,120490,False,2
02:8.2,128160,6151680,,inhale,65,13,inhalation,pink,190.0,500,True,02:8.7,02:8.8,128850.0,128660,True,1
02:16.1,136139,6534719,,exhale,65,14,exhalation,blue,190.0,200,True,02:16.3,02:16.5,136529.0,136339,True,2
02:24.2,144180,6920640,,inhale,65,15,inhalation,white,1500.0,300,True,02:24.5,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,65,16,exhalation,white,1000.0,200,True,02:32.4,02:33.4,153360.0,152360,True,2
02:40.2,160229,7691039,,inhale,65,17,inhalation,brown,190.0,300,True,02:40.5,02:40.7,160719.0,160529,True,1
02:48.2,168210,8074080,,exhale,65,18,catch,white,,100,False,02:48.3,,,168310,False,2
02:56.2,176250,8460000,,inhale,65,19,catch,blue,,200,False,02:56.5,,,176450,False,1
03:4.2,184230,8843040,,exhale,65,20,exhalation,white,1500.0,400,True,03:4.6,03:6.1,186130.0,184630,True,2
03:12.3,192300,9230400,,inhale,65,21,baseline,,190.0,500,True,,03:13.0,192990.0,192800,True,1
03:20.2,200250,9612000,,exhale,65,22,exhalation,pink,190.0,300,True,03:20.6,03:20.7,200740.0,200550,True,2
03:28.3,208350,10000800,,inhale,65,23,inhalation,blue,1500.0,300,True,03:28.6,03:30.1,210150.0,208650,True,1
03:36.3,216300,10382400,,exhale,65,24,catch,pink,,500,False,03:36.8,,,216800,False,2
03:44.4,224369,10769712,,inhale,65,25,inhalation,brown,190.0,500,True,03:44.9,03:45.1,225059.0,224869,True,1
03:52.3,232350,11152800,,exhale,65,26,baseline,,700.0,100,True,,03:53.1,233150.0,232450,True,2
04:0.4,240390,11538720,,inhale,65,27,inhalation,pink,190.0,200,True,04:0.6,04:0.8,240780.0,240590,True,1
04:8.4,248370,11921760,,exhale,65,28,baseline,,700.0,200,True,,04:9.3,249270.0,248570,True,2
04:16.4,256410,12307680,,inhale,65,29,inhalation,brown,1000.0,400,True,04:16.8,04:17.8,257810.0,256810,True,1
04:24.4,264390,12690720,,exhale,65,30,exhalation,pink,1500.0,400,True,04:24.8,04:26.3,266290.0,264790,True,2
04:32.5,272459,13078079,,inhale,65,31,inhalation,pink,700.0,300,True,04:32.8,04:33.5,273459.0,272759,True,1
04:40.4,280410,13459680,,exhale,65,32,exhalation,blue,1000.0,300,True,04:40.7,04:41.7,281710.0,280710,True,2
04:48.5,288510,13848480,,inhale,65,33,inhalation,white,700.0,400,True,04:48.9,04:49.6,289610.0,288910,True,1
04:56.5,296459,14230079,,exhale,65,34,baseline,,190.0,300,True,,04:56.9,296949.0,296759,True,2
05:4.5,304500,14616000,,inhale,65,35,inhalation,pink,1000.0,500,True,05:5.0,05:6.0,306000.0,305000,True,1
05:12.5,312480,14999040,,exhale,65,36,exhalation,blue,400.0,200,True,05:12.7,05:13.1,313080.0,312680,True,2
05:19.6,319570,15339407,,inhale,65,37,inhalation,blue,190.0,300,True,05:19.9,05:20.1,320060.0,319870,True,1
05:20.6,320550,15386400,,inhale,65,38,baseline,,1000.0,200,True,,05:21.8,321750.0,320750,True,1
05:27.5,327520,15721007,,exhale,65,39,baseline,,700.0,500,True,,05:28.7,328720.0,328020,True,2
05:28.5,328529,15769439,,exhale,65,40,catch,pink,,500,False,05:29.0,,,329029,False,2
05:35.6,335589,16108319,,inhale,65,41,inhalation,pink,1500.0,400,True,05:36.0,05:37.5,337489.0,335989,True,1
05:43.6,343570,16491407,,exhale,65,42,baseline,,1000.0,200,True,,05:44.8,344770.0,343770,True,2
05:51.6,351641,16878768,,inhale,65,43,baseline,,1000.0,500,True,,05:53.1,353141.0,352141,True,1
05:59.6,359591,17260368,,exhale,65,44,baseline,,190.0,100,True,,05:59.9,359881.0,359691,True,2
06:7.7,367661,17647728,,inhale,65,45,inhalation,pink,1000.0,500,True,06:8.2,06:9.2,369161.0,368161,True,1
06:15.6,375641,18030768,,exhale,65,46,exhalation,white,400.0,100,True,06:15.7,06:16.1,376141.0,375741,True,2
06:23.7,383711,18418128,,inhale,65,47,baseline,,1500.0,100,True,,06:25.3,385311.0,383811,True,1
06:31.7,391661,18799728,,exhale,65,48,exhalation,white,1500.0,400,True,06:32.1,06:33.6,393561.0,392061,True,2
06:39.7,399731,19187088,,inhale,65,49,inhalation,white,1000.0,400,True,06:40.1,06:41.1,401131.0,400131,True,1
06:47.7,407711,19570128,,exhale,65,50,exhalation,white,190.0,100,True,06:47.8,06:48.0,408001.0,407811,True,2
06:55.8,415751,19956048,,inhale,65,51,catch,brown,,200,False,06:56.0,,,415951,False,1
07:3.7,423731,20339088,,exhale,65,52,exhalation,pink,1000.0,300,True,07:4.0,07:5.0,425031.0,424031,True,2
07:11.8,431801,20726448,,inhale,65,53,inhalation,brown,1500.0,100,True,07:11.9,07:13.4,433401.0,431901,True,1
07:19.8,439781,21109488,,exhale,65,54,baseline,,400.0,400,True,,07:20.6,440581.0,440181,True,2
07:27.8,447821,21495408,,inhale,65,55,catch,white,,200,False,07:28.0,,,448021,False,1
07:35.8,455801,21878448,,exhale,65,56,exhalation,brown,400.0,400,True,07:36.2,07:36.6,456601.0,456201,True,2
