retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,8,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,8,2,practice,,,500,False,,,,40430,False,2
00:48.0,48000,2304000,,inhale,8,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,8,4,practice,,,200,False,,,,56150,False,2
01:4.0,64019,3072912,,inhale,8,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,8,6,practice,,,300,False,,,,72300,False,2
01:20.1,80069,3843359,,inhale,8,7,practice,,,100,False,,,,80169,False,1
01:28.0,88020,4224960,,exhale,8,8,practice,,,100,False,,,,88120,False,2
01:36.1,96090,4612320,,inhale,8,9,inhalation,brown,190.0,500,True,01:36.6,01:36.8,96780.0,96590,True,1
01:44.1,104070,4995360,,exhale,8,10,baseline,,700.0,400,True,,01:45.2,105170.0,104470,True,2
01:52.1,112140,5382720,,inhale,8,11,inhalation,brown,1000.0,500,True,01:52.6,01:53.6,113640.0,112640,True,1
02:0.1,120090,5764320,,exhale,8,12,baseline,,1500.0,100,True,,02:1.7,121690.0,120190,True,2
02:8.2,128160,6151680,,inhale,8,13,inhalation,pink,400.0,400,True,02:8.6,02:9.0,128960.0,128560,True,1
02:16.1,136139,6534719,,exhale,8,14,catch,pink,,400,False,02:16.5,,,136539,False,2
02:24.2,144180,6920640,,inhale,8,15,inhalation,blue,700.0,300,True,02:24.5,02:25.2,145180.0,144480,True,1
02:32.2,152160,7303680,,exhale,8,16,baseline,,1500.0,400,True,,02:34.1,154060.0,152560,True,2
02:40.2,160229,7691039,,inhale,8,17,inhalation,brown,700.0,100,True,02:40.3,02:41.0,161029.0,160329,True,1
