retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,79,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,79,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,79,3,practice,,,100,False,,,,48100,False,1
00:56.0,55950,2685600,,exhale,79,4,practice,,,500,False,,,,56450,False,2
01:4.0,64019,3072912,,inhale,79,5,practice,,,400,False,,,,64419,False,1
01:12.0,72000,3456000,,exhale,79,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,79,7,practice,,,100,False,,,,80169,False,1
01:28.0,88020,4224960,,exhale,79,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,79,9,inhalation,blue,400.0,100,True,01:36.2,01:36.6,96590.0,96190,True,1
01:44.1,104070,4995360,,exhale,79,10,exhalation,white,190.0,100,True,01:44.2,01:44.4,104360.0,104170,True,2
01:52.1,112140,5382720,,inhale,79,11,baseline,,190.0,500,True,,01:52.8,112830.0,112640,True,1
02:0.1,120090,5764320,,exhale,79,12,exhalation,pink,400.0,200,True,02:0.3,02:0.7,120690.0,120290,True,2
02:8.2,128160,6151680,,inhale,79,13,baseline,,700.0,300,True,,02:9.2,129160.0,128460,True,1
02:16.1,136139,6534719,,exhale,79,14,catch,pink,,200,False,02:16.3,,,136339,False,2
02:24.2,144180,6920640,,inhale,79,15,baseline,,190.0,500,True,,02:24.9,144870.0,144680,True,1
02:32.2,152160,7303680,,exhale,79,16,baseline,,190.0,300,True,,02:32.6,152650.0,152460,True,2
02:40.2,160229,7691039,,inhale,79,17,baseline,,1000.0,100,True,,02:41.3,161329.0,160329,True,1
02:48.2,168210,8074080,,exhale,79,18,exhalation,pink,190.0,400,True,02:48.6,02:48.8,168800.0,168610,True,2
02:56.2,176250,8460000,,inhale,79,19,inhalation,brown,1500.0,500,True,02:56.8,02:58.2,178250.0,176750,True,1
03:4.2,184230,8843040,,exhale,79,20,baseline,,700.0,300,True,,03:5.2,185230.0,184530,True,2
03:12.3,192300,9230400,,inhale,79,21,inhalation,brown,700.0,400,True,03:12.7,03:13.4,193400.0,192700,True,1
03:20.2,200250,9612000,,exhale,79,22,baseline,,700.0,200,True,,03:21.1,201150.0,200450,True,2
03:28.3,208350,10000800,,inhale,79,23,inhalation,pink,1000.0,400,True,03:28.8,03:29.8,209750.0,208750,True,1
03:36.3,216300,10382400,,exhale,79,24,baseline,,1500.0,100,True,,03:37.9,217900.0,216400,True,2
03:44.4,224369,10769712,,inhale,79,25,catch,white,,300,False,03:44.7,,,224669,False,1
03:52.3,232350,11152800,,exhale,79,26,exhalation,white,700.0,100,True,03:52.5,03:53.1,233150.0,232450,True,2
04:0.4,240390,11538720,,inhale,79,27,inhalation,pink,700.0,200,True,04:0.6,04:1.3,241290.0,240590,True,1
04:8.4,248370,11921760,,exhale,79,28,baseline,,400.0,500,True,,04:9.3,249270.0,248870,True,2
04:16.4,256410,12307680,,inhale,79,29,inhalation,blue,1500.0,100,True,04:16.5,04:18.0,258010.0,256510,True,1
04:24.4,264390,12690720,,exhale,79,30,baseline,,1000.0,500,True,,04:25.9,265890.0,264890,True,2
04:32.5,272459,13078079,,inhale,79,31,catch,pink,,300,False,04:32.8,,,272759,False,1
04:40.4,280410,13459680,,exhale,79,32,catch,blue,,100,False,04:40.5,,,280510,False,2
04:48.5,288510,13848480,,inhale,79,33,catch,brown,,500,False,04:49.0,,,289010,False,1
04:56.5,296459,14230079,,exhale,79,34,exhalation,brown,190.0,200,True,04:56.7,04:56.8,296849.0,296659,True,2
05:4.5,304500,14616000,,inhale,79,35,inhalation,white,190.0,400,True,05:4.9,05:5.1,305090.0,304900,True,1
05:12.5,312480,14999040,,exhale,79,36,exhalation,brown,400.0,200,True,05:12.7,05:13.1,313080.0,312680,True,2
05:19.6,319570,15339407,,inhale,79,37,catch,blue,,400,False,05:20.0,,,319970,False,1
05:20.6,320550,15386400,,inhale,79,38,inhalation,brown,400.0,200,True,05:20.8,05:21.1,321150.0,320750,True,1
05:27.5,327520,15721007,,exhale,79,39,catch,brown,,400,False,05:27.9,,,327920,False,2
05:28.5,328529,15769439,,exhale,79,40,exhalation,pink,400.0,400,True,05:28.9,05:29.3,329329.0,328929,True,2
05:35.6,335589,16108319,,inhale,79,41,inhalation,brown,1000.0,400,True,05:36.0,05:37.0,336989.0,335989,True,1
05:43.6,343570,16491407,,exhale,79,42,exhalation,brown,1000.0,100,True,05:43.7,05:44.7,344670.0,343670,True,2
