retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,23,1,practice,,,400,False,,,,32350,False,1
00:39.9,39930,1916640,,exhale,23,2,practice,,,200,False,,,,40130,False,2
00:48.0,48000,2304000,,inhale,23,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,23,4,practice,,,300,False,,,,56250,False,2
01:4.0,64019,3072912,,inhale,23,5,practice,,,500,False,,,,64519,False,1
01:12.0,72000,3456000,,exhale,23,6,practice,,,300,False,,,,72300,False,2
01:20.1,80069,3843359,,inhale,23,7,practice,,,100,False,,,,80169,False,1
01:28.0,88020,4224960,,exhale,23,8,practice,,,100,False,,,,88120,False,2
01:36.1,96090,4612320,,inhale,23,9,catch,white,,200,False,01:36.3,,,96290,False,1
01:44.1,104070,4995360,,exhale,23,10,baseline,,1500.0,200,True,,01:45.8,105770.0,104270,True,2
01:52.1,112140,5382720,,inhale,23,11,catch,blue,,400,False,01:52.5,,,112540,False,1
02:0.1,120090,5764320,,exhale,23,12,baseline,,400.0,300,True,,02:0.8,120790.0,120390,True,2
02:8.2,128160,6151680,,inhale,23,13,inhalation,blue,190.0,100,True,02:8.3,02:8.4,128450.0,128260,True,1
02:16.1,136139,6534719,,exhale,23,14,exhalation,pink,1500.0,300,True,02:16.4,02:17.9,137939.0,136439,True,2
02:24.2,144180,6920640,,inhale,23,15,inhalation,white,190.0,400,True,02:24.6,02:24.8,144770.0,144580,True,1
02:32.2,152160,7303680,,exhale,23,16,baseline,,400.0,300,True,,02:32.9,152860.0,152460,True,2
02:40.2,160229,7691039,,inhale,23,17,baseline,,400.0,200,True,,02:40.8,160829.0,160429,True,1
02:48.2,168210,8074080,,exhale,23,18,exhalation,white,700.0,400,True,02:48.6,02:49.3,169310.0,168610,True,2
02:56.2,176250,8460000,,inhale,23,19,baseline,,700.0,500,True,,02:57.5,177450.0,176750,True,1
03:4.2,184230,8843040,,exhale,23,20,exhalation,pink,400.0,500,True,03:4.7,03:5.1,185130.0,184730,True,2
03:12.3,192300,9230400,,inhale,23,21,inhalation,white,400.0,200,True,03:12.5,03:12.9,192900.0,192500,True,1
03:20.2,200250,9612000,,exhale,23,22,baseline,,400.0,300,True,,03:20.9,200950.0,200550,True,2
03:28.3,208350,10000800,,inhale,23,23,inhalation,blue,1500.0,500,True,03:28.9,03:30.4,210350.0,208850,True,1
03:36.3,216300,10382400,,exhale,23,24,baseline,,1500.0,500,True,,03:38.3,218300.0,216800,True,2
03:44.4,224369,10769712,,inhale,23,25,inhalation,pink,700.0,500,True,03:44.9,03:45.6,225569.0,224869,True,1
03:52.3,232350,11152800,,exhale,23,26,exhalation,white,700.0,500,True,03:52.9,03:53.5,233550.0,232850,True,2
04:0.4,240390,11538720,,inhale,23,27,baseline,,190.0,100,True,,04:0.7,240680.0,240490,True,1
04:8.4,248370,11921760,,exhale,23,28,exhalation,white,190.0,500,True,04:8.9,04:9.1,249060.0,248870,True,2
04:16.4,256410,12307680,,inhale,23,29,baseline,,700.0,200,True,,04:17.3,257310.0,256610,True,1
04:24.4,264390,12690720,,exhale,23,30,exhalation,brown,1500.0,500,True,04:24.9,04:26.4,266390.0,264890,True,2
04:32.5,272459,13078079,,inhale,23,31,inhalation,pink,400.0,300,True,04:32.8,04:33.2,273159.0,272759,True,1
04:40.4,280410,13459680,,exhale,23,32,catch,blue,,500,False,04:40.9,,,280910,False,2
04:48.5,288510,13848480,,inhale,23,33,baseline,,1500.0,200,True,,04:50.2,290210.0,288710,True,1
04:56.5,296459,14230079,,exhale,23,34,exhalation,white,1500.0,200,True,04:56.7,04:58.2,298159.0,296659,True,2
05:4.5,304500,14616000,,inhale,23,35,inhalation,brown,1500.0,100,True,05:4.6,05:6.1,306100.0,304600,True,1
05:12.5,312480,14999040,,exhale,23,36,exhalation,brown,700.0,300,True,05:12.8,05:13.5,313480.0,312780,True,2
05:19.6,319570,15339407,,inhale,23,37,inhalation,white,1000.0,200,True,05:19.8,05:20.8,320770.0,319770,True,1
05:20.6,320550,15386400,,inhale,23,38,inhalation,pink,400.0,100,True,05:20.6,05:21.1,321050.0,320650,True,1
05:27.5,327520,15721007,,exhale,23,39,baseline,,190.0,300,True,,05:28.0,328010.0,327820,True,2
05:28.5,328529,15769439,,exhale,23,40,exhalation,pink,400.0,400,True,05:28.9,05:29.3,329329.0,328929,True,2
05:35.6,335589,16108319,,inhale,23,41,inhalation,blue,700.0,500,True,05:36.1,05:36.8,336789.0,336089,True,1
05:43.6,343570,16491407,,exhale,23,42,baseline,,1500.0,300,True,,05:45.4,345370.0,343870,True,2
05:51.6,351641,16878768,,inhale,23,43,inhalation,pink,1000.0,100,True,05:51.7,05:52.7,352741.0,351741,True,1
05:59.6,359591,17260368,,exhale,23,44,exhalation,blue,400.0,400,True,05:60.0,06:0.4,360391.0,359991,True,2
06:7.7,367661,17647728,,inhale,23,45,inhalation,blue,700.0,300,True,06:8.0,06:8.7,368661.0,367961,True,1
06:15.6,375641,18030768,,exhale,23,46,exhalation,brown,700.0,400,True,06:16.0,06:16.7,376741.0,376041,True,2
06:23.7,383711,18418128,,inhale,23,47,inhalation,blue,400.0,100,True,06:23.8,06:24.2,384211.0,383811,True,1
06:31.7,391661,18799728,,exhale,23,48,exhalation,pink,1500.0,100,True,06:31.8,06:33.3,393261.0,391761,True,2
06:39.7,399731,19187088,,inhale,23,49,baseline,,190.0,300,True,,06:40.2,400221.0,400031,True,1
06:47.7,407711,19570128,,exhale,23,50,baseline,,1000.0,400,True,,06:49.1,409111.0,408111,True,2
06:55.8,415751,19956048,,inhale,23,51,inhalation,white,190.0,100,True,06:55.9,06:56.0,416041.0,415851,True,1
07:3.7,423731,20339088,,exhale,23,52,exhalation,blue,190.0,100,True,07:3.8,07:4.0,424021.0,423831,True,2
07:11.8,431801,20726448,,inhale,23,53,inhalation,pink,1500.0,100,True,07:11.9,07:13.4,433401.0,431901,True,1
07:19.8,439781,21109488,,exhale,23,54,exhalation,brown,1500.0,300,True,07:20.1,07:21.6,441581.0,440081,True,2
07:27.8,447821,21495408,,inhale,23,55,inhalation,pink,190.0,500,True,07:28.3,07:28.5,448511.0,448321,True,1
07:35.8,455801,21878448,,exhale,23,56,exhalation,brown,1500.0,500,True,07:36.3,07:37.8,457801.0,456301,True,2
07:43.9,463871,22265808,,inhale,23,57,inhalation,white,1500.0,200,True,07:44.1,07:45.6,465571.0,464071,True,1
07:51.8,471821,22647408,,exhale,23,58,catch,pink,,100,False,07:51.9,,,471921,False,2
07:59.9,479921,23036208,,inhale,23,59,baseline,,400.0,400,True,,08:0.7,480721.0,480321,True,1
08:7.9,487871,23417808,,exhale,23,60,exhalation,blue,190.0,400,True,08:8.3,08:8.5,488461.0,488271,True,2
