retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,47,1,practice,,,500,False,,,,32450,False,1
00:39.9,39930,1916640,,exhale,47,2,practice,,,400,False,,,,40330,False,2
00:48.0,48000,2304000,,inhale,47,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,47,4,practice,,,100,False,,,,56050,False,2
01:4.0,64019,3072912,,inhale,47,5,practice,,,100,False,,,,64119,False,1
01:12.0,72000,3456000,,exhale,47,6,practice,,,100,False,,,,72100,False,2
01:20.1,80069,3843359,,inhale,47,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,47,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,47,9,catch,blue,,200,False,01:36.3,,,96290,False,1
01:44.1,104070,4995360,,exhale,47,10,catch,pink,,100,False,01:44.2,,,104170,False,2
01:52.1,112140,5382720,,inhale,47,11,inhalation,brown,400.0,100,True,01:52.2,01:52.6,112640.0,112240,True,1
02:0.1,120090,5764320,,exhale,47,12,baseline,,400.0,200,True,,02:0.7,120690.0,120290,True,2
02:8.2,128160,6151680,,inhale,47,13,inhalation,pink,190.0,300,True,02:8.5,02:8.7,128650.0,128460,True,1
02:16.1,136139,6534719,,exhale,47,14,exhalation,brown,1000.0,200,True,02:16.3,02:17.3,137339.0,136339,True,2
02:24.2,144180,6920640,,inhale,47,15,inhalation,brown,190.0,100,True,02:24.3,02:24.5,144470.0,144280,True,1
02:32.2,152160,7303680,,exhale,47,16,exhalation,pink,400.0,300,True,02:32.5,02:32.9,152860.0,152460,True,2
02:40.2,160229,7691039,,inhale,47,17,inhalation,pink,400.0,300,True,02:40.5,02:40.9,160929.0,160529,True,1
02:48.2,168210,8074080,,exhale,47,18,baseline,,400.0,500,True,,02:49.1,169110.0,168710,True,2
02:56.2,176250,8460000,,inhale,47,19,inhalation,blue,1000.0,100,True,02:56.4,02:57.4,177350.0,176350,True,1
