retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,73,1,practice,,,500,False,,,,32450,False,1
00:39.9,39930,1916640,,exhale,73,2,practice,,,500,False,,,,40430,False,2
00:48.0,48000,2304000,,inhale,73,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,73,4,practice,,,300,False,,,,56250,False,2
01:4.0,64019,3072912,,inhale,73,5,practice,,,300,False,,,,64319,False,1
01:12.0,72000,3456000,,exhale,73,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,73,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,73,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,73,9,inhalation,blue,1500.0,300,True,01:36.4,01:37.9,97890.0,96390,True,1
01:44.1,104070,4995360,,exhale,73,10,exhalation,brown,1000.0,500,True,01:44.6,01:45.6,105570.0,104570,True,2
01:52.1,112140,5382720,,inhale,73,11,inhalation,pink,1000.0,300,True,01:52.4,01:53.4,113440.0,112440,True,1
02:0.1,120090,5764320,,exhale,73,12,exhalation,blue,1500.0,500,True,02:0.6,02:2.1,122090.0,120590,True,2
02:8.2,128160,6151680,,inhale,73,13,inhalation,pink,400.0,300,True,02:8.5,02:8.9,128860.0,128460,True,1
02:16.1,136139,6534719,,exhale,73,14,catch,white,,500,False,02:16.6,,,136639,False,2
02:24.2,144180,6920640,,inhale,73,15,baseline,,700.0,500,True,,02:25.4,145380.0,144680,True,1
02:32.2,152160,7303680,,exhale,73,16,baseline,,1500.0,100,True,,02:33.8,153760.0,152260,True,2
02:40.2,160229,7691039,,inhale,73,17,inhalation,white,1000.0,300,True,02:40.5,02:41.5,161529.0,160529,True,1
02:48.2,168210,8074080,,exhale,73,18,baseline,,1500.0,500,True,,02:50.2,170210.0,168710,True,2
02:56.2,176250,8460000,,inhale,73,19,inhalation,pink,1500.0,200,True,02:56.5,02:58.0,177950.0,176450,True,1
03:4.2,184230,8843040,,exhale,73,20,catch,brown,,100,False,03:4.3,,,184330,False,2
03:12.3,192300,9230400,,inhale,73,21,inhalation,brown,400.0,300,True,03:12.6,03:13.0,193000.0,192600,True,1
03:20.2,200250,9612000,,exhale,73,22,exhalation,brown,190.0,400,True,03:20.6,03:20.8,200840.0,200650,True,2
