retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,26,1,practice,,,300,False,,,,32250,False,1
00:39.9,39930,1916640,,exhale,26,2,practice,,,500,False,,,,40430,False,2
00:48.0,48000,2304000,,inhale,26,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,26,4,practice,,,300,False,,,,56250,False,2
01:4.0,64019,3072912,,inhale,26,5,practice,,,500,False,,,,64519,False,1
01:12.0,72000,3456000,,exhale,26,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,26,7,practice,,,200,False,,,,80269,False,1
01:28.0,88020,4224960,,exhale,26,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,26,9,inhalation,white,190.0,100,True,01:36.2,01:36.4,96380.0,96190,True,1
01:44.1,104070,4995360,,exhale,26,10,exhalation,brown,190.0,300,True,01:44.4,01:44.6,104560.0,104370,True,2
01:52.1,112140,5382720,,inhale,26,11,baseline,,1500.0,100,True,,01:53.7,113740.0,112240,True,1
02:0.1,120090,5764320,,exhale,26,12,exhalation,brown,1500.0,100,True,02:0.2,02:1.7,121690.0,120190,True,2
02:8.2,128160,6151680,,inhale,26,13,baseline,,190.0,400,True,,02:8.8,128750.0,128560,True,1
02:16.1,136139,6534719,,exhale,26,14,baseline,,190.0,200,True,,02:16.5,136529.0,136339,True,2
02:24.2,144180,6920640,,inhale,26,15,inhalation,white,1500.0,300,True,02:24.5,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,26,16,exhalation,pink,400.0,100,True,02:32.3,02:32.7,152660.0,152260,True,2
02:40.2,160229,7691039,,inhale,26,17,inhalation,blue,700.0,200,True,02:40.4,02:41.1,161129.0,160429,True,1
02:48.2,168210,8074080,,exhale,26,18,baseline,,700.0,200,True,,02:49.1,169110.0,168410,True,2
02:56.2,176250,8460000,,inhale,26,19,inhalation,brown,1500.0,200,True,02:56.5,02:58.0,177950.0,176450,True,1
03:4.2,184230,8843040,,exhale,26,20,baseline,,700.0,400,True,,03:5.3,185330.0,184630,True,2
03:12.3,192300,9230400,,inhale,26,21,inhalation,blue,190.0,200,True,03:12.5,03:12.7,192690.0,192500,True,1
03:20.2,200250,9612000,,exhale,26,22,catch,pink,,300,False,03:20.6,,,200550,False,2
03:28.3,208350,10000800,,inhale,26,23,inhalation,pink,400.0,100,True,03:28.4,03:28.9,208850.0,208450,True,1
03:36.3,216300,10382400,,exhale,26,24,exhalation,pink,1500.0,500,True,03:36.8,03:38.3,218300.0,216800,True,2
03:44.4,224369,10769712,,inhale,26,25,inhalation,blue,190.0,100,True,03:44.5,03:44.7,224659.0,224469,True,1
03:52.3,232350,11152800,,exhale,26,26,catch,brown,,300,False,03:52.6,,,232650,False,2
04:0.4,240390,11538720,,inhale,26,27,inhalation,white,190.0,100,True,04:0.5,04:0.7,240680.0,240490,True,1
04:8.4,248370,11921760,,exhale,26,28,baseline,,190.0,200,True,,04:8.8,248760.0,248570,True,2
04:16.4,256410,12307680,,inhale,26,29,inhalation,brown,700.0,400,True,04:16.8,04:17.5,257510.0,256810,True,1
04:24.4,264390,12690720,,exhale,26,30,baseline,,190.0,300,True,,04:24.9,264880.0,264690,True,2
04:32.5,272459,13078079,,inhale,26,31,inhalation,brown,190.0,500,True,04:33.0,04:33.1,273149.0,272959,True,1
04:40.4,280410,13459680,,exhale,26,32,exhalation,white,190.0,500,True,04:40.9,04:41.1,281100.0,280910,True,2
04:48.5,288510,13848480,,inhale,26,33,baseline,,400.0,200,True,,04:49.1,289110.0,288710,True,1
04:56.5,296459,14230079,,exhale,26,34,exhalation,white,1500.0,100,True,04:56.6,04:58.1,298059.0,296559,True,2
05:4.5,304500,14616000,,inhale,26,35,inhalation,pink,1000.0,400,True,05:4.9,05:5.9,305900.0,304900,True,1
05:12.5,312480,14999040,,exhale,26,36,exhalation,blue,400.0,100,True,05:12.6,05:13.0,312980.0,312580,True,2
05:19.6,319570,15339407,,inhale,26,37,baseline,,1000.0,500,True,,05:21.1,321070.0,320070,True,1
05:20.6,320550,15386400,,inhale,26,38,inhalation,pink,1000.0,100,True,05:20.6,05:21.6,321650.0,320650,True,1
05:27.5,327520,15721007,,exhale,26,39,exhalation,white,1000.0,500,True,05:28.0,05:29.0,329020.0,328020,True,2
05:28.5,328529,15769439,,exhale,26,40,exhalation,pink,700.0,300,True,05:28.8,05:29.5,329529.0,328829,True,2
05:35.6,335589,16108319,,inhale,26,41,baseline,,190.0,200,True,,05:36.0,335979.0,335789,True,1
05:43.6,343570,16491407,,exhale,26,42,exhalation,brown,1500.0,300,True,05:43.9,05:45.4,345370.0,343870,True,2
05:51.6,351641,16878768,,inhale,26,43,baseline,,400.0,200,True,,05:52.2,352241.0,351841,True,1
05:59.6,359591,17260368,,exhale,26,44,exhalation,brown,400.0,100,True,05:59.7,06:0.1,360091.0,359691,True,2
06:7.7,367661,17647728,,inhale,26,45,inhalation,blue,1500.0,400,True,06:8.1,06:9.6,369561.0,368061,True,1
06:15.6,375641,18030768,,exhale,26,46,exhalation,pink,400.0,200,True,06:15.8,06:16.2,376241.0,375841,True,2
06:23.7,383711,18418128,,inhale,26,47,catch,blue,,100,False,06:23.8,,,383811,False,1
06:31.7,391661,18799728,,exhale,26,48,exhalation,blue,190.0,500,True,06:32.2,06:32.4,392351.0,392161,True,2
06:39.7,399731,19187088,,inhale,26,49,inhalation,white,1000.0,500,True,06:40.2,06:41.2,401231.0,400231,True,1
