retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,44,1,practice,,,400,False,,,,32350,False,1
00:39.9,39930,1916640,,exhale,44,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,44,3,practice,,,400,False,,,,48400,False,1
00:56.0,55950,2685600,,exhale,44,4,practice,,,100,False,,,,56050,False,2
01:4.0,64019,3072912,,inhale,44,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,44,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,44,7,practice,,,500,False,,,,80569,False,1
01:28.0,88020,4224960,,exhale,44,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,44,9,baseline,,1000.0,400,True,,01:37.5,97490.0,96490,True,1
01:44.1,104070,4995360,,exhale,44,10,baseline,,1000.0,500,True,,01:45.6,105570.0,104570,True,2
01:52.1,112140,5382720,,inhale,44,11,baseline,,1500.0,500,True,,01:54.1,114140.0,112640,True,1
02:0.1,120090,5764320,,exhale,44,12,exhalation,pink,1500.0,100,True,02:0.2,02:1.7,121690.0,120190,True,2
02:8.2,128160,6151680,,inhale,44,13,inhalation,pink,400.0,200,True,02:8.4,02:8.8,128760.0,128360,True,1
02:16.1,136139,6534719,,exhale,44,14,exhalation,brown,1500.0,400,True,02:16.5,02:18.0,138039.0,136539,True,2
02:24.2,144180,6920640,,inhale,44,15,baseline,,1500.0,300,True,,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,44,16,exhalation,blue,1000.0,300,True,02:32.5,02:33.5,153460.0,152460,True,2
02:40.2,160229,7691039,,inhale,44,17,baseline,,1500.0,500,True,,02:42.2,162229.0,160729,True,1
02:48.2,168210,8074080,,exhale,44,18,catch,blue,,500,False,02:48.7,,,168710,False,2
02:56.2,176250,8460000,,inhale,44,19,inhalation,blue,1500.0,100,True,02:56.4,02:57.9,177850.0,176350,True,1
03:4.2,184230,8843040,,exhale,44,20,baseline,,700.0,500,True,,03:5.4,185430.0,184730,True,2
03:12.3,192300,9230400,,inhale,44,21,catch,brown,,500,False,03:12.8,,,192800,False,1
03:20.2,200250,9612000,,exhale,44,22,baseline,,700.0,400,True,,03:21.4,201350.0,200650,True,2
03:28.3,208350,10000800,,inhale,44,23,catch,blue,,200,False,03:28.6,,,208550,False,1
03:36.3,216300,10382400,,exhale,44,24,exhalation,blue,700.0,300,True,03:36.6,03:37.3,217300.0,216600,True,2
03:44.4,224369,10769712,,inhale,44,25,inhalation,brown,190.0,500,True,03:44.9,03:45.1,225059.0,224869,True,1
03:52.3,232350,11152800,,exhale,44,26,exhalation,blue,190.0,500,True,03:52.9,03:53.0,233040.0,232850,True,2
04:0.4,240390,11538720,,inhale,44,27,catch,brown,,200,False,04:0.6,,,240590,False,1
04:8.4,248370,11921760,,exhale,44,28,baseline,,400.0,100,True,,04:8.9,248870.0,248470,True,2
04:16.4,256410,12307680,,inhale,44,29,inhalation,pink,190.0,400,True,04:16.8,04:17.0,257000.0,256810,True,1
04:24.4,264390,12690720,,exhale,44,30,exhalation,brown,190.0,400,True,04:24.8,04:25.0,264980.0,264790,True,2
04:32.5,272459,13078079,,inhale,44,31,baseline,,700.0,100,True,,04:33.3,273259.0,272559,True,1
04:40.4,280410,13459680,,exhale,44,32,exhalation,blue,400.0,100,True,04:40.5,04:40.9,280910.0,280510,True,2
