retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,56,1,practice,,,100,False,,,,32050,False,1
00:39.9,39930,1916640,,exhale,56,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,56,3,practice,,,200,False,,,,48200,False,1
00:56.0,55950,2685600,,exhale,56,4,practice,,,200,False,,,,56150,False,2
01:4.0,64019,3072912,,inhale,56,5,practice,,,300,False,,,,64319,False,1
01:12.0,72000,3456000,,exhale,56,6,practice,,,100,False,,,,72100,False,2
01:20.1,80069,3843359,,inhale,56,7,practice,,,400,False,,,,80469,False,1
01:28.0,88020,4224960,,exhale,56,8,practice,,,100,False,,,,88120,False,2
01:36.1,96090,4612320,,inhale,56,9,inhalation,blue,190.0,400,True,01:36.5,01:36.7,96680.0,96490,True,1
01:44.1,104070,4995360,,exhale,56,10,catch,white,,200,False,01:44.3,,,104270,False,2
01:52.1,112140,5382720,,inhale,56,11,inhalation,blue,700.0,100,True,01:52.2,01:52.9,112940.0,112240,True,1
02:0.1,120090,5764320,,exhale,56,12,exhalation,pink,700.0,400,True,02:0.5,02:1.2,121190.0,120490,True,2
02:8.2,128160,6151680,,inhale,56,13,inhalation,white,400.0,500,True,02:8.7,02:9.1,129060.0,128660,True,1
02:16.1,136139,6534719,,exhale,56,14,exhalation,brown,700.0,100,True,02:16.2,02:16.9,136939.0,136239,True,2
02:24.2,144180,6920640,,inhale,56,15,baseline,,1500.0,300,True,,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,56,16,catch,brown,,500,False,02:32.7,,,152660,False,2
02:40.2,160229,7691039,,inhale,56,17,baseline,,1000.0,200,True,,02:41.4,161429.0,160429,True,1
02:48.2,168210,8074080,,exhale,56,18,exhalation,white,1000.0,400,True,02:48.6,02:49.6,169610.0,168610,True,2
02:56.2,176250,8460000,,inhale,56,19,baseline,,1500.0,400,True,,02:58.1,178150.0,176650,True,1
03:4.2,184230,8843040,,exhale,56,20,catch,white,,300,False,03:4.5,,,184530,False,2
03:12.3,192300,9230400,,inhale,56,21,inhalation,blue,190.0,300,True,03:12.6,03:12.8,192790.0,192600,True,1
03:20.2,200250,9612000,,exhale,56,22,exhalation,white,700.0,200,True,03:20.4,03:21.1,201150.0,200450,True,2
03:28.3,208350,10000800,,inhale,56,23,inhalation,white,190.0,100,True,03:28.4,03:28.6,208640.0,208450,True,1
03:36.3,216300,10382400,,exhale,56,24,exhalation,brown,700.0,400,True,03:36.7,03:37.4,217400.0,216700,True,2
03:44.4,224369,10769712,,inhale,56,25,inhalation,pink,1500.0,400,True,03:44.8,03:46.3,226269.0,224769,True,1
03:52.3,232350,11152800,,exhale,56,26,baseline,,700.0,200,True,,03:53.2,233250.0,232550,True,2
