retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,25,1,practice,,,200,False,,,,32150,False,1
00:39.9,39930,1916640,,exhale,25,2,practice,,,200,False,,,,40130,False,2
00:48.0,48000,2304000,,inhale,25,3,practice,,,400,False,,,,48400,False,1
00:56.0,55950,2685600,,exhale,25,4,practice,,,200,False,,,,56150,False,2
01:4.0,64019,3072912,,inhale,25,5,practice,,,300,False,,,,64319,False,1
01:12.0,72000,3456000,,exhale,25,6,practice,,,400,False,,,,72400,False,2
01:20.1,80069,3843359,,inhale,25,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,25,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,25,9,inhalation,blue,400.0,100,True,01:36.2,01:36.6,96590.0,96190,True,1
01:44.1,104070,4995360,,exhale,25,10,baseline,,1500.0,100,True,,01:45.7,105670.0,104170,True,2
01:52.1,112140,5382720,,inhale,25,11,catch,pink,,100,False,01:52.2,,,112240,False,1
02:0.1,120090,5764320,,exhale,25,12,exhalation,brown,700.0,100,True,02:0.2,02:0.9,120890.0,120190,True,2
02:8.2,128160,6151680,,inhale,25,13,baseline,,1000.0,300,True,,02:9.5,129460.0,128460,True,1
02:16.1,136139,6534719,,exhale,25,14,exhalation,blue,190.0,300,True,02:16.4,02:16.6,136629.0,136439,True,2
02:24.2,144180,6920640,,inhale,25,15,baseline,,1500.0,300,True,,02:26.0,145980.0,144480,True,1
02:32.2,152160,7303680,,exhale,25,16,baseline,,1500.0,100,True,,02:33.8,153760.0,152260,True,2
02:40.2,160229,7691039,,inhale,25,17,inhalation,pink,190.0,100,True,02:40.3,02:40.5,160519.0,160329,True,1
02:48.2,168210,8074080,,exhale,25,18,exhalation,blue,400.0,500,True,02:48.7,02:49.1,169110.0,168710,True,2
02:56.2,176250,8460000,,inhale,25,19,inhalation,brown,1000.0,100,True,02:56.4,02:57.4,177350.0,176350,True,1
03:4.2,184230,8843040,,exhale,25,20,exhalation,white,1000.0,500,True,03:4.7,03:5.7,185730.0,184730,True,2
03:12.3,192300,9230400,,inhale,25,21,inhalation,white,400.0,500,True,03:12.8,03:13.2,193200.0,192800,True,1
03:20.2,200250,9612000,,exhale,25,22,catch,white,,400,False,03:20.6,,,200650,False,2
03:28.3,208350,10000800,,inhale,25,23,catch,blue,,100,False,03:28.4,,,208450,False,1
03:36.3,216300,10382400,,exhale,25,24,exhalation,white,400.0,400,True,03:36.7,03:37.1,217100.0,216700,True,2
03:44.4,224369,10769712,,inhale,25,25,catch,pink,,100,False,03:44.5,,,224469,False,1
03:52.3,232350,11152800,,exhale,25,26,exhalation,blue,1000.0,300,True,03:52.6,03:53.6,233650.0,232650,True,2
04:0.4,240390,11538720,,inhale,25,27,inhalation,pink,400.0,400,True,04:0.8,04:1.2,241190.0,240790,True,1
04:8.4,248370,11921760,,exhale,25,28,exhalation,pink,400.0,500,True,04:8.9,04:9.3,249270.0,248870,True,2
