retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,3,1,practice,,,300,False,,,,32250,False,1
00:39.9,39930,1916640,,exhale,3,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,3,3,practice,,,100,False,,,,48100,False,1
00:56.0,55950,2685600,,exhale,3,4,practice,,,500,False,,,,56450,False,2
01:4.0,64019,3072912,,inhale,3,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,3,6,practice,,,300,False,,,,72300,False,2
01:20.1,80069,3843359,,inhale,3,7,practice,,,300,False,,,,80369,False,1
01:28.0,88020,4224960,,exhale,3,8,practice,,,400,False,,,,88420,False,2
01:36.1,96090,4612320,,inhale,3,9,inhalation,brown,1000.0,100,True,01:36.2,01:37.2,97190.0,96190,True,1
01:44.1,104070,4995360,,exhale,3,10,exhalation,brown,1000.0,500,True,01:44.6,01:45.6,105570.0,104570,True,2
01:52.1,112140,5382720,,inhale,3,11,inhalation,white,190.0,300,True,01:52.4,01:52.6,112630.0,112440,True,1
02:0.1,120090,5764320,,exhale,3,12,exhalation,brown,700.0,500,True,02:0.6,02:1.3,121290.0,120590,True,2
02:8.2,128160,6151680,,inhale,3,13,inhalation,blue,1000.0,500,True,02:8.7,02:9.7,129660.0,128660,True,1
02:16.1,136139,6534719,,exhale,3,14,exhalation,brown,400.0,500,True,02:16.6,02:17.0,137039.0,136639,True,2
02:24.2,144180,6920640,,inhale,3,15,inhalation,brown,190.0,400,True,02:24.6,02:24.8,144770.0,144580,True,1
02:32.2,152160,7303680,,exhale,3,16,baseline,,190.0,200,True,,02:32.5,152550.0,152360,True,2
02:40.2,160229,7691039,,inhale,3,17,inhalation,blue,700.0,500,True,02:40.7,02:41.4,161429.0,160729,True,1
02:48.2,168210,8074080,,exhale,3,18,exhalation,white,700.0,200,True,02:48.4,02:49.1,169110.0,168410,True,2
02:56.2,176250,8460000,,inhale,3,19,catch,pink,,300,False,02:56.5,,,176550,False,1
03:4.2,184230,8843040,,exhale,3,20,exhalation,pink,700.0,300,True,03:4.5,03:5.2,185230.0,184530,True,2
03:12.3,192300,9230400,,inhale,3,21,baseline,,190.0,400,True,,03:12.9,192890.0,192700,True,1
03:20.2,200250,9612000,,exhale,3,22,exhalation,brown,190.0,300,True,03:20.6,03:20.7,200740.0,200550,True,2
03:28.3,208350,10000800,,inhale,3,23,baseline,,700.0,200,True,,03:29.2,209250.0,208550,True,1
03:36.3,216300,10382400,,exhale,3,24,baseline,,400.0,300,True,,03:37.0,217000.0,216600,True,2
03:44.4,224369,10769712,,inhale,3,25,inhalation,blue,1500.0,200,True,03:44.6,03:46.1,226069.0,224569,True,1
03:52.3,232350,11152800,,exhale,3,26,baseline,,400.0,500,True,,03:53.2,233250.0,232850,True,2
04:0.4,240390,11538720,,inhale,3,27,inhalation,brown,400.0,400,True,04:0.8,04:1.2,241190.0,240790,True,1
04:8.4,248370,11921760,,exhale,3,28,exhalation,pink,190.0,500,True,04:8.9,04:9.1,249060.0,248870,True,2
04:16.4,256410,12307680,,inhale,3,29,baseline,,1500.0,100,True,,04:18.0,258010.0,256510,True,1
04:24.4,264390,12690720,,exhale,3,30,exhalation,pink,400.0,300,True,04:24.7,04:25.1,265090.0,264690,True,2
04:32.5,272459,13078079,,inhale,3,31,inhalation,blue,1000.0,200,True,04:32.7,04:33.7,273659.0,272659,True,1
04:40.4,280410,13459680,,exhale,3,32,exhalation,white,1500.0,400,True,04:40.8,04:42.3,282310.0,280810,True,2
04:48.5,288510,13848480,,inhale,3,33,inhalation,white,190.0,100,True,04:48.6,04:48.8,288800.0,288610,True,1
04:56.5,296459,14230079,,exhale,3,34,catch,pink,,200,False,04:56.7,,,296659,False,2
05:4.5,304500,14616000,,inhale,3,35,inhalation,white,1500.0,100,True,05:4.6,05:6.1,306100.0,304600,True,1
05:12.5,312480,14999040,,exhale,3,36,baseline,,1000.0,100,True,,05:13.6,313580.0,312580,True,2
05:19.6,319570,15339407,,inhale,3,37,inhalation,pink,400.0,500,True,05:20.1,05:20.5,320470.0,320070,True,1
05:20.6,320550,15386400,,inhale,3,38,baseline,,1000.0,400,True,,05:21.9,321950.0,320950,True,1
05:27.5,327520,15721007,,exhale,3,39,baseline,,190.0,300,True,,05:28.0,328010.0,327820,True,2
05:28.5,328529,15769439,,exhale,3,40,catch,white,,400,False,05:28.9,,,328929,False,2
05:35.6,335589,16108319,,inhale,3,41,inhalation,white,400.0,100,True,05:35.7,05:36.1,336089.0,335689,True,1
05:43.6,343570,16491407,,exhale,3,42,baseline,,700.0,200,True,,05:44.5,344470.0,343770,True,2
05:51.6,351641,16878768,,inhale,3,43,inhalation,pink,700.0,200,True,05:51.8,05:52.5,352541.0,351841,True,1
05:59.6,359591,17260368,,exhale,3,44,exhalation,blue,1000.0,300,True,05:59.9,06:0.9,360891.0,359891,True,2
06:7.7,367661,17647728,,inhale,3,45,baseline,,400.0,400,True,,06:8.5,368461.0,368061,True,1
06:15.6,375641,18030768,,exhale,3,46,exhalation,brown,1500.0,300,True,06:15.9,06:17.4,377441.0,375941,True,2
06:23.7,383711,18418128,,inhale,3,47,inhalation,blue,400.0,500,True,06:24.2,06:24.6,384611.0,384211,True,1
06:31.7,391661,18799728,,exhale,3,48,exhalation,blue,400.0,500,True,06:32.2,06:32.6,392561.0,392161,True,2
06:39.7,399731,19187088,,inhale,3,49,inhalation,blue,400.0,500,True,06:40.2,06:40.6,400631.0,400231,True,1
06:47.7,407711,19570128,,exhale,3,50,exhalation,blue,700.0,100,True,06:47.8,06:48.5,408511.0,407811,True,2
06:55.8,415751,19956048,,inhale,3,51,inhalation,pink,700.0,400,True,06:56.2,06:56.9,416851.0,416151,True,1
07:3.7,423731,20339088,,exhale,3,52,exhalation,white,1000.0,500,True,07:4.2,07:5.2,425231.0,424231,True,2
07:11.8,431801,20726448,,inhale,3,53,baseline,,190.0,500,True,,07:12.5,432491.0,432301,True,1
07:19.8,439781,21109488,,exhale,3,54,exhalation,white,190.0,100,True,07:19.9,07:20.1,440071.0,439881,True,2
07:27.8,447821,21495408,,inhale,3,55,inhalation,brown,1000.0,500,True,07:28.3,07:29.3,449321.0,448321,True,1
07:35.8,455801,21878448,,exhale,3,56,catch,pink,,500,False,07:36.3,,,456301,False,2
07:43.9,463871,22265808,,inhale,3,57,baseline,,1000.0,500,True,,07:45.4,465371.0,464371,True,1
07:51.8,471821,22647408,,exhale,3,58,exhalation,white,1500.0,300,True,07:52.1,07:53.6,473621.0,472121,True,2
07:59.9,479921,23036208,,inhale,3,59,inhalation,brown,700.0,400,True,08:0.3,08:1.0,481021.0,480321,True,1
08:7.9,487871,23417808,,exhale,3,60,baseline,,1000.0,400,True,,08:9.3,489271.0,488271,True,2
08:15.9,495940,23805120,,inhale,3,61,inhalation,pink,1500.0,400,True,08:16.3,08:17.8,497840.0,496340,True,1
08:23.9,503921,24188208,,exhale,3,62,exhalation,blue,190.0,500,True,08:24.4,08:24.6,504611.0,504421,True,2
08:32.0,511961,24574128,,inhale,3,63,inhalation,pink,1000.0,400,True,08:32.4,08:33.4,513361.0,512361,True,1
08:39.9,519941,24957168,,exhale,3,64,exhalation,blue,700.0,400,True,08:40.3,08:41.0,521041.0,520341,True,2
08:48.0,527981,25343088,,inhale,3,65,inhalation,pink,1000.0,500,True,08:48.5,08:49.5,529481.0,528481,True,1
08:56.0,535961,25726128,,exhale,3,66,exhalation,pink,1000.0,500,True,08:56.5,08:57.5,537461.0,536461,True,2
09:4.0,544030,26113487,,inhale,3,67,baseline,,400.0,100,True,,09:4.5,544530.0,544130,True,1
09:12.0,551981,26495088,,exhale,3,68,exhalation,blue,400.0,100,True,09:12.1,09:12.5,552481.0,552081,True,2
09:20.1,560081,26883888,,inhale,3,69,inhalation,brown,1500.0,500,True,09:20.6,09:22.1,562081.0,560581,True,1
09:28.0,568030,27265487,,exhale,3,70,exhalation,pink,700.0,100,True,09:28.1,09:28.8,568830.0,568130,True,2
09:36.1,576070,27651407,,inhale,3,71,baseline,,190.0,400,True,,09:36.7,576660.0,576470,True,1
09:44.1,584050,28034447,,exhale,3,72,exhalation,white,700.0,300,True,09:44.4,09:45.0,585050.0,584350,True,2
09:45.1,585051,28082448,,inhale,3,73,inhalation,blue,400.0,500,True,09:45.6,09:46.0,585951.0,585551,True,1
09:53.0,593001,28464048,,exhale,3,74,baseline,,700.0,500,True,,09:54.2,594201.0,593501,True,2
10:1.1,601070,28851360,,inhale,3,75,inhalation,blue,1000.0,300,True,10:1.4,10:2.4,602370.0,601370,True,1
10:9.1,609051,29234448,,exhale,3,76,baseline,,190.0,500,True,,10:9.7,609741.0,609551,True,2
10:17.1,617121,29621808,,inhale,3,77,inhalation,white,1000.0,300,True,10:17.4,10:18.4,618421.0,617421,True,1
10:25.1,625071,30003408,,exhale,3,78,exhalation,blue,1500.0,500,True,10:25.6,10:27.1,627071.0,625571,True,2
10:33.1,633141,30390768,,inhale,3,79,inhalation,white,700.0,400,True,10:33.5,10:34.2,634241.0,633541,True,1
10:41.1,641121,30773808,,exhale,3,80,baseline,,1000.0,400,True,,10:42.5,642521.0,641521,True,2
10:49.2,649191,31161168,,inhale,3,81,inhalation,pink,1500.0,100,True,10:49.3,10:50.8,650791.0,649291,True,1
10:57.1,657141,31542768,,exhale,3,82,exhalation,pink,1500.0,500,True,10:57.6,10:59.1,659141.0,657641,True,2
11:5.2,665211,31930128,,inhale,3,83,inhalation,blue,700.0,200,True,11:5.4,11:6.1,666111.0,665411,True,1
11:13.2,673191,32313168,,exhale,3,84,baseline,,1500.0,400,True,,11:15.1,675091.0,673591,True,2
11:21.2,681231,32699088,,inhale,3,85,inhalation,white,1000.0,100,True,11:21.3,11:22.3,682331.0,681331,True,1
11:29.2,689211,33082128,,exhale,3,86,baseline,,1000.0,100,True,,11:30.3,690311.0,689311,True,2
11:37.3,697280,33469487,,inhale,3,87,inhalation,brown,190.0,100,True,11:37.4,11:37.6,697570.0,697380,True,1
11:45.3,705261,33852528,,exhale,3,88,exhalation,pink,1000.0,200,True,11:45.5,11:46.5,706461.0,705461,True,2
11:53.3,713301,34238448,,inhale,3,89,baseline,,400.0,200,True,,11:53.9,713901.0,713501,True,1
12:1.3,721281,34621488,,exhale,3,90,exhalation,brown,190.0,200,True,12:1.5,12:1.7,721671.0,721481,True,2
12:9.4,729351,35008848,,inhale,3,91,inhalation,white,1500.0,100,True,12:9.5,12:11.0,730951.0,729451,True,1
12:17.3,737301,35390448,,exhale,3,92,exhalation,pink,400.0,400,True,12:17.7,12:18.1,738101.0,737701,True,2
12:25.4,745401,35779248,,inhale,3,93,baseline,,700.0,500,True,,12:26.6,746601.0,745901,True,1
12:33.4,753351,36160848,,exhale,3,94,catch,brown,,300,False,12:33.7,,,753651,False,2
12:41.4,761420,36548160,,inhale,3,95,baseline,,1500.0,200,True,,12:43.1,763120.0,761620,True,1
12:49.4,769401,36931248,,exhale,3,96,baseline,,400.0,100,True,,12:49.9,769901.0,769501,True,2
12:57.4,777441,37317168,,inhale,3,97,inhalation,pink,190.0,200,True,12:57.6,12:57.8,777831.0,777641,True,1
13:5.4,785421,37700208,,exhale,3,98,exhalation,brown,1500.0,300,True,13:5.7,13:7.2,787221.0,785721,True,2
13:13.5,793461,38086128,,inhale,3,99,inhalation,blue,190.0,100,True,13:13.6,13:13.8,793751.0,793561,True,1
13:21.4,801441,38469168,,exhale,3,100,exhalation,brown,700.0,400,True,13:21.8,13:22.5,802541.0,801841,True,2
13:29.5,809511,38856528,,inhale,3,101,baseline,,1500.0,400,True,,13:31.4,811411.0,809911,True,1
13:37.5,817461,39238128,,exhale,3,102,exhalation,pink,700.0,200,True,13:37.7,13:38.4,818361.0,817661,True,2
13:45.6,825561,39626928,,inhale,3,103,inhalation,white,400.0,300,True,13:45.9,13:46.3,826261.0,825861,True,1
13:53.5,833511,40008528,,exhale,3,104,baseline,,190.0,300,True,,13:54.0,834001.0,833811,True,2
14:1.6,841551,40394448,,inhale,3,105,inhalation,brown,1000.0,400,True,14:2.0,14:3.0,842951.0,841951,True,1
14:9.5,849531,40777488,,exhale,3,106,exhalation,blue,1500.0,500,True,14:10.0,14:11.5,851531.0,850031,True,2
14:10.5,850531,40825488,,inhale,3,107,catch,white,,100,False,14:10.6,,,850631,False,1
14:18.5,858481,41207088,,exhale,3,108,exhalation,pink,1500.0,400,True,14:18.9,14:20.4,860381.0,858881,True,2
14:26.5,866550,41594400,,inhale,3,109,inhalation,blue,190.0,200,True,14:26.8,14:26.9,866940.0,866750,True,1
14:34.5,874531,41977488,,exhale,3,110,exhalation,white,400.0,100,True,14:34.6,14:35.0,875031.0,874631,True,2
14:42.6,882601,42364848,,inhale,3,111,inhalation,pink,400.0,400,True,14:43.0,14:43.4,883401.0,883001,True,1
14:50.6,890551,42746448,,exhale,3,112,baseline,,1000.0,500,True,,14:52.1,892051.0,891051,True,2
14:58.6,898621,43133808,,inhale,3,113,inhalation,pink,400.0,300,True,14:58.9,14:59.3,899321.0,898921,True,1
15:6.6,906601,43516848,,exhale,3,114,exhalation,white,1000.0,500,True,15:7.1,15:8.1,908101.0,907101,True,2
15:14.7,914671,43904208,,inhale,3,115,inhalation,brown,700.0,300,True,15:15.0,15:15.7,915671.0,914971,True,1
15:22.6,922621,44285808,,exhale,3,116,exhalation,blue,700.0,100,True,15:22.7,15:23.4,923421.0,922721,True,2
15:30.7,930691,44673168,,inhale,3,117,inhalation,pink,1500.0,200,True,15:30.9,15:32.4,932391.0,930891,True,1
15:38.7,938671,45056208,,exhale,3,118,exhalation,pink,190.0,300,True,15:39.0,15:39.2,939161.0,938971,True,2
15:46.7,946711,45442128,,inhale,3,119,baseline,,1500.0,100,True,,15:48.3,948311.0,946811,True,1
15:54.7,954691,45825168,,exhale,3,120,exhalation,white,190.0,400,True,15:55.1,15:55.3,955281.0,955091,True,2
16:2.8,962761,46212528,,inhale,3,121,catch,brown,,400,False,16:3.2,,,963161,False,1
16:10.7,970741,46595568,,exhale,3,122,baseline,,190.0,200,True,,16:11.1,971131.0,970941,True,2
16:18.8,978781,46981488,,inhale,3,123,baseline,,190.0,500,True,,16:19.5,979471.0,979281,True,1
16:26.8,986761,47364528,,exhale,3,124,exhalation,pink,190.0,200,True,16:27.0,16:27.2,987151.0,986961,True,2
16:34.8,994831,47751888,,inhale,3,125,catch,blue,,500,False,16:35.3,,,995331,False,1
16:42.8,1002781,48133488,,exhale,3,126,exhalation,brown,1500.0,400,True,16:43.2,16:44.7,1004681.0,1003181,True,2
16:50.9,1010881,48522288,,inhale,3,127,catch,blue,,400,False,16:51.3,,,1011281,False,1
16:58.8,1018831,48903888,,exhale,3,128,exhalation,brown,400.0,300,True,16:59.1,16:59.5,1019531.0,1019131,True,2
17:6.9,1026900,49291200,,inhale,3,129,baseline,,1500.0,400,True,,17:8.8,1028800.0,1027300,True,1
17:14.9,1034881,49674288,,exhale,3,130,exhalation,brown,700.0,300,True,17:15.2,17:15.9,1035881.0,1035181,True,2
17:22.9,1042921,50060208,,inhale,3,131,inhalation,white,1000.0,400,True,17:23.3,17:24.3,1044321.0,1043321,True,1
17:30.9,1050901,50443248,,exhale,3,132,exhalation,white,1500.0,300,True,17:31.2,17:32.7,1052701.0,1051201,True,2
17:38.9,1058941,50829168,,inhale,3,133,inhalation,brown,190.0,300,True,17:39.2,17:39.4,1059431.0,1059241,True,1
17:46.9,1066921,51212208,,exhale,3,134,baseline,,190.0,100,True,,17:47.2,1067211.0,1067021,True,2
17:55.0,1074991,51599568,,inhale,3,135,inhalation,pink,190.0,300,True,17:55.3,17:55.5,1075481.0,1075291,True,1
18:2.9,1082941,51981168,,exhale,3,136,baseline,,700.0,500,True,,18:4.1,1084141.0,1083441,True,2
