retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,96,1,practice,,,100,False,,,,32050,False,1
00:39.9,39930,1916640,,exhale,96,2,practice,,,200,False,,,,40130,False,2
00:48.0,48000,2304000,,inhale,96,3,practice,,,300,False,,,,48300,False,1
00:56.0,55950,2685600,,exhale,96,4,practice,,,500,False,,,,56450,False,2
01:4.0,64019,3072912,,inhale,96,5,practice,,,400,False,,,,64419,False,1
01:12.0,72000,3456000,,exhale,96,6,practice,,,100,False,,,,72100,False,2
01:20.1,80069,3843359,,inhale,96,7,practice,,,400,False,,,,80469,False,1
01:28.0,88020,4224960,,exhale,96,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,96,9,baseline,,190.0,500,True,,01:36.8,96780.0,96590,True,1
01:44.1,104070,4995360,,exhale,96,10,exhalation,white,700.0,200,True,01:44.3,01:45.0,104970.0,104270,True,2
01:52.1,112140,5382720,,inhale,96,11,inhalation,white,190.0,200,True,01:52.3,01:52.5,112530.0,112340,True,1
02:0.1,120090,5764320,,exhale,96,12,exhalation,blue,190.0,500,True,02:0.6,02:0.8,120780.0,120590,True,2
02:8.2,128160,6151680,,inhale,96,13,inhalation,blue,190.0,400,True,02:8.6,02:8.8,128750.0,128560,True,1
02:16.1,136139,6534719,,exhale,96,14,exhalation,brown,1500.0,100,True,02:16.2,02:17.7,137739.0,136239,True,2
02:24.2,144180,6920640,,inhale,96,15,catch,brown,,500,False,02:24.7,,,144680,False,1
02:32.2,152160,7303680,,exhale,96,16,exhalation,pink,400.0,300,True,02:32.5,02:32.9,152860.0,152460,True,2
02:40.2,160229,7691039,,inhale,96,17,inhalation,blue,700.0,200,True,02:40.4,02:41.1,161129.0,160429,True,1
02:48.2,168210,8074080,,exhale,96,18,baseline,,1000.0,300,True,,02:49.5,169510.0,168510,True,2
02:56.2,176250,8460000,,inhale,96,19,baseline,,400.0,300,True,,02:57.0,176950.0,176550,True,1
03:4.2,184230,8843040,,exhale,96,20,exhalation,pink,190.0,500,True,03:4.7,03:4.9,184920.0,184730,True,2
03:12.3,192300,9230400,,inhale,96,21,inhalation,blue,1500.0,200,True,03:12.5,03:14.0,194000.0,192500,True,1
03:20.2,200250,9612000,,exhale,96,22,exhalation,brown,700.0,200,True,03:20.4,03:21.1,201150.0,200450,True,2
03:28.3,208350,10000800,,inhale,96,23,baseline,,700.0,300,True,,03:29.4,209350.0,208650,True,1
03:36.3,216300,10382400,,exhale,96,24,exhalation,white,1000.0,100,True,03:36.4,03:37.4,217400.0,216400,True,2
03:44.4,224369,10769712,,inhale,96,25,inhalation,brown,190.0,200,True,03:44.6,03:44.8,224759.0,224569,True,1
03:52.3,232350,11152800,,exhale,96,26,exhalation,pink,700.0,500,True,03:52.9,03:53.5,233550.0,232850,True,2
04:0.4,240390,11538720,,inhale,96,27,baseline,,1000.0,400,True,,04:1.8,241790.0,240790,True,1
04:8.4,248370,11921760,,exhale,96,28,baseline,,1500.0,500,True,,04:10.4,250370.0,248870,True,2
04:16.4,256410,12307680,,inhale,96,29,inhalation,brown,1500.0,200,True,04:16.6,04:18.1,258110.0,256610,True,1
04:24.4,264390,12690720,,exhale,96,30,baseline,,1500.0,300,True,,04:26.2,266190.0,264690,True,2
04:32.5,272459,13078079,,inhale,96,31,baseline,,700.0,100,True,,04:33.3,273259.0,272559,True,1
04:40.4,280410,13459680,,exhale,96,32,catch,white,,300,False,04:40.7,,,280710,False,2
04:48.5,288510,13848480,,inhale,96,33,baseline,,1000.0,500,True,,04:50.0,290010.0,289010,True,1
04:56.5,296459,14230079,,exhale,96,34,exhalation,pink,190.0,500,True,04:57.0,04:57.1,297149.0,296959,True,2
05:4.5,304500,14616000,,inhale,96,35,catch,blue,,100,False,05:4.6,,,304600,False,1
05:12.5,312480,14999040,,exhale,96,36,baseline,,400.0,400,True,,05:13.3,313280.0,312880,True,2
05:19.6,319570,15339407,,inhale,96,37,inhalation,pink,1500.0,200,True,05:19.8,05:21.3,321270.0,319770,True,1
05:20.6,320550,15386400,,inhale,96,38,inhalation,white,190.0,100,True,05:20.6,05:20.8,320840.0,320650,True,1
05:27.5,327520,15721007,,exhale,96,39,baseline,,190.0,500,True,,05:28.2,328210.0,328020,True,2
