retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,98,1,practice,,,400,False,,,,32350,False,1
00:39.9,39930,1916640,,exhale,98,2,practice,,,100,False,,,,40030,False,2
00:48.0,48000,2304000,,inhale,98,3,practice,,,200,False,,,,48200,False,1
00:56.0,55950,2685600,,exhale,98,4,practice,,,500,False,,,,56450,False,2
01:4.0,64019,3072912,,inhale,98,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,98,6,practice,,,200,False,,,,72200,False,2
01:20.1,80069,3843359,,inhale,98,7,practice,,,200,False,,,,80269,False,1
01:28.0,88020,4224960,,exhale,98,8,practice,,,200,False,,,,88220,False,2
01:36.1,96090,4612320,,inhale,98,9,inhalation,white,1500.0,300,True,01:36.4,01:37.9,97890.0,96390,True,1
01:44.1,104070,4995360,,exhale,98,10,exhalation,blue,700.0,100,True,01:44.2,01:44.9,104870.0,104170,True,2
01:52.1,112140,5382720,,inhale,98,11,inhalation,white,700.0,400,True,01:52.5,01:53.2,113240.0,112540,True,1
02:0.1,120090,5764320,,exhale,98,12,baseline,,700.0,500,True,,02:1.3,121290.0,120590,True,2
02:8.2,128160,6151680,,inhale,98,13,inhalation,pink,1000.0,500,True,02:8.7,02:9.7,129660.0,128660,True,1
02:16.1,136139,6534719,,exhale,98,14,catch,brown,,100,False,02:16.2,,,136239,False,2
02:24.2,144180,6920640,,inhale,98,15,baseline,,400.0,400,True,,02:25.0,144980.0,144580,True,1
02:32.2,152160,7303680,,exhale,98,16,exhalation,white,190.0,500,True,02:32.7,02:32.9,152850.0,152660,True,2
02:40.2,160229,7691039,,inhale,98,17,inhalation,brown,700.0,300,True,02:40.5,02:41.2,161229.0,160529,True,1
02:48.2,168210,8074080,,exhale,98,18,exhalation,brown,1000.0,400,True,02:48.6,02:49.6,169610.0,168610,True,2
02:56.2,176250,8460000,,inhale,98,19,inhalation,brown,400.0,400,True,02:56.6,02:57.0,177050.0,176650,True,1
03:4.2,184230,8843040,,exhale,98,20,exhalation,pink,700.0,500,True,03:4.7,03:5.4,185430.0,184730,True,2
03:12.3,192300,9230400,,inhale,98,21,inhalation,pink,700.0,300,True,03:12.6,03:13.3,193300.0,192600,True,1
03:20.2,200250,9612000,,exhale,98,22,exhalation,blue,190.0,100,True,03:20.4,03:20.5,200540.0,200350,True,2
03:28.3,208350,10000800,,inhale,98,23,baseline,,190.0,400,True,,03:28.9,208940.0,208750,True,1
03:36.3,216300,10382400,,exhale,98,24,exhalation,brown,190.0,100,True,03:36.4,03:36.6,216590.0,216400,True,2
03:44.4,224369,10769712,,inhale,98,25,baseline,,400.0,300,True,,03:45.1,225069.0,224669,True,1
03:52.3,232350,11152800,,exhale,98,26,exhalation,blue,700.0,500,True,03:52.9,03:53.5,233550.0,232850,True,2
04:0.4,240390,11538720,,inhale,98,27,inhalation,pink,700.0,400,True,04:0.8,04:1.5,241490.0,240790,True,1
04:8.4,248370,11921760,,exhale,98,28,exhalation,blue,700.0,100,True,04:8.5,04:9.2,249170.0,248470,True,2
04:16.4,256410,12307680,,inhale,98,29,inhalation,white,1000.0,200,True,04:16.6,04:17.6,257610.0,256610,True,1
04:24.4,264390,12690720,,exhale,98,30,exhalation,pink,400.0,200,True,04:24.6,04:25.0,264990.0,264590,True,2
04:32.5,272459,13078079,,inhale,98,31,inhalation,white,400.0,500,True,04:33.0,04:33.4,273359.0,272959,True,1
04:40.4,280410,13459680,,exhale,98,32,exhalation,white,1000.0,200,True,04:40.6,04:41.6,281610.0,280610,True,2
04:48.5,288510,13848480,,inhale,98,33,inhalation,pink,1500.0,300,True,04:48.8,04:50.3,290310.0,288810,True,1
04:56.5,296459,14230079,,exhale,98,34,baseline,,1000.0,400,True,,04:57.9,297859.0,296859,True,2
05:4.5,304500,14616000,,inhale,98,35,inhalation,brown,400.0,200,True,05:4.7,05:5.1,305100.0,304700,True,1
05:12.5,312480,14999040,,exhale,98,36,exhalation,white,400.0,300,True,05:12.8,05:13.2,313180.0,312780,True,2
05:19.6,319570,15339407,,inhale,98,37,inhalation,white,190.0,400,True,05:20.0,05:20.2,320160.0,319970,True,1
05:20.6,320550,15386400,,inhale,98,38,inhalation,pink,1000.0,100,True,05:20.6,05:21.6,321650.0,320650,True,1
05:27.5,327520,15721007,,exhale,98,39,baseline,,700.0,300,True,,05:28.5,328520.0,327820,True,2
05:28.5,328529,15769439,,exhale,98,40,exhalation,blue,1500.0,100,True,05:28.6,05:30.1,330129.0,328629,True,2
05:35.6,335589,16108319,,inhale,98,41,inhalation,pink,190.0,200,True,05:35.8,05:36.0,335979.0,335789,True,1
05:43.6,343570,16491407,,exhale,98,42,exhalation,white,1000.0,400,True,05:44.0,05:45.0,344970.0,343970,True,2
05:51.6,351641,16878768,,inhale,98,43,baseline,,190.0,500,True,,05:52.3,352331.0,352141,True,1
05:59.6,359591,17260368,,exhale,98,44,exhalation,pink,400.0,500,True,06:0.1,06:0.5,360491.0,360091,True,2
06:7.7,367661,17647728,,inhale,98,45,catch,brown,,200,False,06:7.9,,,367861,False,1
06:15.6,375641,18030768,,exhale,98,46,exhalation,blue,400.0,100,True,06:15.7,06:16.1,376141.0,375741,True,2
06:23.7,383711,18418128,,inhale,98,47,inhalation,brown,190.0,400,True,06:24.1,06:24.3,384301.0,384111,True,1
06:31.7,391661,18799728,,exhale,98,48,exhalation,blue,190.0,500,True,06:32.2,06:32.4,392351.0,392161,True,2
06:39.7,399731,19187088,,inhale,98,49,inhalation,pink,190.0,100,True,06:39.8,06:40.0,400021.0,399831,True,1
06:47.7,407711,19570128,,exhale,98,50,exhalation,white,400.0,200,True,06:47.9,06:48.3,408311.0,407911,True,2
06:55.8,415751,19956048,,inhale,98,51,baseline,,700.0,200,True,,06:56.7,416651.0,415951,True,1
07:3.7,423731,20339088,,exhale,98,52,baseline,,1500.0,500,True,,07:5.7,425731.0,424231,True,2
07:11.8,431801,20726448,,inhale,98,53,inhalation,blue,190.0,100,True,07:11.9,07:12.1,432091.0,431901,True,1
07:19.8,439781,21109488,,exhale,98,54,exhalation,white,1500.0,100,True,07:19.9,07:21.4,441381.0,439881,True,2
07:27.8,447821,21495408,,inhale,98,55,baseline,,1000.0,100,True,,07:28.9,448921.0,447921,True,1
07:35.8,455801,21878448,,exhale,98,56,catch,blue,,100,False,07:35.9,,,455901,False,2
07:43.9,463871,22265808,,inhale,98,57,inhalation,brown,1000.0,200,True,07:44.1,07:45.1,465071.0,464071,True,1
07:51.8,471821,22647408,,exhale,98,58,exhalation,white,1500.0,100,True,07:51.9,07:53.4,473421.0,471921,True,2
07:59.9,479921,23036208,,inhale,98,59,baseline,,700.0,100,True,,08:0.7,480721.0,480021,True,1
08:7.9,487871,23417808,,exhale,98,60,exhalation,pink,1000.0,100,True,08:8.0,08:9.0,488971.0,487971,True,2
08:15.9,495940,23805120,,inhale,98,61,baseline,,400.0,100,True,,08:16.4,496440.0,496040,True,1
08:23.9,503921,24188208,,exhale,98,62,exhalation,brown,400.0,500,True,08:24.4,08:24.8,504821.0,504421,True,2
08:32.0,511961,24574128,,inhale,98,63,inhalation,brown,190.0,400,True,08:32.4,08:32.6,512551.0,512361,True,1
08:39.9,519941,24957168,,exhale,98,64,exhalation,pink,700.0,100,True,08:40.0,08:40.7,520741.0,520041,True,2
08:48.0,527981,25343088,,inhale,98,65,baseline,,400.0,100,True,,08:48.5,528481.0,528081,True,1
08:56.0,535961,25726128,,exhale,98,66,baseline,,400.0,100,True,,08:56.5,536461.0,536061,True,2
09:4.0,544030,26113487,,inhale,98,67,inhalation,white,190.0,200,True,09:4.2,09:4.4,544420.0,544230,True,1
09:12.0,551981,26495088,,exhale,98,68,exhalation,pink,1500.0,400,True,09:12.4,09:13.9,553881.0,552381,True,2
09:20.1,560081,26883888,,inhale,98,69,inhalation,blue,190.0,300,True,09:20.4,09:20.6,560571.0,560381,True,1
09:28.0,568030,27265487,,exhale,98,70,baseline,,1000.0,400,True,,09:29.4,569430.0,568430,True,2
09:36.1,576070,27651407,,inhale,98,71,baseline,,190.0,300,True,,09:36.6,576560.0,576370,True,1
09:44.1,584050,28034447,,exhale,98,72,exhalation,pink,190.0,400,True,09:44.5,09:44.6,584640.0,584450,True,2
09:45.1,585051,28082448,,inhale,98,73,inhalation,blue,1500.0,500,True,09:45.6,09:47.1,587051.0,585551,True,1
09:53.0,593001,28464048,,exhale,98,74,baseline,,1500.0,400,True,,09:54.9,594901.0,593401,True,2
