retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,9,1,practice,,,100,False,,,,32050,False,1
00:39.9,39930,1916640,,exhale,9,2,practice,,,300,False,,,,40230,False,2
00:48.0,48000,2304000,,inhale,9,3,practice,,,500,False,,,,48500,False,1
00:56.0,55950,2685600,,exhale,9,4,practice,,,400,False,,,,56350,False,2
01:4.0,64019,3072912,,inhale,9,5,practice,,,200,False,,,,64219,False,1
01:12.0,72000,3456000,,exhale,9,6,practice,,,200,False,,,,72200,False,2
01:20.1,80069,3843359,,inhale,9,7,practice,,,500,False,,,,80569,False,1
01:28.0,88020,4224960,,exhale,9,8,practice,,,400,False,,,,88420,False,2
01:36.1,96090,4612320,,inhale,9,9,inhalation,brown,700.0,400,True,01:36.5,01:37.2,97190.0,96490,True,1
01:44.1,104070,4995360,,exhale,9,10,baseline,,1000.0,400,True,,01:45.5,105470.0,104470,True,2
01:52.1,112140,5382720,,inhale,9,11,baseline,,400.0,100,True,,01:52.6,112640.0,112240,True,1
02:0.1,120090,5764320,,exhale,9,12,baseline,,1000.0,100,True,,02:1.2,121190.0,120190,True,2
02:8.2,128160,6151680,,inhale,9,13,inhalation,pink,400.0,100,True,02:8.3,02:8.7,128660.0,128260,True,1
02:16.1,136139,6534719,,exhale,9,14,exhalation,white,700.0,500,True,02:16.6,02:17.3,137339.0,136639,True,2
02:24.2,144180,6920640,,inhale,9,15,inhalation,pink,700.0,400,True,02:24.6,02:25.3,145280.0,144580,True,1
02:32.2,152160,7303680,,exhale,9,16,exhalation,brown,1000.0,500,True,02:32.7,02:33.7,153660.0,152660,True,2
02:40.2,160229,7691039,,inhale,9,17,baseline,,190.0,100,True,,02:40.5,160519.0,160329,True,1
02:48.2,168210,8074080,,exhale,9,18,exhalation,blue,190.0,400,True,02:48.6,02:48.8,168800.0,168610,True,2
02:56.2,176250,8460000,,inhale,9,19,inhalation,brown,190.0,500,True,02:56.8,02:56.9,176940.0,176750,True,1
03:4.2,184230,8843040,,exhale,9,20,exhalation,white,400.0,100,True,03:4.3,03:4.7,184730.0,184330,True,2
03:12.3,192300,9230400,,inhale,9,21,inhalation,pink,700.0,100,True,03:12.4,03:13.1,193100.0,192400,True,1
03:20.2,200250,9612000,,exhale,9,22,exhalation,pink,700.0,200,True,03:20.4,03:21.1,201150.0,200450,True,2
03:28.3,208350,10000800,,inhale,9,23,inhalation,blue,190.0,400,True,03:28.8,03:28.9,208940.0,208750,True,1
03:36.3,216300,10382400,,exhale,9,24,baseline,,1500.0,300,True,,03:38.1,218100.0,216600,True,2
03:44.4,224369,10769712,,inhale,9,25,inhalation,brown,700.0,500,True,03:44.9,03:45.6,225569.0,224869,True,1
03:52.3,232350,11152800,,exhale,9,26,baseline,,400.0,200,True,,03:53.0,232950.0,232550,True,2
04:0.4,240390,11538720,,inhale,9,27,catch,brown,,500,False,04:0.9,,,240890,False,1
04:8.4,248370,11921760,,exhale,9,28,catch,pink,,200,False,04:8.6,,,248570,False,2
04:16.4,256410,12307680,,inhale,9,29,inhalation,blue,1000.0,100,True,04:16.5,04:17.5,257510.0,256510,True,1
04:24.4,264390,12690720,,exhale,9,30,baseline,,400.0,100,True,,04:24.9,264890.0,264490,True,2
04:32.5,272459,13078079,,inhale,9,31,inhalation,blue,1500.0,400,True,04:32.9,04:34.4,274359.0,272859,True,1
04:40.4,280410,13459680,,exhale,9,32,catch,brown,,300,False,04:40.7,,,280710,False,2
04:48.5,288510,13848480,,inhale,9,33,inhalation,blue,400.0,500,True,04:49.0,04:49.4,289410.0,289010,True,1
04:56.5,296459,14230079,,exhale,9,34,exhalation,blue,700.0,200,True,04:56.7,04:57.4,297359.0,296659,True,2
05:4.5,304500,14616000,,inhale,9,35,inhalation,brown,1000.0,200,True,05:4.7,05:5.7,305700.0,304700,True,1
05:12.5,312480,14999040,,exhale,9,36,baseline,,700.0,200,True,,05:13.4,313380.0,312680,True,2
05:19.6,319570,15339407,,inhale,9,37,inhalation,pink,400.0,200,True,05:19.8,05:20.2,320170.0,319770,True,1
05:20.6,320550,15386400,,inhale,9,38,inhalation,blue,1500.0,100,True,05:20.6,05:22.1,322150.0,320650,True,1
05:27.5,327520,15721007,,exhale,9,39,exhalation,brown,400.0,300,True,05:27.8,05:28.2,328220.0,327820,True,2
05:28.5,328529,15769439,,exhale,9,40,baseline,,1000.0,100,True,,05:29.6,329629.0,328629,True,2
05:35.6,335589,16108319,,inhale,9,41,inhalation,brown,190.0,300,True,05:35.9,05:36.1,336079.0,335889,True,1
05:43.6,343570,16491407,,exhale,9,42,baseline,,190.0,100,True,,05:43.9,343860.0,343670,True,2
05:51.6,351641,16878768,,inhale,9,43,inhalation,blue,190.0,100,True,05:51.7,05:51.9,351931.0,351741,True,1
