retentionslot_timestamp,milliseconds,sample_index,description,breathphase,participant_id,trial_number,trial_type,stimulus_type,soa_value_ms,jitter_ms,is_tactile,looming_stimulus_timestamp,tactile_stimulus_timestamp,soa_ms,jittered_ms,expected_response,marker_type
00:31.9,31950,1533600,,inhale,84,1,practice,,,300,False,,,,32250,False,1
00:39.9,39930,1916640,,exhale,84,2,practice,,,300,False,,,,40230,False,2
00:48.0,48000,2304000,,inhale,84,3,practice,,,200,False,,,,48200,False,1
00:56.0,55950,2685600,,exhale,84,4,practice,,,400,False,,,,56350,False,2
01:4.0,64019,3072912,,inhale,84,5,practice,,,100,False,,,,64119,False,1
01:12.0,72000,3456000,,exhale,84,6,practice,,,500,False,,,,72500,False,2
01:20.1,80069,3843359,,inhale,84,7,practice,,,200,False,,,,80269,False,1
01:28.0,88020,4224960,,exhale,84,8,practice,,,300,False,,,,88320,False,2
01:36.1,96090,4612320,,inhale,84,9,inhalation,white,700.0,400,True,01:36.5,01:37.2,97190.0,96490,True,1
01:44.1,104070,4995360,,exhale,84,10,baseline,,400.0,300,True,,01:44.8,104770.0,104370,True,2
01:52.1,112140,5382720,,inhale,84,11,catch,white,,100,False,01:52.2,,,112240,False,1
02:0.1,120090,5764320,,exhale,84,12,exhalation,blue,700.0,400,True,02:0.5,02:1.2,121190.0,120490,True,2
02:8.2,128160,6151680,,inhale,84,13,inhalation,brown,400.0,500,True,02:8.7,02:9.1,129060.0,128660,True,1
02:16.1,136139,6534719,,exhale,84,14,baseline,,400.0,300,True,,02:16.8,136839.0,136439,True,2
02:24.2,144180,6920640,,inhale,84,15,baseline,,700.0,300,True,,02:25.2,145180.0,144480,True,1
02:32.2,152160,7303680,,exhale,84,16,baseline,,190.0,500,True,,02:32.9,152850.0,152660,True,2
02:40.2,160229,7691039,,inhale,84,17,inhalation,brown,700.0,500,True,02:40.7,02:41.4,161429.0,160729,True,1
02:48.2,168210,8074080,,exhale,84,18,baseline,,700.0,100,True,,02:49.0,169010.0,168310,True,2
02:56.2,176250,8460000,,inhale,84,19,inhalation,brown,190.0,300,True,02:56.5,02:56.7,176740.0,176550,True,1
03:4.2,184230,8843040,,exhale,84,20,exhalation,blue,400.0,100,True,03:4.3,03:4.7,184730.0,184330,True,2
03:12.3,192300,9230400,,inhale,84,21,inhalation,brown,700.0,300,True,03:12.6,03:13.3,193300.0,192600,True,1
03:20.2,200250,9612000,,exhale,84,22,exhalation,blue,400.0,400,True,03:20.6,03:21.1,201050.0,200650,True,2
03:28.3,208350,10000800,,inhale,84,23,baseline,,1000.0,300,True,,03:29.6,209650.0,208650,True,1
03:36.3,216300,10382400,,exhale,84,24,exhalation,pink,1000.0,300,True,03:36.6,03:37.6,217600.0,216600,True,2
03:44.4,224369,10769712,,inhale,84,25,inhalation,blue,190.0,400,True,03:44.8,03:45.0,224959.0,224769,True,1
