participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
58,21,right,1,400,3086400,3105600,64300.0,64700.0,64300,64700,True,inhalation
58,44,front,4,1500,3859200,3931200,80400.0,81900.0,80400,81900,True,exhalation
58,43,left,3,1000,6940800,6988800,144600.0,145600.0,144600,145600,True,exhalation
58,63,front,3,1000,7334400,7382400,152800.0,153800.0,152800,153800,True,baseline
58,25,front,0,190,7708800,7717920,160600.0,160790.0,160600,160790,True,inhalation
58,64,right,4,1500,8875200,8947200,184900.0,186400.0,184900,186400,True,baseline
58,29,left,4,1500,12311952,12383952,256499.00000000003,257999.00000000003,256499,257999,True,inhalation
58,49,left,4,1500,13094400,13166400,272800.0,274300.0,272800,274300,True,exhalation
58,28,front,3,1000,13862400,13910400,288800.0,289800.0,288800,289800,True,inhalation
58,59,left,4,1500,15028800,15100800,313100.0,314600.0,313100,314600,True,baseline
58,26,right,1,400,15408000,15427199,321000.0,321399.9791666666,321000,321400,True,inhalation
58,36,right,1,400,16161600,16180800,336700.0,337100.0,336700,337100,True,exhalation
58,58,right,3,1000,18081600,18129600,376700.0,377700.0,376700,377700,True,baseline
58,47,left,2,700,19238400,19272000,400800.0,401500.0,400800,401500,True,exhalation
58,48,front,3,1000,20784000,20832000,433000.0,434000.0,433000,434000,True,exhalation
58,55,front,0,190,24235200,24244320,504900.0,505090.0,504900,505090,True,baseline
58,32,right,2,700,24633551,24667152,513198.9791666666,513899.0,513199,513899,True,inhalation
58,62,right,2,700,27307200,27340800,568900.0,569600.0,568900,569600,True,baseline
58,34,left,4,1500,27696000,27768000,577000.0,578500.0,577000,578500,True,inhalation
58,69,left,4,1500,28488000,28560000,593500.0,595000.0,593500,595000,False,catch
58,24,front,4,1500,29256000,29328000,609500.0,611000.0,609500,611000,True,inhalation
58,51,left,1,400,31934399,31953600,665299.9791666666,665700.0,665300,665700,True,baseline
58,23,right,3,1000,33873600,33921600,705700.0,706700.0,705700,706700,True,inhalation
58,56,left,1,400,35011200,35030400,729400.0,729800.0,729400,729800,True,baseline
58,54,front,4,1500,36561600,36633600,761700.0,763200.0,761700,763200,True,baseline
58,37,front,2,700,37694400,37728000,785300.0,786000.0,785300,786000,True,exhalation
58,53,right,3,1000,38083200,38131200,793400.0,794400.0,793400,794400,True,baseline
58,46,front,1,400,40766400,40785600,849300.0,849700.0,849300,849700,True,exhalation
58,61,left,1,400,41942400,41961600,873800.0,874200.0,873800,874200,True,baseline
58,20,front,0,190,43084800,43093920,897600.0,897790.0,897600,897790,True,inhalation
58,60,left,0,190,44251200,44260320,921900.0,922090.0,921900,922090,True,baseline
58,41,right,1,400,46929600,46948800,977700.0,978100.0,977700,978100,True,exhalation
58,68,right,3,1000,47328000,47376000,986000.0,987000.0,986000,987000,False,catch
58,66,front,1,400,47716800,47736000,994100.0,994500.0,994100,994500,False,catch
58,27,front,2,700,49238352,49271952,1025799.0,1026499.0,1025799,1026499,True,inhalation
58,57,front,2,700,50400000,50433600,1050000.0,1050700.0,1050000,1050700,True,baseline
58,39,right,4,1500,51547200,51619200,1073900.0,1075400.0,1073900,1075400,True,exhalation
58,33,right,3,1000,55406400,55454400,1154300.0,1155300.0,1154300,1155300,True,inhalation
58,40,right,0,190,56155200,56164319,1169900.0,1170089.9791666665,1169900,1170090,True,exhalation
58,22,left,2,700,58473600,58507200,1218200.0,1218900.0,1218200,1218900,True,inhalation
58,35,front,0,190,59232000,59241120,1234000.0,1234190.0,1234000,1234190,True,exhalation
58,52,right,2,700,61171200,61204799,1274400.0,1275099.9791666665,1274400,1275100,True,baseline
58,30,left,0,190,61560000,61569120,1282500.0,1282690.0,1282500,1282690,True,inhalation
58,45,left,0,190,65400000,65409120,1362500.0,1362690.0,1362500,1362690,True,exhalation
58,38,left,3,1000,66936000,66984000,1394500.0,1395500.0,1394500,1395500,True,exhalation
58,65,front,0,190,71544000,71553120,1490500.0,1490690.0,1490500,1490690,False,catch
58,50,front,0,190,71932800,71941920,1498600.0,1498790.0,1498600,1498790,True,baseline
58,31,left,1,400,75384000,75403200,1570500.0,1570900.0,1570500,1570900,True,inhalation
58,42,right,2,700,80764800,80798400,1682600.0,1683300.0,1682600,1683300,True,exhalation
58,67,front,2,700,84624000,84657600,1763000.0,1763700.0,1763000,1763700,False,catch
