participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
53,68,front,3,1000,2702400,2750400,56300.0,57300.0,56300,57300,False,catch
53,59,left,4,1500,2716800,2788800,56600.0,58100.0,56600,58100,True,baseline
53,33,front,3,1000,3086400,3134400,64300.0,65300.0,64300,65300,True,inhalation
53,66,left,1,400,3105600,3124799,64700.0,65099.97916666667,64700,65100,False,catch
53,23,left,3,1000,7713599,7761599,160699.9791666667,161699.9791666667,160700,161700,True,inhalation
53,39,right,4,1500,10012800,10084800,208600.0,210100.0,208600,210100,True,exhalation
53,31,right,1,400,10795200,10814400,224900.0,225300.0,224900,225300,True,inhalation
53,24,right,4,1500,12331152,12403152,256899.0,258399.0,256899,258399,True,inhalation
53,22,left,2,700,15403199,15436800,320899.9791666666,321600.0,320900,321600,True,inhalation
53,41,front,1,400,16180800,16200000,337100.0,337500.0,337100,337500,True,exhalation
53,58,right,3,1000,16550400,16598400,344800.0,345800.0,344800,345800,True,baseline
53,30,front,0,190,16929600,16938720,352700.0,352890.0,352700,352890,True,inhalation
53,45,front,0,190,20779200,20788320,432900.0,433090.0,432900,433090,True,exhalation
53,29,left,4,1500,27700800,27772800,577100.0,578600.0,577100,578600,True,inhalation
53,47,front,2,700,28488000,28521600,593500.0,594200.0,593500,594200,True,exhalation
53,61,left,1,400,35020800,35040000,729600.0,730000.0,729600,730000,True,baseline
53,52,right,2,700,35779200,35812800,745400.0,746100.0,745400,746100,True,baseline
53,46,left,1,400,36177600,36196800,753700.0,754100.0,753700,754100,True,exhalation
53,35,right,0,190,37704000,37713120,785500.0,785690.0,785500,785690,True,exhalation
53,25,front,0,190,38462400,38471520,801300.0,801490.0,801300,801490,True,inhalation
53,40,left,0,190,39244800,39253920,817600.0,817790.0,817600,817790,True,exhalation
53,50,right,0,190,40401600,40410720,841700.0,841890.0,841700,841890,True,baseline
53,26,left,1,400,43089600,43108800,897700.0,898100.0,897700,898100,True,inhalation
53,20,right,0,190,46156800,46165920,961600.0,961790.0,961600,961790,True,inhalation
53,63,front,3,1000,46564800,46612800,970100.0,971100.0,970100,971100,True,baseline
53,56,front,1,400,48086400,48105600,1001800.0,1002200.0,1001800,1002200,True,baseline
53,27,front,2,700,50774400,50808000,1057800.0,1058500.0,1057800,1058500,True,inhalation
53,36,front,1,400,53092799,53112000,1106099.9791666665,1106500.0,1106100,1106500,True,exhalation
53,57,left,2,700,57316799,57350400,1194099.9791666665,1194800.0,1194100,1194800,True,baseline
53,60,right,0,190,58094400,58103520,1210300.0,1210490.0,1210300,1210490,True,baseline
53,37,right,2,700,59236799,59270400,1234099.9791666665,1234800.0,1234100,1234800,True,exhalation
53,21,left,1,400,61545600,61564799,1282200.0,1282599.9791666665,1282200,1282600,True,inhalation
53,55,left,0,190,61934400,61943520,1290300.0,1290490.0,1290300,1290490,True,baseline
53,34,right,4,1500,64617600,64689600,1346200.0,1347700.0,1346200,1347700,True,inhalation
53,69,right,4,1500,65400000,65472000,1362500.0,1364000.0,1362500,1364000,False,catch
53,42,left,2,700,65400000,65433600,1362500.0,1363200.0,1362500,1363200,True,exhalation
53,48,right,3,1000,68467200,68515200,1426400.0,1427400.0,1426400,1427400,True,exhalation
53,53,front,3,1000,69619200,69667200,1450400.0,1451400.0,1450400,1451400,True,baseline
53,43,left,3,1000,70008000,70056000,1458500.0,1459500.0,1458500,1459500,True,exhalation
53,65,front,0,190,69998400,70007520,1458300.0,1458490.0,1458300,1458490,False,catch
53,38,right,3,1000,71548800,71596800,1490600.0,1491600.0,1490600,1491600,True,exhalation
53,51,right,1,400,74232000,74251200,1546500.0,1546900.0,1546500,1546900,True,baseline
53,64,left,4,1500,75772800,75844800,1578600.0,1580100.0,1578600,1580100,True,baseline
53,28,right,3,1000,76920000,76968000,1602500.0,1603500.0,1602500,1603500,True,inhalation
53,49,left,4,1500,79243200,79315200,1650900.0,1652400.0,1650900,1652400,True,exhalation
53,32,front,2,700,79996800,80030400,1666600.0,1667300.0,1666600,1667300,True,inhalation
53,62,front,2,700,80390400,80424000,1674800.0,1675500.0,1674800,1675500,True,baseline
53,44,front,4,1500,80760000,80832000,1682500.0,1684000.0,1682500,1684000,True,exhalation
53,54,front,4,1500,84235200,84307200,1754900.0,1756400.0,1754900,1756400,True,baseline
53,67,left,2,700,84614400,84648000,1762800.0,1763500.0,1762800,1763500,False,catch
