participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
40,26,left,1,400,1569600,1588800,32700.000000000004,33100.0,32700,33100,True,inhalation
40,29,front,4,1500,3091200,3163200,64400.00000000001,65900.0,64400,65900,True,inhalation
40,43,right,3,1000,5409600,5457600,112700.0,113700.0,112700,113700,True,exhalation
40,52,right,2,700,6556800,6590400,136600.0,137300.0,136600,137300,True,baseline
40,38,left,3,1000,6950400,6998400,144800.0,145800.0,144800,145800,True,exhalation
40,68,right,3,1000,13483199,13531199,280899.9791666666,281899.9791666666,280900,281900,False,catch
40,24,front,4,1500,16948800,17020800,353100.0,354600.0,353100,354600,True,inhalation
40,55,right,0,190,20400000,20409120,425000.0,425190.0,425000,425190,True,baseline
40,57,left,2,700,21936000,21969600,457000.0,457700.0,457000,457700,True,baseline
40,39,left,4,1500,25401600,25473600,529200.0,530700.0,529200,530700,True,exhalation
40,28,right,3,1000,26160000,26208000,545000.0,546000.0,545000,546000,True,inhalation
40,30,left,0,190,29256000,29265120,609500.0,609690.0,609500,609690,True,inhalation
40,42,front,2,700,31550399,31584000,657299.9791666666,658000.0,657300,658000,True,exhalation
40,41,right,1,400,34627200,34646400,721400.0,721800.0,721400,721800,True,exhalation
40,40,left,0,190,36163200,36172320,753400.0,753590.0,753400,753590,True,exhalation
40,66,left,1,400,37699200,37718400,785400.0,785800.0,785400,785800,False,catch
40,25,right,0,190,40012800,40021920,833600.0,833790.0,833600,833790,True,inhalation
40,34,front,4,1500,41548800,41620800,865600.0,867100.0,865600,867100,True,inhalation
40,54,right,4,1500,44232000,44304000,921500.0,923000.0,921500,923000,True,baseline
40,21,left,1,400,44625600,44644800,929700.0,930100.0,929700,930100,True,inhalation
40,47,right,2,700,45398400,45432000,945800.0,946500.0,945800,946500,True,exhalation
40,53,left,3,1000,45782400,45830400,953800.0,954800.0,953800,954800,True,baseline
40,69,right,4,1500,45777600,45849600,953700.0,955200.0,953700,955200,False,catch
40,48,left,3,1000,46939200,46987200,977900.0,978900.0,977900,978900,True,exhalation
40,65,front,0,190,47313600,47322720,985700.0,985890.0,985700,985890,False,catch
40,22,right,2,700,47712000,47745600,994000.0,994700.0,994000,994700,True,inhalation
40,61,right,1,400,48091200,48110400,1001900.0,1002300.0,1001900,1002300,True,baseline
40,35,right,0,190,51537600,51546720,1073700.0,1073890.0,1073700,1073890,True,exhalation
40,63,front,3,1000,54225600,54273600,1129700.0,1130700.0,1129700,1130700,True,baseline
40,64,front,4,1500,55008000,55080000,1146000.0,1147500.0,1146000,1147500,True,baseline
40,46,front,1,400,57710400,57729600,1202300.0,1202700.0,1202300,1202700,True,exhalation
40,59,left,4,1500,58094400,58166400,1210300.0,1211800.0,1210300,1211800,True,baseline
40,62,right,2,700,61166400,61200000,1274300.0,1275000.0,1274300,1275000,True,baseline
40,32,right,2,700,61560000,61593600,1282500.0,1283200.0,1282500,1283200,True,inhalation
40,58,left,3,1000,61929600,61977600,1290200.0,1291200.0,1290200,1291200,True,baseline
40,67,front,2,700,62702400,62736000,1306300.0,1307000.0,1306300,1307000,False,catch
40,50,front,0,190,64228799,64237920,1338099.9791666665,1338290.0,1338100,1338290,True,baseline
40,45,right,0,190,66916799,66925920,1394099.9791666665,1394290.0,1394100,1394290,True,exhalation
40,60,front,0,190,67310400,67319520,1402300.0,1402490.0,1402300,1402490,True,baseline
40,23,front,3,1000,67689600,67737600,1410200.0,1411200.0,1410200,1411200,True,inhalation
40,44,left,4,1500,68476800,68548800,1426600.0,1428100.0,1426600,1428100,True,exhalation
40,27,left,2,700,70785600,70819200,1474700.0,1475400.0,1474700,1475400,True,inhalation
40,20,right,0,190,73848000,73857120,1538500.0,1538690.0,1538500,1538690,True,inhalation
40,36,front,1,400,74625600,74644800,1554700.0,1555100.0,1554700,1555100,True,exhalation
40,37,front,2,700,76152000,76185600,1586500.0,1587200.0,1586500,1587200,True,exhalation
40,51,front,1,400,76550400,76569600,1594800.0,1595200.0,1594800,1595200,True,baseline
40,49,front,4,1500,77702400,77774400,1618800.0,1620300.0,1618800,1620300,True,exhalation
40,31,left,1,400,83073600,83092800,1730700.0,1731100.0,1730700,1731100,True,inhalation
40,33,front,3,1000,84628800,84676800,1763100.0,1764100.0,1763100,1764100,True,inhalation
40,56,left,1,400,85761600,85780800,1786700.0,1787100.0,1786700,1787100,True,baseline
