participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
79,34,left,4,1500,3100799,3172799,64599.97916666667,66099.97916666667,64600,66100,True,inhalation
79,62,right,2,700,3480000,3513600,72500.0,73200.0,72500,73200,True,baseline
79,20,right,0,190,4622400,4631520,96300.0,96490.0,96300,96490,True,inhalation
79,63,right,3,1000,5020800,5068800,104600.0,105600.0,104600,105600,True,baseline
79,42,right,2,700,5409600,5443200,112700.0,113400.0,112700,113400,True,exhalation
79,48,front,3,1000,6940800,6988800,144600.0,145600.0,144600,145600,True,exhalation
79,69,left,4,1500,7324800,7396800,152600.0,154100.0,152600,154100,False,catch
79,53,right,3,1000,10401600,10449600,216700.0,217700.0,216700,217700,True,baseline
79,58,left,3,1000,12700800,12748800,264600.0,265600.0,264600,265600,True,baseline
79,31,front,1,400,15412800,15432000,321100.0,321500.0,321100,321500,True,inhalation
79,32,left,2,700,16939200,16972800,352900.0,353600.0,352900,353600,True,inhalation
79,61,front,1,400,18100800,18120000,377100.0,377500.0,377100,377500,True,baseline
79,21,right,1,400,18475200,18494400,384900.0,385300.0,384900,385300,True,inhalation
79,44,front,4,1500,19252800,19324800,401100.0,402600.0,401100,402600,True,exhalation
79,51,front,1,400,22708800,22728000,473100.0,473500.0,473100,473500,True,baseline
79,29,front,4,1500,23088000,23160000,481000.0,482500.0,481000,482500,True,inhalation
79,45,right,0,190,23860800,23869920,497100.0,497290.0,497100,497290,True,exhalation
79,67,left,2,700,26928000,26961600,561000.0,561700.0,561000,561700,False,catch
79,35,left,0,190,28478399,28487520,593299.9791666666,593490.0,593300,593490,True,exhalation
79,55,left,0,190,28862399,28871520,601299.9791666666,601490.0,601300,601490,True,baseline
79,65,front,0,190,30792000,30801120,641500.0,641690.0,641500,641690,False,catch
79,46,left,1,400,31560000,31579200,657500.0,657900.0,657500,657900,True,exhalation
79,57,front,2,700,31929600,31963200,665200.0,665900.0,665200,665900,True,baseline
79,66,right,1,400,36542400,36561600,761300.0,761700.0,761300,761700,False,catch
79,24,left,4,1500,36926400,36998400,769300.0,770800.0,769300,770800,True,inhalation
79,30,front,0,190,40008000,40017120,833500.0,833690.0,833500,833690,True,inhalation
79,43,left,3,1000,40785600,40833600,849700.0,850700.0,849700,850700,True,exhalation
79,37,left,2,700,42321600,42355200,881700.0,882400.0,881700,882400,True,exhalation
79,49,front,4,1500,43867200,43939200,913900.0,915400.0,913900,915400,True,exhalation
79,64,left,4,1500,44246400,44318400,921800.0,923300.0,921800,923300,True,baseline
79,36,right,1,400,48475200,48494400,1009900.0,1010300.0,1009900,1010300,True,exhalation
79,54,left,4,1500,48849600,48921600,1017700.0,1019200.0,1017700,1019200,True,baseline
79,40,right,0,190,50011151,50020272,1041898.9791666667,1042089.0,1041899,1042089,True,exhalation
79,25,left,0,190,55392000,55401120,1154000.0,1154190.0,1154000,1154190,True,inhalation
79,23,right,3,1000,56937600,56985600,1186200.0,1187200.0,1186200,1187200,True,inhalation
79,59,right,4,1500,57321600,57393600,1194200.0,1195700.0,1194200,1195700,True,baseline
79,39,right,4,1500,59227200,59299200,1233900.0,1235400.0,1233900,1235400,True,exhalation
79,26,left,1,400,61555200,61574400,1282400.0,1282800.0,1282400,1282800,True,inhalation
79,41,front,1,400,65390400,65409600,1362300.0,1362700.0,1362300,1362700,True,exhalation
79,28,front,3,1000,67694400,67742400,1410300.0,1411300.0,1410300,1411300,True,inhalation
79,60,left,0,190,68078400,68087520,1418300.0,1418490.0,1418300,1418490,True,baseline
79,56,front,1,400,70401600,70420800,1466700.0,1467100.0,1466700,1467100,True,baseline
79,22,front,2,700,70776000,70809600,1474500.0,1475200.0,1474500,1475200,True,inhalation
79,38,left,3,1000,73080000,73128000,1522500.0,1523500.0,1522500,1523500,True,exhalation
79,50,front,0,190,73464000,73473120,1530500.0,1530690.0,1530500,1530690,True,baseline
79,52,right,2,700,76540800,76574400,1594600.0,1595300.0,1594600,1595300,True,baseline
79,33,right,3,1000,76929600,76977600,1602700.0,1603700.0,1602700,1603700,True,inhalation
79,68,front,3,1000,77323200,77371200,1610900.0,1611900.0,1610900,1611900,False,catch
79,27,right,2,700,78460800,78494400,1634600.0,1635300.0,1634600,1635300,True,inhalation
79,47,front,2,700,80760000,80793600,1682500.0,1683200.0,1682500,1683200,True,exhalation
