participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
14,33,front,3,1000,6172800,6220800,128600.0,129600.0,128600,129600,True,inhalation
14,20,front,0,190,12311952,12321072,256499.00000000003,256689.00000000003,256499,256689,True,inhalation
14,60,right,0,190,15792000,15801120,329000.0,329190.0,329000,329190,True,baseline
14,34,left,4,1500,16934400,17006400,352800.0,354300.0,352800,354300,True,inhalation
14,39,right,4,1500,17712000,17784000,369000.0,370500.0,369000,370500,True,exhalation
14,26,left,1,400,18480000,18499200,385000.0,385400.0,385000,385400,True,inhalation
14,45,right,0,190,20793600,20802720,433200.0,433390.0,433200,433390,True,exhalation
14,28,front,3,1000,21566400,21614400,449300.0,450300.0,449300,450300,True,inhalation
14,68,left,3,1000,22718400,22766400,473300.0,474300.0,473300,474300,False,catch
14,30,left,0,190,23097600,23106720,481200.0,481390.0,481200,481390,True,inhalation
14,57,front,2,700,23472000,23505600,489000.0,489700.0,489000,489700,True,baseline
14,40,front,0,190,23856000,23865120,497000.0,497190.0,497000,497190,True,exhalation
14,54,left,4,1500,25012752,25084752,521099.00000000006,522599.00000000006,521099,522599,True,baseline
14,48,right,3,1000,25392000,25440000,529000.0,530000.0,529000,530000,True,exhalation
14,56,left,1,400,26548800,26568000,553100.0,553500.0,553100,553500,True,baseline
14,36,left,1,400,26923200,26942399,560900.0,561299.9791666666,560900,561300,True,exhalation
14,61,front,1,400,31156800,31176000,649100.0,649500.0,649100,649500,True,baseline
14,63,left,3,1000,33489600,33537600,697700.0,698700.0,697700,698700,True,baseline
14,32,right,2,700,33873600,33907200,705700.0,706400.0,705700,706400,True,inhalation
14,44,front,4,1500,36163200,36235200,753400.0,754900.0,753400,754900,True,exhalation
14,41,left,1,400,39249600,39268800,817700.0,818100.0,817700,818100,True,exhalation
14,67,right,2,700,41548800,41582400,865600.0,866300.0,865600,866300,False,catch
14,58,front,3,1000,43478400,43526400,905800.0,906800.0,905800,906800,True,baseline
14,24,right,4,1500,46152000,46224000,961500.0,963000.0,961500,963000,True,inhalation
14,55,right,0,190,50404799,50413920,1050099.9791666665,1050290.0,1050100,1050290,True,baseline
14,62,left,2,700,51172799,51206400,1066099.9791666665,1066800.0,1066100,1066800,True,baseline
14,43,left,3,1000,53078400,53126400,1105800.0,1106800.0,1105800,1106800,True,exhalation
14,21,front,1,400,55401600,55420799,1154200.0,1154599.9791666665,1154200,1154600,True,inhalation
14,46,right,1,400,56169600,56188799,1170200.0,1170599.9791666665,1170200,1170600,True,exhalation
14,65,front,0,190,56553600,56562720,1178200.0,1178390.0,1178200,1178390,False,catch
14,27,left,2,700,56937600,56971200,1186200.0,1186900.0,1186200,1186900,True,inhalation
14,47,left,2,700,57696000,57729600,1202000.0,1202700.0,1202000,1202700,True,exhalation
14,49,front,4,1500,59232000,59304000,1234000.0,1235500.0,1234000,1235500,True,exhalation
14,52,right,2,700,60388799,60422400,1258099.9791666665,1258800.0,1258100,1258800,True,baseline
14,31,left,1,400,63086400,63105600,1314300.0,1314700.0,1314300,1314700,True,inhalation
14,37,left,2,700,66916799,66950400,1394099.9791666665,1394800.0,1394100,1394800,True,exhalation
14,69,front,4,1500,67300800,67372800,1402100.0,1403600.0,1402100,1403600,False,catch
14,38,front,3,1000,68462400,68510400,1426300.0,1427300.0,1426300,1427300,True,exhalation
14,50,right,0,190,70382400,70391520,1466300.0,1466490.0,1466300,1466490,True,baseline
14,35,right,0,190,71548800,71557920,1490600.0,1490790.0,1490600,1490790,True,exhalation
14,53,front,3,1000,71937600,71985600,1498700.0,1499700.0,1498700,1499700,True,baseline
14,25,right,0,190,73867200,73876320,1538900.0,1539090.0,1538900,1539090,True,inhalation
14,66,right,1,400,74635200,74654400,1554900.0,1555300.0,1554900,1555300,False,catch
14,42,front,2,700,74630400,74664000,1554800.0,1555500.0,1554800,1555500,True,exhalation
14,22,right,2,700,75403200,75436800,1570900.0,1571600.0,1570900,1571600,True,inhalation
14,29,right,4,1500,78456000,78528000,1634500.0,1636000.0,1634500,1636000,True,inhalation
14,51,front,1,400,82704000,82723200,1723000.0,1723400.0,1723000,1723400,True,baseline
14,64,left,4,1500,83457600,83529600,1738700.0,1740200.0,1738700,1740200,True,baseline
14,59,right,4,1500,84225600,84297600,1754700.0,1756200.0,1754700,1756200,True,baseline
14,23,front,3,1000,84624000,84672000,1763000.0,1764000.0,1763000,1764000,True,inhalation
