participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
93,51,left,1,400,5016000,5035200,104500.0,104900.0,104500,104900,True,baseline
93,36,left,1,400,5409600,5428800,112700.0,113100.0,112700,113100,True,exhalation
93,56,left,1,400,5793600,5812800,120700.0,121100.0,120700,121100,True,baseline
93,21,right,1,400,7708800,7728000,160600.0,161000.0,160600,161000,True,inhalation
93,63,front,3,1000,9638400,9686400,200800.0,201800.0,200800,201800,True,baseline
93,61,right,1,400,11174400,11193600,232800.0,233200.0,232800,233200,True,baseline
93,42,right,2,700,11553600,11587200,240700.0,241400.0,240700,241400,True,exhalation
93,62,right,2,700,15792000,15825600,329000.0,329700.0,329000,329700,True,baseline
93,66,right,1,400,16564800,16584000,345100.0,345500.0,345100,345500,False,catch
93,24,front,4,1500,18465600,18537600,384700.0,386200.0,384700,386200,True,inhalation
93,52,left,2,700,21940800,21974400,457100.0,457800.0,457100,457800,True,baseline
93,27,right,2,700,24619152,24652752,512899.0,513599.00000000006,512899,513599,True,inhalation
93,58,front,3,1000,25017551,25065551,521198.9791666666,522198.9791666666,521199,522199,True,baseline
93,57,left,2,700,25780800,25814399,537100.0,537799.9791666666,537100,537800,True,baseline
93,45,right,0,190,26923200,26932320,560900.0,561090.0,560900,561090,True,exhalation
93,64,right,4,1500,28094399,28166399,585299.9791666666,586799.9791666666,585300,586800,True,baseline
93,23,right,3,1000,29246399,29294399,609299.9791666666,610299.9791666666,609300,610300,True,inhalation
93,59,right,4,1500,30388800,30460800,633100.0,634600.0,633100,634600,True,baseline
93,54,right,4,1500,31161600,31233600,649200.0,650700.0,649200,650700,True,baseline
93,38,left,3,1000,34622400,34670400,721300.0,722300.0,721300,722300,True,exhalation
93,49,front,4,1500,36177600,36249600,753700.0,755200.0,753700,755200,True,exhalation
93,53,front,3,1000,38092800,38140800,793600.0,794600.0,793600,794600,True,baseline
93,65,left,0,190,39230400,39239520,817300.0,817490.0,817300,817490,False,catch
93,35,right,0,190,39240000,39249120,817500.0,817690.0,817500,817690,True,exhalation
93,32,left,2,700,40012800,40046400,833600.0,834300.0,833600,834300,True,inhalation
93,28,front,3,1000,41563200,41611200,865900.0,866900.0,865900,866900,True,inhalation
93,43,front,3,1000,45398400,45446400,945800.0,946800.0,945800,946800,True,exhalation
93,30,right,0,190,46171200,46180320,961900.0,962090.0,961900,962090,True,inhalation
93,44,front,4,1500,46929600,47001600,977700.0,979200.0,977700,979200,True,exhalation
93,31,front,1,400,47702400,47721600,993800.0,994200.0,993800,994200,True,inhalation
93,20,front,0,190,49238352,49247472,1025799.0,1025989.0,1025799,1025989,True,inhalation
93,22,right,2,700,50769600,50803200,1057700.0,1058400.0,1057700,1058400,True,inhalation
93,34,left,4,1500,52320000,52392000,1090000.0,1091500.0,1090000,1091500,True,inhalation
93,29,front,4,1500,55406400,55478400,1154300.0,1155800.0,1154300,1155800,True,inhalation
93,47,left,2,700,56160000,56193600,1170000.0,1170700.0,1170000,1170700,True,exhalation
93,48,front,3,1000,59236799,59284799,1234099.9791666665,1235099.9791666665,1234100,1235100,True,exhalation
93,50,front,0,190,61944000,61953120,1290500.0,1290690.0,1290500,1290690,True,baseline
93,55,left,0,190,62697600,62706720,1306200.0,1306390.0,1306200,1306390,True,baseline
93,46,right,1,400,65385600,65404799,1362200.0,1362599.9791666665,1362200,1362600,True,exhalation
93,60,front,0,190,65779200,65788319,1370400.0,1370589.9791666665,1370400,1370590,True,baseline
93,39,right,4,1500,68462400,68534400,1426300.0,1427800.0,1426300,1427800,True,exhalation
93,67,front,2,700,69249600,69283200,1442700.0,1443400.0,1442700,1443400,False,catch
93,33,left,3,1000,70766400,70814400,1474300.0,1475300.0,1474300,1475300,True,inhalation
93,69,front,4,1500,71150400,71222400,1482300.0,1483800.0,1482300,1483800,False,catch
93,40,left,0,190,73070400,73079520,1522300.0,1522490.0,1522300,1522490,True,exhalation
93,68,front,3,1000,73089600,73137600,1522700.0,1523700.0,1522700,1523700,False,catch
93,37,front,2,700,74620800,74654400,1554600.0,1555300.0,1554600,1555300,True,exhalation
93,41,left,1,400,79238400,79257600,1650800.0,1651200.0,1650800,1651200,True,exhalation
93,26,left,1,400,83083200,83102400,1730900.0,1731300.0,1730900,1731300,True,inhalation
93,25,left,0,190,84609600,84618720,1762700.0,1762890.0,1762700,1762890,True,inhalation
