participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
26,57,left,2,700,3489600,3523200,72700.0,73400.0,72700,73400,True,baseline
26,69,right,4,1500,4632000,4704000,96500.0,98000.0,96500,98000,False,catch
26,68,front,3,1000,5016000,5064000,104500.0,105500.0,104500,105500,False,catch
26,41,front,1,400,5390400,5409600,112300.0,112700.0,112300,112700,True,exhalation
26,38,right,3,1000,6945599,6993599,144699.9791666667,145699.9791666667,144700,145700,True,exhalation
26,54,right,4,1500,7329599,7401599,152699.9791666667,154199.9791666667,152700,154200,True,baseline
26,62,right,2,700,8092800,8126400,168600.0,169300.0,168600,169300,True,baseline
26,32,front,2,700,10785600,10819200,224700.0,225400.0,224700,225400,True,inhalation
26,34,front,4,1500,15408000,15480000,321000.0,322500.0,321000,322500,True,inhalation
26,44,right,4,1500,16171199,16243199,336899.9791666666,338399.9791666666,336900,338400,True,exhalation
26,25,left,0,190,16934400,16943520,352800.0,352990.0,352800,352990,True,inhalation
26,45,front,0,190,17716800,17725920,369100.0,369290.0,369100,369290,True,exhalation
26,20,front,0,190,18470400,18479520,384800.0,384990.0,384800,384990,True,inhalation
26,31,right,1,400,20030400,20049600,417300.0,417700.0,417300,417700,True,inhalation
26,30,right,0,190,23088000,23097120,481000.0,481190.0,481000,481190,True,inhalation
26,24,front,4,1500,24628752,24700752,513099.00000000006,514599.00000000006,513099,514599,True,inhalation
26,39,left,4,1500,28468800,28540800,593100.0,594600.0,593100,594600,True,exhalation
26,27,right,2,700,29241600,29275200,609200.0,609900.0,609200,609900,True,inhalation
26,64,left,4,1500,29640000,29712000,617500.0,619000.0,617500,619000,True,baseline
26,47,front,2,700,30019200,30052800,625400.0,626100.0,625400,626100,True,exhalation
26,40,right,0,190,31545600,31554720,657200.0,657390.0,657200,657390,True,exhalation
26,67,right,2,700,35020800,35054400,729600.0,730300.0,729600,730300,False,catch
26,56,front,1,400,35011200,35030400,729400.0,729800.0,729400,729800,True,baseline
26,26,left,1,400,35404800,35424000,737600.0,738000.0,737600,738000,True,inhalation
26,63,front,3,1000,36542400,36590400,761300.0,762300.0,761300,762300,True,baseline
26,61,left,1,400,39614400,39633600,825300.0,825700.0,825300,825700,True,baseline
26,21,left,1,400,40017600,40036800,833700.0,834100.0,833700,834100,True,inhalation
26,36,left,1,400,42326400,42345600,881800.0,882200.0,881800,882200,True,exhalation
26,58,front,3,1000,43478400,43526400,905800.0,906800.0,905800,906800,True,baseline
26,43,left,3,1000,45403200,45451200,945900.0,946900.0,945900,946900,True,exhalation
26,52,front,2,700,46555200,46588800,969900.0,970600.0,969900,970600,True,baseline
26,35,front,0,190,51537600,51546720,1073700.0,1073890.0,1073700,1073890,True,exhalation
26,23,right,3,1000,52305600,52353600,1089700.0,1090700.0,1089700,1090700,True,inhalation
26,55,right,0,190,53457600,53466720,1113700.0,1113890.0,1113700,1113890,True,baseline
26,28,front,3,1000,53856000,53904000,1122000.0,1123000.0,1122000,1123000,True,inhalation
26,37,left,2,700,54614400,54648000,1137800.0,1138500.0,1137800,1138500,True,exhalation
26,42,front,2,700,57696000,57729600,1202000.0,1202700.0,1202000,1202700,True,exhalation
26,29,left,4,1500,60024000,60096000,1250500.0,1252000.0,1250500,1252000,True,inhalation
26,48,right,3,1000,62328000,62376000,1298500.0,1299500.0,1298500,1299500,True,exhalation
26,53,front,3,1000,63460799,63508799,1322099.9791666665,1323099.9791666665,1322100,1323100,True,baseline
26,22,left,2,700,64627200,64660799,1346400.0,1347099.9791666665,1346400,1347100,True,inhalation
26,33,right,3,1000,66168000,66216000,1378500.0,1379500.0,1378500,1379500,True,inhalation
26,60,left,0,190,68068800,68077920,1418100.0,1418290.0,1418100,1418290,True,baseline
26,51,right,1,400,68856000,68875200,1434500.0,1434900.0,1434500,1434900,True,baseline
26,66,left,1,400,69619200,69638400,1450400.0,1450800.0,1450400,1450800,False,catch
26,65,left,0,190,71553600,71562720,1490700.0,1490890.0,1490700,1490890,False,catch
26,49,right,4,1500,76166400,76238400,1586800.0,1588300.0,1586800,1588300,True,exhalation
26,50,left,0,190,84225600,84234720,1754700.0,1754890.0,1754700,1754890,True,baseline
26,59,right,4,1500,84993600,85065600,1770700.0,1772200.0,1770700,1772200,True,baseline
26,46,left,1,400,85382400,85401600,1778800.0,1779200.0,1778800,1779200,True,exhalation
