participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
27,42,right,2,700,5390400,5424000,112300.0,113000.0,112300,113000,True,exhalation
27,49,left,4,1500,6940800,7012800,144600.0,146100.0,144600,146100,True,exhalation
27,69,front,4,1500,7723200,7795200,160900.0,162400.0,160900,162400,False,catch
27,30,right,0,190,7713599,7722719,160699.9791666667,160889.9791666667,160700,160890,True,inhalation
27,40,front,0,190,8476800,8485920,176600.0,176790.0,176600,176790,True,exhalation
27,64,right,4,1500,8875200,8947200,184900.0,186400.0,184900,186400,True,baseline
27,24,front,4,1500,9259200,9331200,192900.0,194400.0,192900,194400,True,inhalation
27,68,front,3,1000,12705600,12753600,264700.0,265700.0,264700,265700,False,catch
27,36,front,1,400,13089600,13108800,272700.0,273100.0,272700,273100,True,exhalation
27,28,front,3,1000,13852800,13900800,288600.0,289600.0,288600,289600,True,inhalation
27,23,right,3,1000,18484800,18532800,385100.0,386100.0,385100,386100,True,inhalation
27,29,left,4,1500,21552000,21624000,449000.0,450500.0,449000,450500,True,inhalation
27,52,left,2,700,21945600,21979200,457200.0,457900.0,457200,457900,True,baseline
27,43,left,3,1000,23860800,23908800,497100.0,498100.0,497100,498100,True,exhalation
27,46,right,1,400,25396800,25416000,529100.0,529500.0,529100,529500,True,exhalation
27,39,right,4,1500,26942399,27014399,561299.9791666666,562799.9791666666,561300,562800,True,exhalation
27,62,front,2,700,27316800,27350399,569100.0,569799.9791666666,569100,569800,True,baseline
27,60,front,0,190,34248000,34257120,713500.0,713690.0,713500,713690,True,baseline
27,35,front,0,190,36172800,36181920,753600.0,753790.0,753600,753790,True,exhalation
27,32,right,2,700,36945600,36979200,769700.0,770400.0,769700,770400,True,inhalation
27,53,left,3,1000,39628800,39676800,825600.0,826600.0,825600,826600,True,baseline
27,34,front,4,1500,40017600,40089600,833700.0,835200.0,833700,835200,True,inhalation
27,45,left,0,190,40771200,40780320,849400.0,849590.0,849400,849590,True,exhalation
27,56,right,1,400,41164800,41184000,857600.0,858000.0,857600,858000,True,baseline
27,33,right,3,1000,43099200,43147200,897900.0,898900.0,897900,898900,True,inhalation
27,21,front,1,400,44635200,44654400,929900.0,930300.0,929900,930300,True,inhalation
27,48,right,3,1000,50001552,50049552,1041699.0000000001,1042699.0000000001,1041699,1042699,True,exhalation
27,26,left,1,400,50769600,50788799,1057700.0,1058099.9791666665,1057700,1058100,True,inhalation
27,54,front,4,1500,51168000,51240000,1066000.0,1067500.0,1066000,1067500,True,baseline
27,65,left,0,190,53073600,53082720,1105700.0,1105890.0,1105700,1105890,False,catch
27,61,left,1,400,58084799,58104000,1210099.9791666665,1210500.0,1210100,1210500,True,baseline
27,55,right,0,190,58862400,58871520,1226300.0,1226490.0,1226300,1226490,True,baseline
27,41,front,1,400,59246400,59265600,1234300.0,1234700.0,1234300,1234700,True,exhalation
27,44,left,4,1500,60787200,60859200,1266400.0,1267900.0,1266400,1267900,True,exhalation
27,58,front,3,1000,61924799,61972799,1290099.9791666665,1291099.9791666665,1290100,1291100,True,baseline
27,37,right,2,700,62313600,62347200,1298200.0,1298900.0,1298200,1298900,True,exhalation
27,22,left,2,700,63096000,63129600,1314500.0,1315200.0,1314500,1315200,True,inhalation
27,57,left,2,700,63460799,63494400,1322099.9791666665,1322800.0,1322100,1322800,True,baseline
27,25,right,0,190,64627200,64636319,1346400.0,1346589.9791666665,1346400,1346590,True,inhalation
27,51,right,1,400,65764799,65784000,1370099.9791666665,1370500.0,1370100,1370500,True,baseline
27,31,left,1,400,66168000,66187200,1378500.0,1378900.0,1378500,1378900,True,inhalation
27,50,front,0,190,68851200,68860320,1434400.0,1434590.0,1434400,1434590,True,baseline
27,20,front,0,190,69235200,69244320,1442400.0,1442590.0,1442400,1442590,True,inhalation
27,59,left,4,1500,70396800,70468800,1466600.0,1468100.0,1466600,1468100,True,baseline
27,63,right,3,1000,71155200,71203200,1482400.0,1483400.0,1482400,1483400,True,baseline
27,66,left,1,400,71150400,71169600,1482300.0,1482700.0,1482300,1482700,False,catch
27,47,front,2,700,71548800,71582400,1490600.0,1491300.0,1490600,1491300,True,exhalation
27,67,right,2,700,74620800,74654400,1554600.0,1555300.0,1554600,1555300,False,catch
27,27,left,2,700,80011200,80044800,1666900.0,1667600.0,1666900,1667600,True,inhalation
27,38,left,3,1000,85387200,85435200,1778900.0,1779900.0,1778900,1779900,True,exhalation
