participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
54,64,right,4,1500,3480000,3552000,72500.0,74000.0,72500,74000,True,baseline
54,56,right,1,400,4238400,4257600,88300.0,88700.0,88300,88700,True,baseline
54,54,left,4,1500,5774400,5846400,120300.0,121800.0,120300,121800,True,baseline
54,34,front,4,1500,7723200,7795200,160900.0,162400.0,160900,162400,True,inhalation
54,69,left,4,1500,8102400,8174400,168800.0,170300.0,168800,170300,False,catch
54,41,front,1,400,8491200,8510400,176900.0,177300.0,176900,177300,True,exhalation
54,35,left,0,190,11548800,11557920,240600.0,240790.0,240600,240790,True,exhalation
54,29,left,4,1500,12311952,12383952,256499.00000000003,257999.00000000003,256499,257999,True,inhalation
54,25,right,0,190,13848000,13857120,288500.0,288690.0,288500,288690,True,inhalation
54,43,front,3,1000,14640000,14688000,305000.0,306000.0,305000,306000,True,exhalation
54,39,right,4,1500,16180800,16252800,337100.0,338600.0,337100,338600,True,exhalation
54,22,left,2,700,20030400,20064000,417300.0,418000.0,417300,418000,True,inhalation
54,23,right,3,1000,23088000,23136000,481000.0,482000.0,481000,482000,True,inhalation
54,46,front,1,400,23851200,23870400,496900.0,497300.0,496900,497300,True,exhalation
54,65,right,0,190,25007952,25017072,520999.0,521188.99999999994,520999,521189,False,catch
54,66,front,1,400,28872000,28891200,601500.0,601900.0,601500,601900,False,catch
54,26,right,1,400,29241600,29260800,609200.0,609600.0,609200,609600,True,inhalation
54,61,left,1,400,30398399,30417600,633299.9791666666,633700.0,633300,633700,True,baseline
54,55,left,0,190,31929600,31938720,665200.0,665390.0,665200,665390,True,baseline
54,32,right,2,700,32308800,32342399,673100.0,673799.9791666666,673100,673800,True,inhalation
54,48,left,3,1000,33105600,33153600,689700.0,690700.0,689700,690700,True,exhalation
54,38,left,3,1000,34627200,34675200,721400.0,722400.0,721400,722400,True,exhalation
54,24,right,4,1500,38467200,38539200,801400.0,802900.0,801400,802900,True,inhalation
54,67,right,2,700,38856000,38889600,809500.0,810200.0,809500,810200,False,catch
54,58,left,3,1000,38860800,38908800,809600.0,810600.0,809600,810600,True,baseline
54,30,left,0,190,43084800,43093920,897600.0,897790.0,897600,897790,True,inhalation
54,68,right,3,1000,43084800,43132800,897600.0,898600.0,897600,898600,False,catch
54,57,right,2,700,44236800,44270400,921600.0,922300.0,921600,922300,True,baseline
54,60,left,0,190,48091200,48100320,1001900.0,1002090.0,1001900,1002090,True,baseline
54,53,front,3,1000,49631952,49679952,1033999.0,1034999.0,1033999,1034999,True,baseline
54,20,front,0,190,50784000,50793120,1058000.0,1058190.0,1058000,1058190,True,inhalation
54,52,right,2,700,51168000,51201600,1066000.0,1066700.0,1066000,1066700,True,baseline
54,51,front,1,400,52699200,52718400,1097900.0,1098300.0,1097900,1098300,True,baseline
54,40,right,0,190,53092799,53101920,1106099.9791666665,1106290.0,1106100,1106290,True,exhalation
54,49,right,4,1500,54609600,54681600,1137700.0,1139200.0,1137700,1139200,True,exhalation
54,47,front,2,700,60777600,60811200,1266200.0,1266900.0,1266200,1266900,True,exhalation
54,31,front,1,400,61550400,61569600,1282300.0,1282700.0,1282300,1282700,True,inhalation
54,44,left,4,1500,63854400,63926400,1330300.0,1331800.0,1330300,1331800,True,exhalation
54,63,right,3,1000,64248000,64296000,1338500.0,1339500.0,1338500,1339500,True,baseline
54,33,left,3,1000,67699200,67747200,1410400.0,1411400.0,1410400,1411400,True,inhalation
54,27,front,2,700,72316800,72350400,1506600.0,1507300.0,1506600,1507300,True,inhalation
54,45,right,0,190,73089600,73098720,1522700.0,1522890.0,1522700,1522890,True,exhalation
54,37,front,2,700,76156800,76190400,1586600.0,1587300.0,1586600,1587300,True,exhalation
54,62,front,2,700,76550400,76584000,1594800.0,1595500.0,1594800,1595500,True,baseline
54,28,left,3,1000,78475200,78523200,1634900.0,1635900.0,1634900,1635900,True,inhalation
54,36,right,1,400,82305600,82324800,1714700.0,1715100.0,1714700,1715100,True,exhalation
54,21,front,1,400,83092800,83112000,1731100.0,1731500.0,1731100,1731500,True,inhalation
54,42,left,2,700,83860800,83894400,1747100.0,1747800.0,1747100,1747800,True,exhalation
54,59,front,4,1500,84998400,85070400,1770800.0,1772300.0,1770800,1772300,True,baseline
54,50,front,0,190,85756800,85765920,1786600.0,1786790.0,1786600,1786790,True,baseline
