participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
28,39,right,4,1500,2318400,2390400,48300.0,49800.0,48300,49800,True,exhalation
28,49,front,4,1500,3859200,3931200,80400.0,81900.0,80400,81900,True,exhalation
28,25,left,0,190,4622400,4631520,96300.0,96490.0,96300,96490,True,inhalation
28,40,right,0,190,5404800,5413920,112600.0,112790.0,112600,112790,True,exhalation
28,52,left,2,700,5784000,5817600,120500.0,121200.0,120500,121200,True,baseline
28,29,right,4,1500,7718400,7790400,160800.0,162300.0,160800,162300,True,inhalation
28,54,left,4,1500,9624000,9696000,200500.0,202000.0,200500,202000,True,baseline
28,44,right,4,1500,10017600,10089600,208700.0,210200.0,208700,210200,True,exhalation
28,69,right,4,1500,11563200,11635200,240900.0,242400.0,240900,242400,False,catch
28,27,left,2,700,15412800,15446400,321100.0,321800.0,321100,321800,True,inhalation
28,36,right,1,400,16166400,16185600,336800.0,337200.0,336800,337200,True,exhalation
28,50,right,0,190,17332800,17341920,361100.0,361290.0,361100,361290,True,baseline
28,43,left,3,1000,17702400,17750400,368800.0,369800.0,368800,369800,True,exhalation
28,45,front,0,190,20798400,20807520,433300.0,433490.0,433300,433490,True,exhalation
28,60,right,0,190,23467200,23476320,488900.0,489090.0,488900,489090,True,baseline
28,28,left,3,1000,26164800,26212800,545100.0,546100.0,545100,546100,True,inhalation
28,31,right,1,400,27705600,27724800,577200.0,577600.0,577200,577600,True,inhalation
28,26,left,1,400,29236800,29256000,609100.0,609500.0,609100,609500,True,inhalation
28,42,front,2,700,33086399,33120000,689299.9791666666,690000.0,689300,690000,True,exhalation
28,58,front,3,1000,33484800,33532800,697600.0,698600.0,697600,698600,True,baseline
28,24,front,4,1500,35395200,35467200,737400.0,738900.0,737400,738900,True,inhalation
28,47,front,2,700,36163200,36196800,753400.0,754100.0,753400,754100,True,exhalation
28,62,front,2,700,38846400,38880000,809300.0,810000.0,809300,810000,True,baseline
28,66,left,1,400,39614400,39633600,825300.0,825700.0,825300,825700,False,catch
28,64,left,4,1500,40387200,40459200,841400.0,842900.0,841400,842900,True,baseline
28,57,left,2,700,41160000,41193600,857500.0,858200.0,857500,858200,True,baseline
28,56,right,1,400,42715200,42734400,889900.0,890300.0,889900,890300,True,baseline
28,32,front,2,700,44620800,44654400,929600.0,930300.0,929600,930300,True,inhalation
28,59,right,4,1500,51168000,51240000,1066000.0,1067500.0,1066000,1067500,True,baseline
28,35,left,0,190,53073600,53082720,1105700.0,1105890.0,1105700,1105890,True,exhalation
28,20,right,0,190,56937600,56946720,1186200.0,1186390.0,1186200,1186390,True,inhalation
28,65,front,0,190,58094400,58103520,1210300.0,1210490.0,1210300,1210490,False,catch
28,51,right,1,400,59630400,59649600,1242300.0,1242700.0,1242300,1242700,True,baseline
28,22,front,2,700,60024000,60057600,1250500.0,1251200.0,1250500,1251200,True,inhalation
28,21,right,1,400,67694400,67713600,1410300.0,1410700.0,1410300,1410700,True,inhalation
28,30,left,0,190,69244800,69253920,1442600.0,1442790.0,1442600,1442790,True,inhalation
28,53,front,3,1000,69628800,69676800,1450600.0,1451600.0,1450600,1451600,True,baseline
28,48,left,3,1000,71544000,71592000,1490500.0,1491500.0,1490500,1491500,True,exhalation
28,68,right,3,1000,72705600,72753600,1514700.0,1515700.0,1514700,1515700,False,catch
28,33,front,3,1000,73852800,73900800,1538600.0,1539600.0,1538600,1539600,True,inhalation
28,23,right,3,1000,75393600,75441600,1570700.0,1571700.0,1570700,1571700,True,inhalation
28,37,left,2,700,76166400,76200000,1586800.0,1587500.0,1586800,1587500,True,exhalation
28,61,left,1,400,76555200,76574400,1594900.0,1595300.0,1594900,1595300,True,baseline
28,38,front,3,1000,77692800,77740800,1618600.0,1619600.0,1618600,1619600,True,exhalation
28,63,front,3,1000,78076800,78124800,1626600.0,1627600.0,1626600,1627600,True,baseline
28,67,front,2,700,79238400,79272000,1650800.0,1651500.0,1650800,1651500,False,catch
28,34,front,4,1500,80006400,80078400,1666800.0,1668300.0,1666800,1668300,True,inhalation
28,41,left,1,400,80769600,80788800,1682700.0,1683100.0,1682700,1683100,True,exhalation
28,46,right,1,400,82315200,82334400,1714900.0,1715300.0,1714900,1715300,True,exhalation
28,55,front,0,190,82694400,82703520,1722800.0,1722990.0,1722800,1722990,True,baseline
