participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
82,22,right,2,700,1560000,1593600,32500.0,33200.0,32500,33200,True,inhalation
82,33,right,3,1000,3086400,3134400,64300.0,65300.0,64300,65300,True,inhalation
82,45,left,0,190,3859200,3868320,80400.0,80590.0,80400,80590,True,exhalation
82,23,left,3,1000,4632000,4680000,96500.0,97500.0,96500,97500,True,inhalation
82,53,front,3,1000,6561599,6609599,136699.9791666667,137699.9791666667,136700,137700,True,baseline
82,40,front,0,190,6940800,6949920,144600.0,144790.0,144600,144790,True,exhalation
82,57,front,2,700,7329599,7363200,152699.9791666667,153400.0,152700,153400,True,baseline
82,67,left,2,700,8476800,8510400,176600.0,177300.0,176600,177300,False,catch
82,42,right,2,700,10022400,10056000,208800.0,209500.0,208800,209500,True,exhalation
82,49,left,4,1500,11548800,11620800,240600.0,242100.0,240600,242100,True,exhalation
82,28,front,3,1000,13857600,13905600,288700.0,289700.0,288700,289700,True,inhalation
82,55,right,0,190,16545600,16554720,344700.0,344890.0,344700,344890,True,baseline
82,32,front,2,700,18484800,18518400,385100.0,385800.0,385100,385800,True,inhalation
82,54,left,4,1500,21177600,21249600,441200.0,442700.0,441200,442700,True,baseline
82,66,front,1,400,21945600,21964800,457200.0,457600.0,457200,457600,False,catch
82,48,left,3,1000,28473600,28521600,593200.0,594200.0,593200,594200,True,exhalation
82,44,right,4,1500,30009600,30081600,625200.0,626700.0,625200,626700,True,exhalation
82,50,front,0,190,33475200,33484320,697400.0,697590.0,697400,697590,True,baseline
82,46,front,1,400,34622400,34641600,721300.0,721700.0,721300,721700,True,exhalation
82,38,right,3,1000,36158400,36206400,753300.0,754300.0,753300,754300,True,exhalation
82,36,front,1,400,37694400,37713600,785300.0,785700.0,785300,785700,True,exhalation
82,41,front,1,400,39235200,39254400,817400.0,817800.0,817400,817800,True,exhalation
82,68,right,3,1000,39998400,40046400,833300.0,834300.0,833300,834300,False,catch
82,56,right,1,400,40396800,40416000,841600.0,842000.0,841600,842000,True,baseline
82,65,front,0,190,41150400,41159520,857300.0,857490.0,857300,857490,False,catch
82,31,right,1,400,41558400,41577600,865800.0,866200.0,865800,866200,True,inhalation
82,59,front,4,1500,44251200,44323200,921900.0,923400.0,921900,923400,True,baseline
82,60,left,0,190,47328000,47337120,986000.0,986190.0,986000,986190,True,baseline
82,37,right,2,700,48470400,48504000,1009800.0,1010500.0,1009800,1010500,True,exhalation
82,30,left,0,190,49247952,49257072,1025999.0,1026189.0000000001,1025999,1026189,True,inhalation
82,52,left,2,700,50400000,50433600,1050000.0,1050700.0,1050000,1050700,True,baseline
82,64,right,4,1500,55790400,55862400,1162300.0,1163800.0,1162300,1163800,True,baseline
82,58,left,3,1000,58852799,58900799,1226099.9791666665,1227099.9791666665,1226100,1227100,True,baseline
82,20,right,0,190,61540799,61549920,1282099.9791666665,1282290.0,1282100,1282290,True,inhalation
82,27,front,2,700,64617600,64651200,1346200.0,1346900.0,1346200,1346900,True,inhalation
82,35,left,0,190,65380799,65389920,1362099.9791666665,1362290.0,1362100,1362290,True,exhalation
82,69,front,4,1500,65385600,65457600,1362200.0,1363700.0,1362200,1363700,False,catch
82,51,left,1,400,65784000,65803200,1370500.0,1370900.0,1370500,1370900,True,baseline
82,26,left,1,400,67704000,67723200,1410500.0,1410900.0,1410500,1410900,True,inhalation
82,21,left,1,400,72307200,72326400,1506400.0,1506800.0,1506400,1506800,True,inhalation
82,24,front,4,1500,73867200,73939200,1538900.0,1540400.0,1538900,1540400,True,inhalation
82,47,left,2,700,76156800,76190400,1586600.0,1587300.0,1586600,1587300,True,exhalation
82,34,right,4,1500,76924800,76996800,1602600.0,1604100.0,1602600,1604100,True,inhalation
82,62,right,2,700,77304000,77337600,1610500.0,1611200.0,1610500,1611200,True,baseline
82,43,front,3,1000,77697600,77745600,1618700.0,1619700.0,1618700,1619700,True,exhalation
82,29,front,4,1500,78465600,78537600,1634700.0,1636200.0,1634700,1636200,True,inhalation
82,39,right,4,1500,79233600,79305600,1650700.0,1652200.0,1650700,1652200,True,exhalation
82,63,right,3,1000,80395200,80443200,1674900.0,1675900.0,1674900,1675900,True,baseline
82,61,front,1,400,81921600,81940800,1706700.0,1707100.0,1706700,1707100,True,baseline
82,25,left,0,190,84609600,84618720,1762700.0,1762890.0,1762700,1762890,True,inhalation
