participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
19,65,right,0,190,3480000,3489120,72500.0,72690.0,72500,72690,False,catch
19,54,front,4,1500,7329599,7401599,152699.9791666667,154199.9791666667,152700,154200,True,baseline
19,39,right,4,1500,8486400,8558400,176800.0,178300.0,176800,178300,True,exhalation
19,47,front,2,700,10027200,10060800,208900.0,209600.0,208900,209600,True,exhalation
19,42,right,2,700,13084800,13118400,272600.0,273300.0,272600,273300,True,exhalation
19,62,front,2,700,15019199,15052800,312899.9791666666,313600.0,312900,313600,True,baseline
19,21,right,1,400,16929600,16948800,352700.0,353100.0,352700,353100,True,inhalation
19,67,left,2,700,17323200,17356800,360900.0,361600.0,360900,361600,False,catch
19,20,left,0,190,18470400,18479520,384800.0,384990.0,384800,384990,True,inhalation
19,35,front,0,190,19248000,19257120,401000.0,401190.0,401000,401190,True,exhalation
19,22,left,2,700,20030400,20064000,417300.0,418000.0,417300,418000,True,inhalation
19,59,left,4,1500,21182400,21254400,441300.0,442800.0,441300,442800,True,baseline
19,25,right,0,190,21556800,21565920,449100.0,449290.0,449100,449290,True,inhalation
19,52,right,2,700,27321600,27355200,569200.0,569900.0,569200,569900,True,baseline
19,48,left,3,1000,30004800,30052800,625100.0,626100.0,625100,626100,True,exhalation
19,50,right,0,190,30403200,30412320,633400.0,633590.0,633400,633590,True,baseline
19,37,left,2,700,31560000,31593600,657500.0,658200.0,657500,658200,True,exhalation
19,61,front,1,400,31944000,31963200,665500.0,665900.0,665500,665900,True,baseline
19,26,front,1,400,32318399,32337600,673299.9791666666,673700.0,673300,673700,True,inhalation
19,45,front,0,190,33105600,33114720,689700.0,689890.0,689700,689890,True,exhalation
19,49,left,4,1500,36158400,36230400,753300.0,754800.0,753300,754800,True,exhalation
19,24,front,4,1500,36940800,37012800,769600.0,771100.0,769600,771100,True,inhalation
19,51,right,1,400,38078400,38097600,793300.0,793700.0,793300,793700,True,baseline
19,63,right,3,1000,43483200,43531200,905900.0,906900.0,905900,906900,True,baseline
19,28,left,3,1000,46152000,46200000,961500.0,962500.0,961500,962500,True,inhalation
19,30,front,0,190,49247952,49257072,1025999.0,1026189.0000000001,1025999,1026189,True,inhalation
19,43,right,3,1000,50006352,50054352,1041799.0,1042799.0,1041799,1042799,True,exhalation
19,34,front,4,1500,50779200,50851200,1057900.0,1059400.0,1057900,1059400,True,inhalation
19,40,right,0,190,53078400,53087520,1105800.0,1105990.0,1105800,1105990,True,exhalation
19,68,front,3,1000,53457600,53505600,1113700.0,1114700.0,1113700,1114700,False,catch
19,29,right,4,1500,53841600,53913600,1121700.0,1123200.0,1121700,1123200,True,inhalation
19,55,left,0,190,56558400,56567520,1178300.0,1178490.0,1178300,1178490,True,baseline
19,69,front,4,1500,57326400,57398400,1194300.0,1195800.0,1194300,1195800,False,catch
19,23,right,3,1000,58459200,58507200,1217900.0,1218900.0,1217900,1218900,True,inhalation
19,60,front,0,190,61156799,61165920,1274099.9791666665,1274290.0,1274100,1274290,True,baseline
19,32,left,2,700,61540799,61574400,1282099.9791666665,1282800.0,1282100,1282800,True,inhalation
19,53,left,3,1000,61939200,61987200,1290400.0,1291400.0,1290400,1291400,True,baseline
19,41,left,1,400,66921600,66940799,1394200.0,1394599.9791666665,1394200,1394600,True,exhalation
19,66,front,1,400,68462400,68481600,1426300.0,1426700.0,1426300,1426700,False,catch
19,58,right,3,1000,71169600,71217600,1482700.0,1483700.0,1482700,1483700,True,baseline
19,36,right,1,400,71539200,71558400,1490400.0,1490800.0,1490400,1490800,True,exhalation
19,57,front,2,700,72686400,72720000,1514300.0,1515000.0,1514300,1515000,True,baseline
19,27,right,2,700,73867200,73900800,1538900.0,1539600.0,1538900,1539600,True,inhalation
19,56,left,1,400,75772800,75792000,1578600.0,1579000.0,1578600,1579000,True,baseline
19,38,left,3,1000,77692800,77740800,1618600.0,1619600.0,1618600,1619600,True,exhalation
19,46,front,1,400,79238400,79257600,1650800.0,1651200.0,1650800,1651200,True,exhalation
19,64,left,4,1500,82699200,82771200,1722900.0,1724400.0,1722900,1724400,True,baseline
19,31,front,1,400,83083200,83102400,1730900.0,1731300.0,1730900,1731300,True,inhalation
19,33,left,3,1000,84628800,84676800,1763100.0,1764100.0,1763100,1764100,True,inhalation
19,44,front,4,1500,85377600,85449600,1778700.0,1780200.0,1778700,1780200,True,exhalation
