participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
98,23,left,3,1000,1550399,1598399,32299.979166666668,33299.979166666664,32300,33300,True,inhalation
98,56,front,1,400,1944000,1963200,40500.0,40900.0,40500,40900,True,baseline
98,36,left,1,400,2337600,2356800,48700.0,49100.0,48700,49100,True,exhalation
98,67,left,2,700,3100799,3134400,64599.97916666667,65300.0,64600,65300,False,catch
98,30,right,0,190,4627200,4636320,96400.0,96590.0,96400,96590,True,inhalation
98,63,left,3,1000,6552000,6600000,136500.0,137500.0,136500,137500,True,baseline
98,35,front,0,190,10022400,10031520,208800.0,208990.0,208800,208990,True,exhalation
98,69,right,4,1500,11174400,11246400,232800.0,234300.0,232800,234300,False,catch
98,45,front,0,190,11558400,11567520,240800.0,240990.0,240800,240990,True,exhalation
98,62,right,2,700,11942400,11976000,248800.0,249500.0,248800,249500,True,baseline
98,33,right,3,1000,12331152,12379152,256899.0,257899.0,256899,257899,True,inhalation
98,40,right,0,190,16176000,16185120,337000.0,337190.0,337000,337190,True,exhalation
98,25,front,0,190,21561600,21570720,449200.0,449390.0,449200,449390,True,inhalation
98,29,right,4,1500,24638352,24710352,513299.0,514799.0,513299,514799,True,inhalation
98,51,front,1,400,26544000,26563200,553000.0,553400.0,553000,553400,True,baseline
98,39,right,4,1500,26928000,27000000,561000.0,562500.0,561000,562500,True,exhalation
98,31,front,1,400,27705600,27724800,577200.0,577600.0,577200,577600,True,inhalation
98,47,front,2,700,30009600,30043200,625200.0,625900.0,625200,625900,True,exhalation
98,21,front,1,400,30777600,30796800,641200.0,641600.0,641200,641600,True,inhalation
98,37,left,2,700,33100800,33134399,689600.0,690299.9791666666,689600,690300,True,exhalation
98,68,front,3,1000,33489600,33537600,697700.0,698700.0,697700,698700,False,catch
98,52,front,2,700,34238400,34272000,713300.0,714000.0,713300,714000,True,baseline
98,61,right,1,400,37324800,37344000,777600.0,778000.0,777600,778000,True,baseline
98,54,right,4,1500,40401600,40473600,841700.0,843200.0,841700,843200,True,baseline
98,38,front,3,1000,40780800,40828800,849600.0,850600.0,849600,850600,True,exhalation
98,50,left,0,190,41947200,41956320,873900.0,874090.0,873900,874090,True,baseline
98,65,right,0,190,43094400,43103520,897800.0,897990.0,897800,897990,False,catch
98,41,right,1,400,43848000,43867200,913500.0,913900.0,913500,913900,True,exhalation
98,59,left,4,1500,45787200,45859200,953900.0,955400.0,953900,955400,True,baseline
98,55,right,0,190,47332800,47341920,986100.0,986290.0,986100,986290,True,baseline
98,20,left,0,190,47702400,47711520,993800.0,993990.0,993800,993990,True,inhalation
98,44,left,4,1500,48480000,48552000,1010000.0,1011500.0,1010000,1011500,True,exhalation
98,32,left,2,700,50784000,50817600,1058000.0,1058700.0,1058000,1058700,True,inhalation
98,48,left,3,1000,51542400,51590400,1073800.0,1074800.0,1073800,1074800,True,exhalation
98,57,right,2,700,51936000,51969600,1082000.0,1082700.0,1082000,1082700,True,baseline
98,27,right,2,700,52320000,52353600,1090000.0,1090700.0,1090000,1090700,True,inhalation
98,66,left,1,400,53476799,53496000,1114099.9791666665,1114500.0,1114100,1114500,False,catch
98,42,front,2,700,56174400,56208000,1170300.0,1171000.0,1170300,1171000,True,exhalation
98,64,left,4,1500,57316799,57388799,1194099.9791666665,1195599.9791666665,1194100,1195600,True,baseline
98,26,left,1,400,58464000,58483200,1218000.0,1218400.0,1218000,1218400,True,inhalation
98,28,right,3,1000,64622400,64670400,1346300.0,1347300.0,1346300,1347300,True,inhalation
98,43,right,3,1000,65380799,65428799,1362099.9791666665,1363099.9791666665,1362100,1363100,True,exhalation
98,60,front,0,190,70392000,70401120,1466500.0,1466690.0,1466500,1466690,True,baseline
98,58,left,3,1000,71918400,71966400,1498300.0,1499300.0,1498300,1499300,True,baseline
98,34,front,4,1500,72312000,72384000,1506500.0,1508000.0,1506500,1508000,True,inhalation
98,24,front,4,1500,76924800,76996800,1602600.0,1604100.0,1602600,1604100,True,inhalation
98,46,left,1,400,77692800,77712000,1618600.0,1619000.0,1618600,1619000,True,exhalation
98,49,right,4,1500,80764800,80836800,1682600.0,1684100.0,1682600,1684100,True,exhalation
98,53,front,3,1000,83472000,83520000,1739000.0,1740000.0,1739000,1740000,True,baseline
98,22,left,2,700,84614400,84648000,1762800.0,1763500.0,1762800,1763500,True,inhalation
