participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
88,34,right,4,1500,10776000,10848000,224500.0,226000.0,224500,226000,True,inhalation
88,37,left,2,700,11548800,11582400,240600.0,241300.0,240600,241300,True,exhalation
88,27,front,2,700,13857600,13891199,288700.0,289399.9791666666,288700,289400,True,inhalation
88,54,front,4,1500,18859200,18931200,392900.0,394400.0,392900,394400,True,baseline
88,47,right,2,700,23870400,23904000,497300.0,498000.0,497300,498000,True,exhalation
88,25,right,0,190,30772800,30781920,641100.0,641290.0,641100,641290,True,inhalation
88,40,left,0,190,31550399,31559520,657299.9791666666,657490.0,657300,657490,True,exhalation
88,67,left,2,700,31934399,31968000,665299.9791666666,666000.0,665300,666000,False,catch
88,29,left,4,1500,32323200,32395200,673400.0,674900.0,673400,674900,True,inhalation
88,43,front,3,1000,33091200,33139200,689400.0,690400.0,689400,690400,True,exhalation
88,23,front,3,1000,33859200,33907200,705400.0,706400.0,705400,706400,True,inhalation
88,61,front,1,400,34243200,34262400,713400.0,713800.0,713400,713800,True,baseline
88,49,left,4,1500,34627200,34699200,721400.0,722900.0,721400,722900,True,exhalation
88,32,left,2,700,35404800,35438400,737600.0,738300.0,737600,738300,True,inhalation
88,33,left,3,1000,36931200,36979200,769400.0,770400.0,769400,770400,True,inhalation
88,24,front,4,1500,38472000,38544000,801500.0,803000.0,801500,803000,True,inhalation
88,45,right,0,190,40780800,40789920,849600.0,849790.0,849600,849790,True,exhalation
88,41,right,1,400,42316800,42336000,881600.0,882000.0,881600,882000,True,exhalation
88,60,left,0,190,43473600,43482720,905700.0,905890.0,905700,905890,True,baseline
88,50,right,0,190,45009600,45018720,937700.0,937890.0,937700,937890,True,baseline
88,56,left,1,400,46555200,46574400,969900.0,970300.0,969900,970300,True,baseline
88,28,right,3,1000,47712000,47760000,994000.0,995000.0,994000,995000,True,inhalation
88,42,front,2,700,48484800,48518400,1010100.0,1010800.0,1010100,1010800,True,exhalation
88,69,left,4,1500,50011151,50083151,1041898.9791666667,1043398.9791666667,1041899,1043399,False,catch
88,30,front,0,190,50779200,50788319,1057900.0,1058089.9791666665,1057900,1058090,True,inhalation
88,52,right,2,700,51158400,51192000,1065800.0,1066500.0,1065800,1066500,True,baseline
88,44,front,4,1500,53083200,53155200,1105900.0,1107400.0,1105900,1107400,True,exhalation
88,51,front,1,400,53476799,53496000,1114099.9791666665,1114500.0,1114100,1114500,True,baseline
88,26,right,1,400,53841600,53860799,1121700.0,1122099.9791666665,1121700,1122100,True,inhalation
88,22,left,2,700,55406400,55440000,1154300.0,1155000.0,1154300,1155000,True,inhalation
88,39,right,4,1500,57705600,57777600,1202200.0,1203700.0,1202200,1203700,True,exhalation
88,59,front,4,1500,61944000,62016000,1290500.0,1292000.0,1290500,1292000,True,baseline
88,62,right,2,700,62692799,62726400,1306099.9791666665,1306800.0,1306100,1306800,True,baseline
88,48,left,3,1000,63854400,63902400,1330300.0,1331300.0,1330300,1331300,True,exhalation
88,20,left,0,190,64622400,64631520,1346300.0,1346490.0,1346300,1346490,True,inhalation
88,68,right,3,1000,65395200,65443200,1362400.0,1363400.0,1362400,1363400,False,catch
88,36,left,1,400,65385600,65404799,1362200.0,1362599.9791666665,1362200,1362600,True,exhalation
88,65,right,0,190,69998400,70007520,1458300.0,1458490.0,1458300,1458490,False,catch
88,58,right,3,1000,71155200,71203200,1482400.0,1483400.0,1482400,1483400,True,baseline
88,38,front,3,1000,71539200,71587200,1490400.0,1491400.0,1490400,1491400,True,exhalation
88,31,right,1,400,72321600,72340800,1506700.0,1507100.0,1506700,1507100,True,inhalation
88,53,left,3,1000,73464000,73512000,1530500.0,1531500.0,1530500,1531500,True,baseline
88,64,left,4,1500,75777600,75849600,1578700.0,1580200.0,1578700,1580200,True,baseline
88,63,left,3,1000,78840000,78888000,1642500.0,1643500.0,1642500,1643500,True,baseline
88,57,front,2,700,80380800,80414400,1674600.0,1675300.0,1674600,1675300,True,baseline
88,35,front,0,190,80779200,80788320,1682900.0,1683090.0,1682900,1683090,True,exhalation
88,66,front,1,400,81931200,81950400,1706900.0,1707300.0,1706900,1707300,False,catch
88,55,right,0,190,81936000,81945120,1707000.0,1707190.0,1707000,1707190,True,baseline
88,21,front,1,400,84628800,84648000,1763100.0,1763500.0,1763100,1763500,True,inhalation
88,46,right,1,400,85382400,85401600,1778800.0,1779200.0,1778800,1779200,True,exhalation
