participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
6,61,front,1,400,2712000,2731200,56500.0,56900.0,56500,56900,True,baseline
6,33,right,3,1000,3091200,3139200,64400.00000000001,65400.00000000001,64400,65400,True,inhalation
6,25,front,0,190,4641600,4650720,96700.0,96890.0,96700,96890,True,inhalation
6,34,front,4,1500,6177599,6249599,128699.97916666669,130199.97916666669,128700,130200,True,inhalation
6,58,right,3,1000,6556800,6604800,136600.0,137600.0,136600,137600,True,baseline
6,51,left,1,400,8088000,8107200,168500.0,168900.0,168500,168900,True,baseline
6,48,front,3,1000,8486400,8534400,176800.0,177800.0,176800,177800,True,exhalation
6,54,front,4,1500,8865600,8937600,184700.0,186200.0,184700,186200,True,baseline
6,21,right,1,400,9244800,9264000,192600.0,193000.0,192600,193000,True,inhalation
6,35,right,0,190,10012800,10021920,208600.0,208790.0,208600,208790,True,exhalation
6,63,right,3,1000,11932800,11980800,248600.0,249600.0,248600,249600,True,baseline
6,22,front,2,700,15403199,15436800,320899.9791666666,321600.0,320900,321600,True,inhalation
6,38,left,3,1000,16171199,16219199,336899.9791666666,337899.9791666666,336900,337900,True,exhalation
6,69,left,4,1500,17323200,17395200,360900.0,362400.0,360900,362400,False,catch
6,68,front,3,1000,18864000,18912000,393000.0,394000.0,393000,394000,False,catch
6,41,right,1,400,20779200,20798400,432900.0,433300.0,432900,433300,True,exhalation
6,45,right,0,190,22329600,22338720,465200.0,465390.0,465200,465390,True,exhalation
6,57,left,2,700,25022352,25055952,521299.0,521999.0,521299,521999,True,baseline
6,43,left,3,1000,30024000,30072000,625500.0,626500.0,625500,626500,True,exhalation
6,64,left,4,1500,30408000,30480000,633500.0,635000.0,633500,635000,True,baseline
6,32,left,2,700,30777600,30811200,641200.0,641900.0,641200,641900,True,inhalation
6,46,front,1,400,31555200,31574399,657400.0,657799.9791666666,657400,657800,True,exhalation
6,26,right,1,400,33854400,33873600,705300.0,705700.0,705300,705700,True,inhalation
6,36,front,1,400,34636800,34656000,721600.0,722000.0,721600,722000,True,exhalation
6,67,front,2,700,35409600,35443200,737700.0,738400.0,737700,738400,False,catch
6,23,right,3,1000,35390400,35438400,737300.0,738300.0,737300,738300,True,inhalation
6,29,left,4,1500,38472000,38544000,801500.0,803000.0,801500,803000,True,inhalation
6,30,left,0,190,40008000,40017120,833500.0,833690.0,833500,833690,True,inhalation
6,27,right,2,700,41548800,41582400,865600.0,866300.0,865600,866300,True,inhalation
6,49,front,4,1500,42312000,42384000,881500.0,883000.0,881500,883000,True,exhalation
6,66,right,1,400,45398400,45417600,945800.0,946200.0,945800,946200,False,catch
6,59,right,4,1500,45787200,45859200,953900.0,955400.0,953900,955400,True,baseline
6,65,right,0,190,45768000,45777120,953500.0,953690.0,953500,953690,False,catch
6,20,left,0,190,46166400,46175520,961800.0,961990.0,961800,961990,True,inhalation
6,62,right,2,700,48854400,48888000,1017800.0,1018500.0,1017800,1018500,True,baseline
6,39,left,4,1500,50011151,50083151,1041898.9791666667,1043398.9791666667,1041899,1043399,True,exhalation
6,31,front,1,400,52324799,52344000,1090099.9791666665,1090500.0,1090100,1090500,True,inhalation
6,53,front,3,1000,55012799,55060799,1146099.9791666665,1147099.9791666665,1146100,1147100,True,baseline
6,44,right,4,1500,56160000,56232000,1170000.0,1171500.0,1170000,1171500,True,exhalation
6,56,front,1,400,56558400,56577600,1178300.0,1178700.0,1178300,1178700,True,baseline
6,50,right,0,190,59611200,59620319,1241900.0,1242089.9791666665,1241900,1242090,True,baseline
6,52,left,2,700,64238400,64272000,1338300.0,1339000.0,1338300,1339000,True,baseline
6,40,right,0,190,68472000,68481120,1426500.0,1426690.0,1426500,1426690,True,exhalation
6,60,left,0,190,73473600,73482720,1530700.0,1530890.0,1530700,1530890,True,baseline
6,28,left,3,1000,73852800,73900800,1538600.0,1539600.0,1538600,1539600,True,inhalation
6,47,left,2,700,76152000,76185600,1586500.0,1587200.0,1586500,1587200,True,exhalation
6,24,front,4,1500,76924800,76996800,1602600.0,1604100.0,1602600,1604100,True,inhalation
6,37,front,2,700,80769600,80803200,1682700.0,1683400.0,1682700,1683400,True,exhalation
6,55,front,0,190,81940800,81949920,1707100.0,1707290.0,1707100,1707290,True,baseline
6,42,left,2,700,83841600,83875200,1746700.0,1747400.0,1746700,1747400,True,exhalation
