participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
76,29,front,4,1500,1564800,1636800,32600.0,34100.0,32600,34100,True,inhalation
76,46,front,1,400,3873600,3892799,80700.0,81099.97916666667,80700,81100,True,exhalation
76,24,right,4,1500,4622400,4694400,96300.0,97800.0,96300,97800,True,inhalation
76,48,left,3,1000,5404800,5452800,112600.0,113600.0,112600,113600,True,exhalation
76,22,left,2,700,7713599,7747200,160699.9791666667,161400.0,160700,161400,True,inhalation
76,41,right,1,400,8491200,8510400,176900.0,177300.0,176900,177300,True,exhalation
76,31,right,1,400,9259200,9278400,192900.0,193300.0,192900,193300,True,inhalation
76,34,left,4,1500,15403199,15475199,320899.9791666666,322399.9791666666,320900,322400,True,inhalation
76,56,right,1,400,15792000,15811199,329000.0,329399.9791666666,329000,329400,True,baseline
76,35,left,0,190,16180800,16189920,337100.0,337290.0,337100,337290,True,exhalation
76,64,front,4,1500,18091200,18163200,376900.0,378400.0,376900,378400,True,baseline
76,26,left,1,400,18484800,18504000,385100.0,385500.0,385100,385500,True,inhalation
76,50,left,0,190,21172800,21181920,441100.0,441290.0,441100,441290,True,baseline
76,43,front,3,1000,23870400,23918400,497300.0,498300.0,497300,498300,True,exhalation
76,68,left,3,1000,24244800,24292800,505100.0,506100.0,505100,506100,False,catch
76,40,front,0,190,25392000,25401120,529000.0,529190.0,529000,529190,True,exhalation
76,69,right,4,1500,27312000,27384000,569000.0,570500.0,569000,570500,False,catch
76,21,front,1,400,27700800,27720000,577100.0,577500.0,577100,577500,True,inhalation
76,54,front,4,1500,30393600,30465600,633200.0,634700.0,633200,634700,True,baseline
76,49,front,4,1500,31555200,31627200,657400.0,658900.0,657400,658900,True,exhalation
76,55,right,0,190,31944000,31953120,665500.0,665690.0,665500,665690,True,baseline
76,28,left,3,1000,33854400,33902400,705300.0,706300.0,705300,706300,True,inhalation
76,61,left,1,400,34252800,34272000,713600.0,714000.0,713600,714000,True,baseline
76,30,front,0,190,35390400,35399520,737300.0,737490.0,737300,737490,True,inhalation
76,45,left,0,190,36163200,36172320,753400.0,753590.0,753400,753590,True,exhalation
76,65,front,0,190,40780800,40789920,849600.0,849790.0,849600,849790,False,catch
76,60,front,0,190,43473600,43482720,905700.0,905890.0,905700,905890,True,baseline
76,63,right,3,1000,44236800,44284800,921600.0,922600.0,921600,922600,True,baseline
76,39,front,4,1500,45384000,45456000,945500.0,947000.0,945500,947000,True,exhalation
76,37,right,2,700,48484800,48518400,1010100.0,1010800.0,1010100,1010800,True,exhalation
76,25,front,0,190,49252752,49261872,1026098.9999999999,1026289.0,1026099,1026289,True,inhalation
76,58,right,3,1000,49636752,49684752,1034098.9999999999,1035098.9999999999,1034099,1035099,True,baseline
76,66,front,1,400,50784000,50803200,1058000.0,1058400.0,1058000,1058400,False,catch
76,44,right,4,1500,53083200,53155200,1105900.0,1107400.0,1105900,1107400,True,exhalation
76,67,front,2,700,56164799,56198400,1170099.9791666665,1170800.0,1170100,1170800,False,catch
76,20,right,0,190,58478400,58487520,1218300.0,1218490.0,1218300,1218490,True,inhalation
76,59,left,4,1500,58843200,58915200,1225900.0,1227400.0,1225900,1227400,True,baseline
76,47,left,2,700,60792000,60825600,1266500.0,1267200.0,1266500,1267200,True,exhalation
76,23,left,3,1000,61560000,61608000,1282500.0,1283500.0,1282500,1283500,True,inhalation
76,27,right,2,700,63096000,63129600,1314500.0,1315200.0,1314500,1315200,True,inhalation
76,51,front,1,400,63465600,63484799,1322200.0,1322599.9791666665,1322200,1322600,True,baseline
76,42,right,2,700,63849600,63883200,1330200.0,1330900.0,1330200,1330900,True,exhalation
76,62,left,2,700,66552000,66585600,1386500.0,1387200.0,1386500,1387200,True,baseline
76,53,left,3,1000,69619200,69667200,1450400.0,1451400.0,1450400,1451400,True,baseline
76,36,left,1,400,71544000,71563200,1490500.0,1490900.0,1490500,1490900,True,exhalation
76,32,front,2,700,78460800,78494400,1634600.0,1635300.0,1634600,1635300,True,inhalation
76,33,right,3,1000,79996800,80044800,1666600.0,1667600.0,1666600,1667600,True,inhalation
76,52,front,2,700,81921600,81955200,1706700.0,1707400.0,1706700,1707400,True,baseline
76,38,right,3,1000,82320000,82368000,1715000.0,1716000.0,1715000,1716000,True,exhalation
76,57,right,2,700,83457600,83491200,1738700.0,1739400.0,1738700,1739400,True,baseline
