participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
25,25,right,0,190,1550399,1559520,32299.979166666668,32490.000000000004,32300,32490,True,inhalation
25,39,front,4,1500,3868799,3940799,80599.97916666667,82099.97916666667,80600,82100,True,exhalation
25,34,front,4,1500,6187200,6259200,128900.0,130400.0,128900,130400,True,inhalation
25,52,front,2,700,6556800,6590400,136600.0,137300.0,136600,137300,True,baseline
25,44,right,4,1500,10017600,10089600,208700.0,210200.0,208700,210200,True,exhalation
25,59,front,4,1500,11932800,12004800,248600.0,250100.0,248600,250100,True,baseline
25,20,left,0,190,12326351,12335471,256798.97916666663,256988.97916666663,256799,256989,True,inhalation
25,29,front,4,1500,13862400,13934400,288800.0,290300.0,288800,290300,True,inhalation
25,22,front,2,700,16944000,16977600,353000.0,353700.0,353000,353700,True,inhalation
25,43,left,3,1000,17697600,17745600,368700.0,369700.0,368700,369700,True,exhalation
25,35,right,0,190,19252800,19261920,401100.0,401290.0,401100,401290,True,exhalation
25,58,right,3,1000,19646400,19694400,409300.0,410300.0,409300,410300,True,baseline
25,50,right,0,190,20400000,20409120,425000.0,425190.0,425000,425190,True,baseline
25,31,left,1,400,21561600,21580800,449200.0,449600.0,449200,449600,True,inhalation
25,69,front,4,1500,22713600,22785600,473200.0,474700.0,473200,474700,False,catch
25,21,right,1,400,23088000,23107200,481000.0,481400.0,481000,481400,True,inhalation
25,24,right,4,1500,27705600,27777600,577200.0,578700.0,577200,578700,True,inhalation
25,60,right,0,190,29640000,29649120,617500.0,617690.0,617500,617690,True,baseline
25,47,front,2,700,30014399,30048000,625299.9791666666,626000.0,625300,626000,True,exhalation
25,45,left,0,190,31560000,31569120,657500.0,657690.0,657500,657690,True,exhalation
25,46,right,1,400,33100800,33120000,689600.0,690000.0,689600,690000,True,exhalation
25,55,front,0,190,34252800,34261920,713600.0,713790.0,713600,713790,True,baseline
25,53,front,3,1000,36552000,36600000,761500.0,762500.0,761500,762500,True,baseline
25,67,right,2,700,36552000,36585600,761500.0,762200.0,761500,762200,False,catch
25,36,left,1,400,39249600,39268800,817700.0,818100.0,817700,818100,True,exhalation
25,37,right,2,700,42321600,42355200,881700.0,882400.0,881700,882400,True,exhalation
25,64,left,4,1500,43478400,43550400,905800.0,907300.0,905800,907300,True,baseline
25,56,front,1,400,44232000,44251200,921500.0,921900.0,921500,921900,True,baseline
25,54,left,4,1500,48100800,48172800,1002100.0,1003600.0,1002100,1003600,True,baseline
25,41,right,1,400,50020752,50039952,1042098.9999999999,1042499.0,1042099,1042499,True,exhalation
25,42,front,2,700,53078400,53112000,1105800.0,1106500.0,1105800,1106500,True,exhalation
25,65,front,0,190,53078400,53087520,1105800.0,1105990.0,1105800,1105990,False,catch
25,68,left,3,1000,53860799,53908799,1122099.9791666665,1123099.9791666665,1122100,1123100,False,catch
25,33,right,3,1000,53856000,53904000,1122000.0,1123000.0,1122000,1123000,True,inhalation
25,23,right,3,1000,56942400,56990400,1186300.0,1187300.0,1186300,1187300,True,inhalation
25,62,left,2,700,58094400,58128000,1210300.0,1211000.0,1210300,1211000,True,baseline
25,26,left,1,400,61545600,61564799,1282200.0,1282599.9791666665,1282200,1282600,True,inhalation
25,30,left,0,190,63076799,63085920,1314099.9791666665,1314290.0,1314100,1314290,True,inhalation
25,49,left,4,1500,63849600,63921600,1330200.0,1331700.0,1330200,1331700,True,exhalation
25,32,left,2,700,66158400,66192000,1378300.0,1379000.0,1378300,1379000,True,inhalation
25,63,right,3,1000,66537600,66585600,1386200.0,1387200.0,1386200,1387200,True,baseline
25,38,left,3,1000,66921600,66969600,1394200.0,1395200.0,1394200,1395200,True,exhalation
25,66,left,1,400,68078400,68097600,1418300.0,1418700.0,1418300,1418700,False,catch
25,27,front,2,700,69235200,69268800,1442400.0,1443100.0,1442400,1443100,True,inhalation
25,57,left,2,700,72700800,72734400,1514600.0,1515300.0,1514600,1515300,True,baseline
25,48,front,3,1000,74635200,74683200,1554900.0,1555900.0,1554900,1555900,True,exhalation
25,40,front,0,190,77688000,77697120,1618500.0,1618690.0,1618500,1618690,True,exhalation
25,61,left,1,400,78072000,78091200,1626500.0,1626900.0,1626500,1626900,True,baseline
25,28,front,3,1000,80011200,80059200,1666900.0,1667900.0,1666900,1667900,True,inhalation
25,51,right,1,400,81163200,81182400,1690900.0,1691300.0,1690900,1691300,True,baseline
