participant_id,trial_number,stimulus_type,soa_condition_idx,soa_value_ms,looming_injection_sample,tactile_injection_sample,looming_time_ms,tactile_time_ms,jittered_ms,soa_ms,is_tactile,trial_type
16,51,front,1,400,1953600,1972800,40700.0,41100.0,40700,41100,True,baseline
16,42,left,2,700,2332800,2366400,48600.0,49300.0,48600,49300,True,exhalation
16,69,front,4,1500,2716800,2788800,56600.0,58100.0,56600,58100,False,catch
16,33,front,3,1000,7718400,7766400,160800.0,161800.0,160800,161800,True,inhalation
16,36,right,1,400,10022400,10041600,208800.0,209200.0,208800,209200,True,exhalation
16,62,right,2,700,10406400,10440000,216800.0,217500.0,216800,217500,True,baseline
16,45,left,0,190,11544000,11553120,240500.0,240690.0,240500,240690,True,exhalation
16,21,front,1,400,12326351,12345552,256798.97916666663,257199.0,256799,257199,True,inhalation
16,57,left,2,700,14251199,14284800,296899.9791666666,297600.0,296900,297600,True,baseline
16,64,front,4,1500,17323200,17395200,360900.0,362400.0,360900,362400,True,baseline
16,28,front,3,1000,20016000,20064000,417000.0,418000.0,417000,418000,True,inhalation
16,39,left,4,1500,20784000,20856000,433000.0,434500.0,433000,434500,True,exhalation
16,23,right,3,1000,21566400,21614400,449300.0,450300.0,449300,450300,True,inhalation
16,22,right,2,700,23088000,23121600,481000.0,481700.0,481000,481700,True,inhalation
16,48,right,3,1000,25406399,25454399,529299.9791666666,530299.9791666666,529300,530300,True,exhalation
16,60,right,0,190,26548800,26557920,553100.0,553290.0,553100,553290,True,baseline
16,43,right,3,1000,26937600,26985600,561200.0,562200.0,561200,562200,True,exhalation
16,58,left,3,1000,28852800,28900800,601100.0,602100.0,601100,602100,True,baseline
16,32,right,2,700,29236800,29270399,609100.0,609799.9791666666,609100,609800,True,inhalation
16,35,left,0,190,33105600,33114720,689700.0,689890.0,689700,689890,True,exhalation
16,24,left,4,1500,35400000,35472000,737500.0,739000.0,737500,739000,True,inhalation
16,41,left,1,400,39249600,39268800,817700.0,818100.0,817700,818100,True,exhalation
16,52,front,2,700,40392000,40425600,841500.0,842200.0,841500,842200,True,baseline
16,59,left,4,1500,42700800,42772800,889600.0,891100.0,889600,891100,True,baseline
16,56,front,1,400,44241600,44260800,921700.0,922100.0,921700,922100,True,baseline
16,29,left,4,1500,44620800,44692800,929600.0,931100.0,929600,931100,True,inhalation
16,68,right,3,1000,45019200,45067200,937900.0,938900.0,937900,938900,False,catch
16,55,left,0,190,46555200,46564320,969900.0,970090.0,969900,970090,True,baseline
16,63,right,3,1000,47323200,47371200,985900.0,986900.0,985900,986900,True,baseline
16,53,right,3,1000,48849600,48897600,1017700.0,1018700.0,1017700,1018700,True,baseline
16,47,front,2,700,50011151,50044752,1041898.9791666667,1042598.9999999999,1041899,1042599,True,exhalation
16,34,right,4,1500,50779200,50851200,1057900.0,1059400.0,1057900,1059400,True,inhalation
16,27,left,2,700,55401600,55435200,1154200.0,1154900.0,1154200,1154900,True,inhalation
16,37,right,2,700,59241600,59275200,1234200.0,1234900.0,1234200,1234900,True,exhalation
16,31,left,1,400,64617600,64636799,1346200.0,1346599.9791666665,1346200,1346600,True,inhalation
16,65,right,0,190,65769600,65778720,1370200.0,1370390.0,1370200,1370390,False,catch
16,26,right,1,400,69240000,69259200,1442500.0,1442900.0,1442500,1442900,True,inhalation
16,54,left,4,1500,72691200,72763200,1514400.0,1515900.0,1514400,1515900,True,baseline
16,44,right,4,1500,73070400,73142400,1522300.0,1523800.0,1522300,1523800,True,exhalation
16,30,front,0,190,73867200,73876320,1538900.0,1539090.0,1538900,1539090,True,inhalation
16,40,front,0,190,74635200,74644320,1554900.0,1555090.0,1554900,1555090,True,exhalation
16,20,left,0,190,76920000,76929120,1602500.0,1602690.0,1602500,1602690,True,inhalation
16,49,front,4,1500,77707200,77779200,1618900.0,1620400.0,1618900,1620400,True,exhalation
16,38,front,3,1000,79238400,79286400,1650800.0,1651800.0,1650800,1651800,True,exhalation
16,67,left,2,700,79622400,79656000,1658800.0,1659500.0,1658800,1659500,False,catch
16,50,right,0,190,80390400,80399520,1674800.0,1674990.0,1674800,1674990,True,baseline
16,66,left,1,400,80760000,80779200,1682500.0,1682900.0,1682500,1682900,False,catch
16,46,front,1,400,82315200,82334400,1714900.0,1715300.0,1714900,1715300,True,exhalation
16,25,front,0,190,83073600,83082720,1730700.0,1730890.0,1730700,1730890,True,inhalation
16,61,front,1,400,84998400,85017600,1770800.0,1771200.0,1770800,1771200,True,baseline
