participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
70,53,front,baseline,3,1000,200,00:40.2,00:40.4,00:41.4,40200,40400,41400,True,40.2
70,33,right,inhalation,3,1000,300,01:36.2,01:36.5,01:37.5,96200,96500,97500,True,96.2
70,56,right,baseline,1,400,100,03:52.4,03:52.5,03:52.9,232400,232500,232900,True,232.4
70,41,right,exhalation,1,400,100,04:0.4,04:0.5,04:0.9,240400,240500,240900,True,240.4
70,58,front,baseline,3,1000,400,04:56.4,04:56.8,04:57.8,296400,296800,297800,True,296.4
70,49,front,exhalation,4,1500,400,05:4.6,05:5.0,05:6.5,304600,305000,306500,True,304.6
70,51,right,baseline,1,400,300,05:12.6,05:12.9,05:13.3,312600,312900,313300,True,312.6
70,31,front,inhalation,1,400,200,05:20.6,05:20.8,05:21.2,320600,320800,321200,True,320.6
70,24,left,inhalation,4,1500,200,06:24.6,06:24.8,06:26.3,384600,384800,386300,True,384.6
70,44,right,exhalation,4,1500,500,06:40.6,06:41.1,06:42.6,400600,401100,402600,True,400.6
70,32,right,inhalation,2,700,100,06:56.8,06:56.9,06:57.6,416800,416900,417600,True,416.8
70,28,left,inhalation,3,1000,200,08:32.8,08:33.0,08:34.0,512799,512999,513999,True,512.8
70,63,left,baseline,3,1000,500,08:40.8,08:41.3,08:42.3,520799,521299,522299,True,520.8
70,20,right,inhalation,0,190,400,10:9.0,10:9.4,10:9.6,609000,609400,609590,True,609.0
70,36,front,exhalation,1,400,300,10:25.0,10:25.3,10:25.7,625000,625300,625700,True,625.0
70,61,front,baseline,1,400,100,11:5.0,11:5.1,11:5.5,665000,665100,665500,True,665.0
70,30,left,inhalation,0,190,100,11:45.2,11:45.3,11:45.5,705200,705300,705490,True,705.2
70,68,right,catch,3,1000,400,12:17.2,12:17.6,12:18.6,737200,737600,738600,False,737.2
70,52,front,baseline,2,700,200,12:25.2,12:25.4,12:26.1,745200,745400,746100,True,745.2
70,48,left,exhalation,3,1000,200,13:37.2,13:37.4,13:38.4,817200,817400,818400,True,817.2
70,43,left,exhalation,3,1000,500,14:9.2,14:9.7,14:10.7,849200,849700,850700,True,849.2
70,34,front,inhalation,4,1500,500,14:57.4,14:57.9,14:59.4,897400,897900,899400,True,897.4
70,64,right,baseline,4,1500,400,15:5.4,15:5.8,15:7.3,905400,905800,907300,True,905.4
70,40,left,exhalation,0,190,200,15:45.4,15:45.6,15:45.8,945400,945600,945790,True,945.4
70,22,front,inhalation,2,700,200,16:1.4,16:1.6,16:2.3,961400,961600,962300,True,961.4
70,45,right,exhalation,0,190,200,16:49.6,16:49.8,16:50.0,1009600,1009800,1009990,True,1009.6
70,35,left,exhalation,0,190,200,17:21.6,17:21.8,17:22.0,1041599,1041799,1041989,True,1041.6
70,62,right,baseline,2,700,100,17:29.6,17:29.7,17:30.4,1049600,1049700,1050400,True,1049.6
70,47,right,exhalation,2,700,500,17:53.6,17:54.1,17:54.8,1073600,1074100,1074800,True,1073.6
70,25,right,inhalation,0,190,400,18:9.6,18:10.0,18:10.2,1089600,1090000,1090190,True,1089.6
70,37,front,exhalation,2,700,100,18:25.6,18:25.7,18:26.4,1105600,1105700,1106400,True,1105.6
70,23,right,inhalation,3,1000,400,18:41.6,18:42.0,18:43.0,1121600,1122000,1123000,True,1121.6
70,21,left,inhalation,1,400,300,19:13.8,19:14.1,19:14.5,1153800,1154100,1154500,True,1153.8
70,50,left,baseline,0,190,500,19:53.8,19:54.3,19:54.5,1193800,1194300,1194490,True,1193.8
70,46,front,exhalation,1,400,200,20:1.8,20:2.0,20:2.4,1201800,1202000,1202400,True,1201.8
70,67,right,catch,2,700,300,20:17.8,20:18.1,20:18.8,1217800,1218100,1218800,False,1217.8
70,42,front,exhalation,2,700,100,22:42.0,22:42.1,22:42.8,1362000,1362100,1362800,True,1362.0
70,59,left,baseline,4,1500,300,23:54.2,23:54.5,23:56.0,1434200,1434500,1436000,True,1434.2
70,69,front,catch,4,1500,500,24:18.2,24:18.7,24:20.2,1458200,1458700,1460200,False,1458.2
70,65,left,catch,0,190,500,24:26.2,24:26.7,24:26.9,1466200,1466700,1466890,False,1466.2
70,57,front,baseline,2,700,200,24:26.2,24:26.4,24:27.1,1466200,1466400,1467100,True,1466.2
70,26,front,inhalation,1,400,200,24:34.2,24:34.4,24:34.8,1474200,1474400,1474800,True,1474.2
70,55,left,baseline,0,190,100,24:42.2,24:42.3,24:42.5,1482200,1482300,1482490,True,1482.2
70,54,left,baseline,4,1500,300,25:30.4,25:30.7,25:32.2,1530400,1530700,1532200,True,1530.4
70,66,front,catch,1,400,200,25:38.4,25:38.6,25:39.0,1538400,1538600,1539000,False,1538.4
70,38,left,exhalation,3,1000,200,25:54.4,25:54.6,25:55.6,1554400,1554600,1555600,True,1554.4
70,29,left,inhalation,4,1500,500,26:10.4,26:10.9,26:12.4,1570400,1570900,1572400,True,1570.4
70,60,right,baseline,0,190,100,28:26.6,28:26.7,28:26.9,1706600,1706700,1706890,True,1706.6
70,39,right,exhalation,4,1500,400,28:34.6,28:35.0,28:36.5,1714600,1715000,1716500,True,1714.6
70,27,front,inhalation,2,700,500,29:22.6,29:23.1,29:23.8,1762600,1763100,1763800,True,1762.6
