participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
26,57,left,baseline,2,700,500,01:12.2,01:12.7,01:13.4,72200,72700,73400,True,72.2
26,69,right,catch,4,1500,300,01:36.2,01:36.5,01:38.0,96200,96500,98000,False,96.2
26,68,front,catch,3,1000,300,01:44.2,01:44.5,01:45.5,104200,104500,105500,False,104.2
26,41,front,exhalation,1,400,100,01:52.2,01:52.3,01:52.7,112200,112300,112700,True,112.2
26,38,right,exhalation,3,1000,300,02:24.4,02:24.7,02:25.7,144400,144700,145700,True,144.4
26,54,right,baseline,4,1500,300,02:32.4,02:32.7,02:34.2,152400,152700,154200,True,152.4
26,62,right,baseline,2,700,200,02:48.4,02:48.6,02:49.3,168400,168600,169300,True,168.4
26,32,front,inhalation,2,700,300,03:44.4,03:44.7,03:45.4,224400,224700,225400,True,224.4
26,34,front,inhalation,4,1500,400,05:20.6,05:21.0,05:22.5,320600,321000,322500,True,320.6
26,44,right,exhalation,4,1500,300,05:36.6,05:36.9,05:38.4,336600,336900,338400,True,336.6
26,25,left,inhalation,0,190,200,05:52.6,05:52.8,05:53.0,352600,352800,352990,True,352.6
26,45,front,exhalation,0,190,500,06:8.6,06:9.1,06:9.3,368600,369100,369290,True,368.6
26,20,front,inhalation,0,190,200,06:24.6,06:24.8,06:25.0,384600,384800,384990,True,384.6
26,31,right,inhalation,1,400,500,06:56.8,06:57.3,06:57.7,416800,417300,417700,True,416.8
26,30,right,inhalation,0,190,200,08:0.8,08:1.0,08:1.2,480800,481000,481190,True,480.8
26,24,front,inhalation,4,1500,300,08:32.8,08:33.1,08:34.6,512799,513099,514599,True,512.8
26,39,left,exhalation,4,1500,100,09:53.0,09:53.1,09:54.6,593000,593100,594600,True,593.0
26,27,right,inhalation,2,700,200,10:9.0,10:9.2,10:9.9,609000,609200,609900,True,609.0
26,64,left,baseline,4,1500,500,10:17.0,10:17.5,10:19.0,617000,617500,619000,True,617.0
26,47,front,exhalation,2,700,400,10:25.0,10:25.4,10:26.1,625000,625400,626100,True,625.0
26,40,right,exhalation,0,190,200,10:57.0,10:57.2,10:57.4,657000,657200,657390,True,657.0
26,67,right,catch,2,700,400,12:9.2,12:9.6,12:10.3,729200,729600,730300,False,729.2
26,56,front,baseline,1,400,200,12:9.2,12:9.4,12:9.8,729200,729400,729800,True,729.2
26,26,left,inhalation,1,400,400,12:17.2,12:17.6,12:18.0,737200,737600,738000,True,737.2
26,63,front,baseline,3,1000,100,12:41.2,12:41.3,12:42.3,761200,761300,762300,True,761.2
26,61,left,baseline,1,400,100,13:45.2,13:45.3,13:45.7,825200,825300,825700,True,825.2
26,21,left,inhalation,1,400,500,13:53.2,13:53.7,13:54.1,833200,833700,834100,True,833.2
26,36,left,exhalation,1,400,400,14:41.4,14:41.8,14:42.2,881400,881800,882200,True,881.4
26,58,front,baseline,3,1000,400,15:5.4,15:5.8,15:6.8,905400,905800,906800,True,905.4
26,43,left,exhalation,3,1000,500,15:45.4,15:45.9,15:46.9,945400,945900,946900,True,945.4
26,52,front,baseline,2,700,300,16:9.6,16:9.9,16:10.6,969600,969900,970600,True,969.6
26,35,front,exhalation,0,190,100,17:53.6,17:53.7,17:53.9,1073600,1073700,1073890,True,1073.6
26,23,right,inhalation,3,1000,100,18:9.6,18:9.7,18:10.7,1089600,1089700,1090700,True,1089.6
26,55,right,baseline,0,190,100,18:33.6,18:33.7,18:33.9,1113600,1113700,1113890,True,1113.6
26,28,front,inhalation,3,1000,400,18:41.6,18:42.0,18:43.0,1121600,1122000,1123000,True,1121.6
26,37,left,exhalation,2,700,200,18:57.6,18:57.8,18:58.5,1137600,1137800,1138500,True,1137.6
26,42,front,exhalation,2,700,200,20:1.8,20:2.0,20:2.7,1201800,1202000,1202700,True,1201.8
26,29,left,inhalation,4,1500,500,20:50.0,20:50.5,20:52.0,1250000,1250500,1252000,True,1250.0
26,48,right,exhalation,3,1000,500,21:38.0,21:38.5,21:39.5,1298000,1298500,1299500,True,1298.0
26,53,front,baseline,3,1000,100,22:2.0,22:2.1,22:3.1,1322000,1322100,1323100,True,1322.0
26,22,left,inhalation,2,700,400,22:26.0,22:26.4,22:27.1,1346000,1346400,1347100,True,1346.0
26,33,right,inhalation,3,1000,500,22:58.0,22:58.5,22:59.5,1378000,1378500,1379500,True,1378.0
26,60,left,baseline,0,190,100,23:38.0,23:38.1,23:38.3,1418000,1418100,1418290,True,1418.0
26,51,right,baseline,1,400,300,23:54.2,23:54.5,23:54.9,1434200,1434500,1434900,True,1434.2
26,66,left,catch,1,400,200,24:10.2,24:10.4,24:10.8,1450200,1450400,1450800,False,1450.2
26,65,left,catch,0,190,500,24:50.2,24:50.7,24:50.9,1490200,1490700,1490890,False,1490.2
26,49,right,exhalation,4,1500,400,26:26.4,26:26.8,26:28.3,1586400,1586800,1588300,True,1586.4
26,50,left,baseline,0,190,100,29:14.6,29:14.7,29:14.9,1754600,1754700,1754890,True,1754.6
26,59,right,baseline,4,1500,100,29:30.6,29:30.7,29:32.2,1770600,1770700,1772200,True,1770.6
26,46,left,exhalation,1,400,200,29:38.6,29:38.8,29:39.2,1778600,1778800,1779200,True,1778.6
