participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
21,48,right,exhalation,3,1000,200,00:48.2,00:48.4,00:49.4,48200,48400,49400,True,48.2
21,21,right,inhalation,1,400,200,01:4.2,01:4.4,01:4.8,64200,64400,64800,True,64.2
21,35,front,exhalation,0,190,200,03:28.4,03:28.6,03:28.8,208400,208600,208790,True,208.4
21,62,left,baseline,2,700,400,04:8.4,04:8.8,04:9.5,248400,248800,249500,True,248.4
21,63,front,baseline,3,1000,300,05:12.6,05:12.9,05:13.9,312600,312900,313900,True,312.6
21,30,front,inhalation,0,190,400,05:20.6,05:21.0,05:21.2,320600,321000,321190,True,320.6
21,54,front,baseline,4,1500,200,05:28.6,05:28.8,05:30.3,328600,328800,330300,True,328.6
21,65,front,catch,0,190,100,05:36.6,05:36.7,05:36.9,336600,336700,336890,False,336.6
21,67,left,catch,2,700,500,06:32.6,06:33.1,06:33.8,392600,393100,393800,False,392.6
21,50,right,baseline,0,190,200,06:48.8,06:49.0,06:49.2,408800,409000,409190,True,408.8
21,36,left,exhalation,1,400,100,07:44.8,07:44.9,07:45.3,464800,464900,465300,True,464.8
21,34,front,inhalation,4,1500,500,08:32.8,08:33.3,08:34.8,512799,513299,514799,True,512.8
21,47,front,exhalation,2,700,200,09:20.8,09:21.0,09:21.7,560800,561000,561700,True,560.8
21,33,right,inhalation,3,1000,400,10:9.0,10:9.4,10:10.4,609000,609400,610400,True,609.0
21,57,right,baseline,2,700,100,11:5.0,11:5.1,11:5.8,665000,665100,665800,True,665.0
21,22,left,inhalation,2,700,300,11:45.2,11:45.5,11:46.2,705200,705500,706200,True,705.2
21,29,left,inhalation,4,1500,200,12:49.2,12:49.4,12:50.9,769200,769400,770900,True,769.2
21,45,right,exhalation,0,190,400,13:5.2,13:5.6,13:5.8,785200,785600,785790,True,785.2
21,26,right,inhalation,1,400,300,13:21.2,13:21.5,13:21.9,801200,801500,801900,True,801.2
21,42,right,exhalation,2,700,400,13:37.2,13:37.6,13:38.3,817200,817600,818300,True,817.2
21,43,right,exhalation,3,1000,200,15:13.4,15:13.6,15:14.6,913400,913600,914600,True,913.4
21,66,front,catch,1,400,100,15:21.4,15:21.5,15:21.9,921400,921500,921900,False,921.4
21,56,left,baseline,1,400,200,15:53.4,15:53.6,15:54.0,953400,953600,954000,True,953.4
21,32,right,inhalation,2,700,200,16:1.4,16:1.6,16:2.3,961400,961600,962300,True,961.4
21,39,front,exhalation,4,1500,500,17:53.6,17:54.1,17:55.6,1073600,1074100,1075600,True,1073.6
21,69,left,catch,4,1500,200,18:25.6,18:25.8,18:27.3,1105600,1105800,1107300,False,1105.6
21,37,left,exhalation,2,700,400,18:25.6,18:26.0,18:26.7,1105600,1106000,1106700,True,1105.6
21,51,left,baseline,1,400,200,19:21.8,19:22.0,19:22.4,1161800,1162000,1162400,True,1161.8
21,46,left,exhalation,1,400,500,19:29.8,19:30.3,19:30.7,1169800,1170300,1170700,True,1169.8
21,27,left,inhalation,2,700,200,19:45.8,19:46.0,19:46.7,1185800,1186000,1186700,True,1185.8
21,59,right,baseline,4,1500,300,19:53.8,19:54.1,19:55.6,1193800,1194100,1195600,True,1193.8
21,49,front,exhalation,4,1500,300,20:33.8,20:34.1,20:35.6,1233800,1234100,1235600,True,1233.8
21,31,left,inhalation,1,400,300,20:50.0,20:50.3,20:50.7,1250000,1250300,1250700,True,1250.0
21,52,left,baseline,2,700,500,20:58.0,20:58.5,20:59.2,1258000,1258500,1259200,True,1258.0
21,61,front,baseline,1,400,100,21:14.0,21:14.1,21:14.5,1274000,1274100,1274500,True,1274.0
21,20,front,inhalation,0,190,400,21:22.0,21:22.4,21:22.6,1282000,1282400,1282590,True,1282.0
21,41,left,exhalation,1,400,300,21:38.0,21:38.3,21:38.7,1298000,1298300,1298700,True,1298.0
21,58,right,baseline,3,1000,400,21:46.0,21:46.4,21:47.4,1306000,1306400,1307400,True,1306.0
21,25,front,inhalation,0,190,400,21:54.0,21:54.4,21:54.6,1314000,1314400,1314590,True,1314.0
21,55,front,baseline,0,190,300,23:22.0,23:22.3,23:22.5,1402000,1402300,1402490,True,1402.0
21,23,front,inhalation,3,1000,500,23:30.0,23:30.5,23:31.5,1410000,1410500,1411500,True,1410.0
21,60,left,baseline,0,190,200,23:38.0,23:38.2,23:38.4,1418000,1418200,1418390,True,1418.0
21,28,left,inhalation,3,1000,300,25:6.2,25:6.5,25:7.5,1506200,1506500,1507500,True,1506.2
21,40,front,exhalation,0,190,400,25:22.2,25:22.6,25:22.8,1522200,1522600,1522790,True,1522.2
21,38,right,exhalation,3,1000,100,25:54.4,25:54.5,25:55.5,1554400,1554500,1555500,True,1554.4
21,64,right,baseline,4,1500,100,27:22.4,27:22.5,27:24.0,1642400,1642500,1644000,True,1642.4
21,53,front,baseline,3,1000,200,28:26.6,28:26.8,28:27.8,1706600,1706800,1707800,True,1706.6
21,24,right,inhalation,4,1500,200,28:50.6,28:50.8,28:52.3,1730600,1730800,1732300,True,1730.6
21,44,left,exhalation,4,1500,200,29:6.6,29:6.8,29:8.3,1746600,1746800,1748300,True,1746.6
21,68,right,catch,3,1000,100,29:46.2,29:46.3,29:47.3,1786200,1786300,1787300,False,1786.2
