participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
61,58,right,baseline,3,1000,200,00:40.2,00:40.4,00:41.4,40200,40400,41400,True,40.2
61,35,right,exhalation,0,190,500,01:20.2,01:20.7,01:20.9,80200,80700,80890,True,80.2
61,37,left,exhalation,2,700,300,01:52.2,01:52.5,01:53.2,112200,112500,113200,True,112.2
61,60,left,baseline,0,190,100,02:0.2,02:0.3,02:0.5,120200,120300,120490,True,120.2
61,28,right,inhalation,3,1000,300,02:8.4,02:8.7,02:9.7,128400,128700,129700,True,128.4
61,39,front,exhalation,4,1500,500,02:24.4,02:24.9,02:26.4,144400,144900,146400,True,144.4
61,50,front,baseline,0,190,500,03:4.4,03:4.9,03:5.1,184400,184900,185090,True,184.4
61,34,front,inhalation,4,1500,500,03:12.4,03:12.9,03:14.4,192400,192900,194400,True,192.4
61,21,right,inhalation,1,400,500,03:44.4,03:44.9,03:45.3,224400,224900,225300,True,224.4
61,46,front,exhalation,1,400,400,04:0.4,04:0.8,04:1.2,240400,240800,241200,True,240.4
61,68,left,catch,3,1000,100,04:16.4,04:16.5,04:17.5,256399,256499,257499,False,256.4
61,26,left,inhalation,1,400,100,04:16.4,04:16.5,04:16.9,256399,256499,256899,True,256.4
61,47,right,exhalation,2,700,200,06:8.6,06:8.8,06:9.5,368600,368800,369500,True,368.6
61,54,left,baseline,4,1500,500,07:4.8,07:5.3,07:6.8,424800,425300,426800,True,424.8
61,33,front,inhalation,3,1000,500,07:28.8,07:29.3,07:30.3,448800,449300,450300,True,448.8
61,53,front,baseline,3,1000,200,08:24.8,08:25.0,08:26.0,504800,505000,506000,True,504.8
61,69,right,catch,4,1500,400,08:56.8,08:57.2,08:58.7,536800,537200,538700,False,536.8
61,32,left,inhalation,2,700,400,09:4.8,09:5.2,09:5.9,544800,545200,545900,True,544.8
61,63,left,baseline,3,1000,400,09:12.8,09:13.2,09:14.2,552800,553200,554200,True,552.8
61,45,left,exhalation,0,190,200,09:20.8,09:21.0,09:21.2,560800,561000,561190,True,560.8
61,31,right,inhalation,1,400,100,09:36.8,09:36.9,09:37.3,576800,576900,577300,True,576.8
61,57,front,baseline,2,700,100,10:33.0,10:33.1,10:33.8,633000,633100,633800,True,633.0
61,40,right,exhalation,0,190,400,11:29.2,11:29.6,11:29.8,689200,689600,689790,True,689.2
61,59,left,baseline,4,1500,200,11:53.2,11:53.4,11:54.9,713200,713400,714900,True,713.2
61,49,front,exhalation,4,1500,500,12:1.2,12:1.7,12:3.2,721200,721700,723200,True,721.2
61,62,front,baseline,2,700,100,12:9.2,12:9.3,12:10.0,729200,729300,730000,True,729.2
61,24,left,inhalation,4,1500,400,12:17.2,12:17.6,12:19.1,737200,737600,739100,True,737.2
61,42,right,exhalation,2,700,100,12:33.2,12:33.3,12:34.0,753200,753300,754000,True,753.2
61,67,front,catch,2,700,100,12:49.2,12:49.3,12:50.0,769200,769300,770000,False,769.2
61,36,front,exhalation,1,400,500,13:37.2,13:37.7,13:38.1,817200,817700,818100,True,817.2
61,65,front,catch,0,190,500,13:45.2,13:45.7,13:45.9,825200,825700,825890,False,825.2
61,30,front,inhalation,0,190,100,16:1.4,16:1.5,16:1.7,961400,961500,961690,True,961.4
61,48,right,exhalation,3,1000,100,17:53.6,17:53.7,17:54.7,1073600,1073700,1074700,True,1073.6
61,55,right,baseline,0,190,100,18:17.6,18:17.7,18:17.9,1097600,1097700,1097890,True,1097.6
61,66,left,catch,1,400,400,18:25.6,18:26.0,18:26.4,1105600,1106000,1106400,False,1105.6
61,41,left,exhalation,1,400,300,18:25.6,18:25.9,18:26.3,1105600,1105900,1106300,True,1105.6
61,38,front,exhalation,3,1000,400,18:57.6,18:58.0,18:59.0,1137600,1138000,1139000,True,1137.6
61,51,right,baseline,1,400,100,19:21.8,19:21.9,19:22.3,1161800,1161900,1162300,True,1161.8
61,25,left,inhalation,0,190,200,19:45.8,19:46.0,19:46.2,1185800,1186000,1186190,True,1185.8
61,64,left,baseline,4,1500,200,20:9.8,20:10.0,20:11.5,1209800,1210000,1211500,True,1209.8
61,22,right,inhalation,2,700,400,21:22.0,21:22.4,21:23.1,1282000,1282400,1283100,True,1282.0
61,56,right,baseline,1,400,100,23:54.2,23:54.3,23:54.7,1434200,1434300,1434700,True,1434.2
61,61,right,baseline,1,400,200,24:10.2,24:10.4,24:10.8,1450200,1450400,1450800,True,1450.2
61,23,front,inhalation,3,1000,200,26:10.4,26:10.6,26:11.6,1570400,1570600,1571600,True,1570.4
61,43,left,exhalation,3,1000,200,26:26.4,26:26.6,26:27.6,1586400,1586600,1587600,True,1586.4
61,29,left,inhalation,4,1500,300,27:46.4,27:46.7,27:48.2,1666400,1666700,1668200,True,1666.4
61,27,front,inhalation,2,700,500,28:18.4,28:18.9,28:19.6,1698400,1698900,1699600,True,1698.4
61,52,front,baseline,2,700,300,28:42.6,28:42.9,28:43.6,1722600,1722900,1723600,True,1722.6
61,20,right,inhalation,0,190,100,28:50.6,28:50.7,28:50.9,1730600,1730700,1730890,True,1730.6
61,44,left,exhalation,4,1500,200,29:6.6,29:6.8,29:8.3,1746600,1746800,1748300,True,1746.6
