participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
59,39,right,exhalation,4,1500,400,01:20.2,01:20.6,01:22.1,80200,80600,82100,True,80.2
59,24,right,inhalation,4,1500,200,03:44.4,03:44.6,03:46.1,224400,224600,226100,True,224.4
59,35,left,exhalation,0,190,500,04:0.4,04:0.9,04:1.1,240400,240900,241090,True,240.4
59,33,front,inhalation,3,1000,400,04:16.4,04:16.8,04:17.8,256399,256799,257799,True,256.4
59,53,left,baseline,3,1000,100,04:24.4,04:24.5,04:25.5,264400,264500,265500,True,264.4
59,30,front,inhalation,0,190,200,07:28.8,07:29.0,07:29.2,448800,449000,449190,True,448.8
59,58,front,baseline,3,1000,400,07:36.8,07:37.2,07:38.2,456800,457200,458200,True,456.8
59,65,left,catch,0,190,300,08:0.8,08:1.1,08:1.3,480800,481100,481290,False,480.8
59,57,front,baseline,2,700,100,08:8.8,08:8.9,08:9.6,488800,488900,489600,True,488.8
59,50,right,baseline,0,190,200,08:56.8,08:57.0,08:57.2,536800,537000,537190,True,536.8
59,48,front,exhalation,3,1000,100,09:20.8,09:20.9,09:21.9,560800,560900,561900,True,560.8
59,28,right,inhalation,3,1000,200,10:9.0,10:9.2,10:10.2,609000,609200,610200,True,609.0
59,47,right,exhalation,2,700,500,10:25.0,10:25.5,10:26.2,625000,625500,626200,True,625.0
59,63,right,baseline,3,1000,100,10:33.0,10:33.1,10:34.1,633000,633100,634100,True,633.0
59,52,right,baseline,2,700,400,10:49.0,10:49.4,10:50.1,649000,649400,650100,True,649.0
59,31,right,inhalation,1,400,200,11:13.0,11:13.2,11:13.6,673000,673200,673600,True,673.0
59,21,left,inhalation,1,400,300,11:45.2,11:45.5,11:45.9,705200,705500,705900,True,705.2
59,67,right,catch,2,700,200,12:17.2,12:17.4,12:18.1,737200,737400,738100,False,737.2
59,51,left,baseline,1,400,100,12:25.2,12:25.3,12:25.7,745200,745300,745700,True,745.2
59,62,front,baseline,2,700,500,12:41.2,12:41.7,12:42.4,761200,761700,762400,True,761.2
59,34,right,inhalation,4,1500,400,12:49.2,12:49.6,12:51.1,769200,769600,771100,True,769.2
59,22,front,inhalation,2,700,300,13:53.2,13:53.5,13:54.2,833200,833500,834200,True,833.2
59,49,right,exhalation,4,1500,500,14:41.4,14:41.9,14:43.4,881400,881900,883400,True,881.4
59,43,left,exhalation,3,1000,300,15:13.4,15:13.7,15:14.7,913400,913700,914700,True,913.4
59,40,front,exhalation,0,190,100,15:45.4,15:45.5,15:45.7,945400,945500,945690,True,945.4
59,41,right,exhalation,1,400,400,18:25.6,18:26.0,18:26.4,1105600,1106000,1106400,True,1105.6
59,59,left,baseline,4,1500,200,18:33.6,18:33.8,18:35.3,1113600,1113800,1115300,True,1113.6
59,25,right,inhalation,0,190,500,18:41.6,18:42.1,18:42.3,1121600,1122100,1122290,True,1121.6
59,55,left,baseline,0,190,200,19:37.8,19:38.0,19:38.2,1177800,1178000,1178190,True,1177.8
59,38,left,exhalation,3,1000,300,20:1.8,20:2.1,20:3.1,1201800,1202100,1203100,True,1201.8
59,27,front,inhalation,2,700,400,20:17.8,20:18.2,20:18.9,1217800,1218200,1218900,True,1217.8
59,20,left,inhalation,0,190,100,20:50.0,20:50.1,20:50.3,1250000,1250100,1250290,True,1250.0
59,56,front,baseline,1,400,400,22:2.0,22:2.4,22:2.8,1322000,1322400,1322800,True,1322.0
59,44,front,exhalation,4,1500,200,22:10.0,22:10.2,22:11.7,1330000,1330200,1331700,True,1330.0
59,66,front,catch,1,400,100,22:18.0,22:18.1,22:18.5,1338000,1338100,1338500,False,1338.0
59,64,front,baseline,4,1500,100,23:6.0,23:6.1,23:7.6,1386000,1386100,1387600,True,1386.0
59,42,left,exhalation,2,700,100,23:14.0,23:14.1,23:14.8,1394000,1394100,1394800,True,1394.0
59,32,left,inhalation,2,700,500,23:30.0,23:30.5,23:31.2,1410000,1410500,1411200,True,1410.0
59,45,left,exhalation,0,190,300,23:46.2,23:46.5,23:46.7,1426200,1426500,1426690,True,1426.2
59,26,front,inhalation,1,400,300,25:6.2,25:6.5,25:6.9,1506200,1506500,1506900,True,1506.2
59,37,front,exhalation,2,700,200,25:22.2,25:22.4,25:23.1,1522200,1522400,1523100,True,1522.2
59,54,right,baseline,4,1500,100,25:30.4,25:30.5,25:32.0,1530400,1530500,1532000,True,1530.4
59,23,left,inhalation,3,1000,100,26:10.4,26:10.5,26:11.5,1570400,1570500,1571500,True,1570.4
59,69,right,catch,4,1500,400,26:42.4,26:42.8,26:44.3,1602400,1602800,1604300,False,1602.4
59,29,left,inhalation,4,1500,400,27:14.4,27:14.8,27:16.3,1634400,1634800,1636300,True,1634.4
59,60,left,baseline,0,190,100,27:38.4,27:38.5,27:38.7,1658400,1658500,1658690,True,1658.4
59,68,left,catch,3,1000,400,27:46.4,27:46.8,27:47.8,1666400,1666800,1667800,False,1666.4
59,61,right,baseline,1,400,400,28:10.4,28:10.8,28:11.2,1690400,1690800,1691200,True,1690.4
59,36,right,exhalation,1,400,500,29:6.6,29:7.1,29:7.5,1746600,1747100,1747500,True,1746.6
59,46,front,exhalation,1,400,200,29:38.6,29:38.8,29:39.2,1778600,1778800,1779200,True,1778.6
