participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
79,34,left,inhalation,4,1500,400,01:4.2,01:4.6,01:6.1,64200,64600,66100,True,64.2
79,62,right,baseline,2,700,300,01:12.2,01:12.5,01:13.2,72200,72500,73200,True,72.2
79,20,right,inhalation,0,190,100,01:36.2,01:36.3,01:36.5,96200,96300,96490,True,96.2
79,63,right,baseline,3,1000,400,01:44.2,01:44.6,01:45.6,104200,104600,105600,True,104.2
79,42,right,exhalation,2,700,500,01:52.2,01:52.7,01:53.4,112200,112700,113400,True,112.2
79,48,front,exhalation,3,1000,200,02:24.4,02:24.6,02:25.6,144400,144600,145600,True,144.4
79,69,left,catch,4,1500,200,02:32.4,02:32.6,02:34.1,152400,152600,154100,False,152.4
79,53,right,baseline,3,1000,300,03:36.4,03:36.7,03:37.7,216400,216700,217700,True,216.4
79,58,left,baseline,3,1000,200,04:24.4,04:24.6,04:25.6,264400,264600,265600,True,264.4
79,31,front,inhalation,1,400,500,05:20.6,05:21.1,05:21.5,320600,321100,321500,True,320.6
79,32,left,inhalation,2,700,300,05:52.6,05:52.9,05:53.6,352600,352900,353600,True,352.6
79,61,front,baseline,1,400,500,06:16.6,06:17.1,06:17.5,376600,377100,377500,True,376.6
79,21,right,inhalation,1,400,300,06:24.6,06:24.9,06:25.3,384600,384900,385300,True,384.6
79,44,front,exhalation,4,1500,500,06:40.6,06:41.1,06:42.6,400600,401100,402600,True,400.6
79,51,front,baseline,1,400,300,07:52.8,07:53.1,07:53.5,472800,473100,473500,True,472.8
79,29,front,inhalation,4,1500,200,08:0.8,08:1.0,08:2.5,480800,481000,482500,True,480.8
79,45,right,exhalation,0,190,300,08:16.8,08:17.1,08:17.3,496800,497100,497290,True,496.8
79,67,left,catch,2,700,200,09:20.8,09:21.0,09:21.7,560800,561000,561700,False,560.8
79,35,left,exhalation,0,190,300,09:53.0,09:53.3,09:53.5,593000,593300,593490,True,593.0
79,55,left,baseline,0,190,300,10:1.0,10:1.3,10:1.5,601000,601300,601490,True,601.0
79,65,front,catch,0,190,500,10:41.0,10:41.5,10:41.7,641000,641500,641690,False,641.0
79,46,left,exhalation,1,400,500,10:57.0,10:57.5,10:57.9,657000,657500,657900,True,657.0
79,57,front,baseline,2,700,200,11:5.0,11:5.2,11:5.9,665000,665200,665900,True,665.0
79,66,right,catch,1,400,100,12:41.2,12:41.3,12:41.7,761200,761300,761700,False,761.2
79,24,left,inhalation,4,1500,100,12:49.2,12:49.3,12:50.8,769200,769300,770800,True,769.2
79,30,front,inhalation,0,190,300,13:53.2,13:53.5,13:53.7,833200,833500,833690,True,833.2
79,43,left,exhalation,3,1000,500,14:9.2,14:9.7,14:10.7,849200,849700,850700,True,849.2
79,37,left,exhalation,2,700,300,14:41.4,14:41.7,14:42.4,881400,881700,882400,True,881.4
79,49,front,exhalation,4,1500,500,15:13.4,15:13.9,15:15.4,913400,913900,915400,True,913.4
79,64,left,baseline,4,1500,400,15:21.4,15:21.8,15:23.3,921400,921800,923300,True,921.4
79,36,right,exhalation,1,400,300,16:49.6,16:49.9,16:50.3,1009600,1009900,1010300,True,1009.6
79,54,left,baseline,4,1500,100,16:57.6,16:57.7,16:59.2,1017600,1017700,1019200,True,1017.6
79,40,right,exhalation,0,190,300,17:21.6,17:21.9,17:22.1,1041599,1041899,1042089,True,1041.6
79,25,left,inhalation,0,190,200,19:13.8,19:14.0,19:14.2,1153800,1154000,1154190,True,1153.8
79,23,right,inhalation,3,1000,400,19:45.8,19:46.2,19:47.2,1185800,1186200,1187200,True,1185.8
79,59,right,baseline,4,1500,400,19:53.8,19:54.2,19:55.7,1193800,1194200,1195700,True,1193.8
79,39,right,exhalation,4,1500,100,20:33.8,20:33.9,20:35.4,1233800,1233900,1235400,True,1233.8
79,26,left,inhalation,1,400,400,21:22.0,21:22.4,21:22.8,1282000,1282400,1282800,True,1282.0
79,41,front,exhalation,1,400,300,22:42.0,22:42.3,22:42.7,1362000,1362300,1362700,True,1362.0
79,28,front,inhalation,3,1000,300,23:30.0,23:30.3,23:31.3,1410000,1410300,1411300,True,1410.0
79,60,left,baseline,0,190,300,23:38.0,23:38.3,23:38.5,1418000,1418300,1418490,True,1418.0
79,56,front,baseline,1,400,500,24:26.2,24:26.7,24:27.1,1466200,1466700,1467100,True,1466.2
79,22,front,inhalation,2,700,300,24:34.2,24:34.5,24:35.2,1474200,1474500,1475200,True,1474.2
79,38,left,exhalation,3,1000,300,25:22.2,25:22.5,25:23.5,1522200,1522500,1523500,True,1522.2
79,50,front,baseline,0,190,100,25:30.4,25:30.5,25:30.7,1530400,1530500,1530690,True,1530.4
79,52,right,baseline,2,700,200,26:34.4,26:34.6,26:35.3,1594400,1594600,1595300,True,1594.4
79,33,right,inhalation,3,1000,300,26:42.4,26:42.7,26:43.7,1602400,1602700,1603700,True,1602.4
79,68,front,catch,3,1000,500,26:50.4,26:50.9,26:51.9,1610400,1610900,1611900,False,1610.4
79,27,right,inhalation,2,700,200,27:14.4,27:14.6,27:15.3,1634400,1634600,1635300,True,1634.4
79,47,front,exhalation,2,700,100,28:2.4,28:2.5,28:3.2,1682400,1682500,1683200,True,1682.4
