participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
83,52,right,baseline,2,700,400,00:40.2,00:40.6,00:41.3,40200,40600,41300,True,40.2
83,44,right,exhalation,4,1500,500,01:20.2,01:20.7,01:22.2,80200,80700,82200,True,80.2
83,62,front,baseline,2,700,200,01:28.2,01:28.4,01:29.1,88200,88400,89100,True,88.2
83,34,right,inhalation,4,1500,100,01:36.2,01:36.3,01:37.8,96200,96300,97800,True,96.2
83,48,front,exhalation,3,1000,400,02:24.4,02:24.8,02:25.8,144400,144800,145800,True,144.4
83,67,front,catch,2,700,300,02:32.4,02:32.7,02:33.4,152400,152700,153400,False,152.4
83,61,left,baseline,1,400,200,02:32.4,02:32.6,02:33.0,152400,152600,153000,True,152.4
83,32,right,inhalation,2,700,100,02:40.4,02:40.5,02:41.2,160400,160500,161200,True,160.4
83,64,right,baseline,4,1500,300,02:48.4,02:48.7,02:50.2,168400,168700,170200,True,168.4
83,69,front,catch,4,1500,300,02:56.4,02:56.7,02:58.2,176400,176700,178200,False,176.4
83,35,front,exhalation,0,190,400,04:0.4,04:0.8,04:1.0,240400,240800,240990,True,240.4
83,53,left,baseline,3,1000,500,04:8.4,04:8.9,04:9.9,248400,248900,249900,True,248.4
83,23,front,inhalation,3,1000,400,04:48.4,04:48.8,04:49.8,288400,288800,289800,True,288.4
83,49,left,exhalation,4,1500,200,05:4.6,05:4.8,05:6.3,304600,304800,306300,True,304.6
83,65,left,catch,0,190,100,06:40.6,06:40.7,06:40.9,400600,400700,400890,False,400.6
83,58,front,baseline,3,1000,100,08:40.8,08:40.9,08:41.9,520799,520899,521899,True,520.8
83,66,left,catch,1,400,300,08:48.8,08:49.1,08:49.5,528800,529100,529500,False,528.8
83,26,front,inhalation,1,400,300,09:4.8,09:5.1,09:5.5,544800,545100,545500,True,544.8
83,51,right,baseline,1,400,400,09:12.8,09:13.2,09:13.6,552800,553200,553600,True,552.8
83,40,left,exhalation,0,190,500,09:20.8,09:21.3,09:21.5,560800,561300,561490,True,560.8
83,30,front,inhalation,0,190,200,09:36.8,09:37.0,09:37.2,576800,577000,577190,True,576.8
83,41,left,exhalation,1,400,100,09:53.0,09:53.1,09:53.5,593000,593100,593500,True,593.0
83,45,right,exhalation,0,190,200,10:25.0,10:25.2,10:25.4,625000,625200,625390,True,625.0
83,21,left,inhalation,1,400,300,11:13.0,11:13.3,11:13.7,673000,673300,673700,True,673.0
83,59,left,baseline,4,1500,500,11:21.0,11:21.5,11:23.0,681000,681500,683000,True,681.0
83,31,front,inhalation,1,400,300,11:45.2,11:45.5,11:45.9,705200,705500,705900,True,705.2
83,46,front,exhalation,1,400,200,12:1.2,12:1.4,12:1.8,721200,721400,721800,True,721.2
83,22,right,inhalation,2,700,100,13:53.2,13:53.3,13:54.0,833200,833300,834000,True,833.2
83,24,left,inhalation,4,1500,100,14:25.4,14:25.5,14:27.0,865400,865500,867000,True,865.4
83,55,right,baseline,0,190,100,15:37.4,15:37.5,15:37.7,937400,937500,937690,True,937.4
83,36,right,exhalation,1,400,500,15:45.4,15:45.9,15:46.3,945400,945900,946300,True,945.4
83,43,right,exhalation,3,1000,300,16:17.6,16:17.9,16:18.9,977600,977900,978900,True,977.6
83,28,left,inhalation,3,1000,500,18:41.6,18:42.1,18:43.1,1121600,1122100,1123100,True,1121.6
83,56,left,baseline,1,400,500,19:5.8,19:6.3,19:6.7,1145800,1146300,1146700,True,1145.8
83,39,right,exhalation,4,1500,300,20:1.8,20:2.1,20:3.6,1201800,1202100,1203600,True,1201.8
83,37,front,exhalation,2,700,100,20:33.8,20:33.9,20:34.6,1233800,1233900,1234600,True,1233.8
83,27,right,inhalation,2,700,400,21:54.0,21:54.4,21:55.1,1314000,1314400,1315100,True,1314.0
83,68,right,catch,3,1000,300,22:26.0,22:26.3,22:27.3,1346000,1346300,1347300,False,1346.0
83,29,right,inhalation,4,1500,500,24:2.2,24:2.7,24:4.2,1442200,1442700,1444200,True,1442.2
83,38,front,exhalation,3,1000,200,24:18.2,24:18.4,24:19.4,1458200,1458400,1459400,True,1458.2
83,60,front,baseline,0,190,500,24:58.2,24:58.7,24:58.9,1498200,1498700,1498890,True,1498.2
83,47,left,exhalation,2,700,500,25:54.4,25:54.9,25:55.6,1554400,1554900,1555600,True,1554.4
83,54,left,baseline,4,1500,500,26:18.4,26:18.9,26:20.4,1578400,1578900,1580400,True,1578.4
83,42,left,exhalation,2,700,100,26:26.4,26:26.5,26:27.2,1586400,1586500,1587200,True,1586.4
83,33,left,inhalation,3,1000,200,26:42.4,26:42.6,26:43.6,1602400,1602600,1603600,True,1602.4
83,20,left,inhalation,0,190,200,27:14.4,27:14.6,27:14.8,1634400,1634600,1634790,True,1634.4
83,25,front,inhalation,0,190,200,27:46.4,27:46.6,27:46.8,1666400,1666600,1666790,True,1666.4
83,57,front,baseline,2,700,200,27:54.4,27:54.6,27:55.3,1674400,1674600,1675300,True,1674.4
83,50,front,baseline,0,190,100,28:26.6,28:26.7,28:26.9,1706600,1706700,1706890,True,1706.6
83,63,right,baseline,3,1000,100,29:14.6,29:14.7,29:15.7,1754600,1754700,1755700,True,1754.6
