participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
33,26,front,inhalation,1,400,400,00:32.2,00:32.6,00:33.0,32200,32600,33000,True,32.2
33,62,right,baseline,2,700,100,00:40.2,00:40.3,00:41.0,40200,40300,41000,True,40.2
33,54,front,baseline,4,1500,300,00:56.2,00:56.5,00:58.0,56200,56500,58000,True,56.2
33,57,right,baseline,2,700,100,01:28.2,01:28.3,01:29.0,88200,88300,89000,True,88.2
33,21,right,inhalation,1,400,500,01:36.2,01:36.7,01:37.1,96200,96700,97100,True,96.2
33,67,front,catch,2,700,500,02:8.4,02:8.9,02:9.6,128400,128900,129600,False,128.4
33,33,right,inhalation,3,1000,200,03:12.4,03:12.6,03:13.6,192400,192600,193600,True,192.4
33,42,front,exhalation,2,700,300,03:28.4,03:28.7,03:29.4,208400,208700,209400,True,208.4
33,63,right,baseline,3,1000,400,03:36.4,03:36.8,03:37.8,216400,216800,217800,True,216.4
33,25,front,inhalation,0,190,400,04:48.4,04:48.8,04:49.0,288400,288800,288990,True,288.4
33,55,front,baseline,0,190,300,04:56.4,04:56.7,04:56.9,296400,296700,296890,True,296.4
33,37,right,exhalation,2,700,300,05:4.6,05:4.9,05:5.6,304600,304900,305600,True,304.6
33,35,right,exhalation,0,190,300,05:36.6,05:36.9,05:37.1,336600,336900,337090,True,336.6
33,47,right,exhalation,2,700,100,06:8.6,06:8.7,06:9.4,368600,368700,369400,True,368.6
33,27,front,inhalation,2,700,500,06:56.8,06:57.3,06:58.0,416800,417300,418000,True,416.8
33,46,left,exhalation,1,400,400,07:12.8,07:13.2,07:13.6,432800,433200,433600,True,432.8
33,34,left,inhalation,4,1500,300,07:28.8,07:29.1,07:30.6,448800,449100,450600,True,448.8
33,20,left,inhalation,0,190,400,09:4.8,09:5.2,09:5.4,544800,545200,545390,True,544.8
33,41,front,exhalation,1,400,500,09:20.8,09:21.3,09:21.7,560800,561300,561700,True,560.8
33,56,left,baseline,1,400,300,09:45.0,09:45.3,09:45.7,585000,585300,585700,True,585.0
33,24,left,inhalation,4,1500,200,10:9.0,10:9.2,10:10.7,609000,609200,610700,True,609.0
33,51,front,baseline,1,400,100,10:49.0,10:49.1,10:49.5,649000,649100,649500,True,649.0
33,31,right,inhalation,1,400,400,11:45.2,11:45.6,11:46.0,705200,705600,706000,True,705.2
33,59,left,baseline,4,1500,200,11:53.2,11:53.4,11:54.9,713200,713400,714900,True,713.2
33,64,left,baseline,4,1500,500,12:57.2,12:57.7,12:59.2,777200,777700,779200,True,777.2
33,52,left,baseline,2,700,400,13:13.2,13:13.6,13:14.3,793200,793600,794300,True,793.2
33,30,right,inhalation,0,190,400,13:53.2,13:53.6,13:53.8,833200,833600,833790,True,833.2
33,69,left,catch,4,1500,400,14:25.4,14:25.8,14:27.3,865400,865800,867300,False,865.4
33,22,front,inhalation,2,700,200,14:57.4,14:57.6,14:58.3,897400,897600,898300,True,897.4
33,44,front,exhalation,4,1500,200,15:13.4,15:13.6,15:15.1,913400,913600,915100,True,913.4
33,53,front,baseline,3,1000,400,15:37.4,15:37.8,15:38.8,937400,937800,938800,True,937.4
33,28,right,inhalation,3,1000,200,16:33.6,16:33.8,16:34.8,993600,993800,994800,True,993.6
33,61,right,baseline,1,400,500,16:57.6,16:58.1,16:58.5,1017600,1018100,1018500,True,1017.6
33,60,front,baseline,0,190,100,17:13.6,17:13.7,17:13.9,1033599,1033699,1033889,True,1033.6
33,36,front,exhalation,1,400,200,17:21.6,17:21.8,17:22.2,1041599,1041799,1042199,True,1041.6
33,65,right,catch,0,190,500,17:37.6,17:38.1,17:38.3,1057600,1058100,1058290,False,1057.6
33,29,left,inhalation,4,1500,300,18:41.6,18:41.9,18:43.4,1121600,1121900,1123400,True,1121.6
33,49,left,exhalation,4,1500,300,20:1.8,20:2.1,20:3.6,1201800,1202100,1203600,True,1201.8
33,66,left,catch,1,400,200,21:6.0,21:6.2,21:6.6,1266000,1266200,1266600,False,1266.0
33,40,left,exhalation,0,190,300,21:6.0,21:6.3,21:6.5,1266000,1266300,1266490,True,1266.0
33,38,left,exhalation,3,1000,500,22:42.0,22:42.5,22:43.5,1362000,1362500,1363500,True,1362.0
33,32,left,inhalation,2,700,100,23:30.0,23:30.1,23:30.8,1410000,1410100,1410800,True,1410.0
33,58,left,baseline,3,1000,400,24:10.2,24:10.6,24:11.6,1450200,1450600,1451600,True,1450.2
33,68,right,catch,3,1000,400,24:26.2,24:26.6,24:27.6,1466200,1466600,1467600,False,1466.2
33,48,left,exhalation,3,1000,500,26:26.4,26:26.9,26:27.9,1586400,1586900,1587900,True,1586.4
33,23,front,inhalation,3,1000,400,26:42.4,26:42.8,26:43.8,1602400,1602800,1603800,True,1602.4
33,39,right,exhalation,4,1500,100,26:58.4,26:58.5,27:0.0,1618400,1618500,1620000,True,1618.4
33,50,right,baseline,0,190,100,28:58.6,28:58.7,28:58.9,1738600,1738700,1738890,True,1738.6
33,43,right,exhalation,3,1000,500,29:6.6,29:7.1,29:8.1,1746600,1747100,1748100,True,1746.6
33,45,front,exhalation,0,190,500,29:38.6,29:39.1,29:39.3,1778600,1779100,1779290,True,1778.6
