participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
94,44,right,exhalation,4,1500,300,00:48.2,00:48.5,00:50.0,48200,48500,50000,True,48.2
94,53,right,baseline,3,1000,300,01:28.2,01:28.5,01:29.5,88200,88500,89500,True,88.2
94,28,front,inhalation,3,1000,100,01:36.2,01:36.3,01:37.3,96200,96300,97300,True,96.2
94,42,right,exhalation,2,700,500,01:52.2,01:52.7,01:53.4,112200,112700,113400,True,112.2
94,29,right,inhalation,4,1500,100,02:8.4,02:8.5,02:10.0,128400,128500,130000,True,128.4
94,37,right,exhalation,2,700,500,02:56.4,02:56.9,02:57.6,176400,176900,177600,True,176.4
94,24,front,inhalation,4,1500,300,04:16.4,04:16.7,04:18.2,256399,256699,258199,True,256.4
94,59,left,baseline,4,1500,300,04:40.4,04:40.7,04:42.2,280400,280700,282200,True,280.4
94,64,front,baseline,4,1500,300,05:12.6,05:12.9,05:14.4,312600,312900,314400,True,312.6
94,34,right,inhalation,4,1500,200,05:20.6,05:20.8,05:22.3,320600,320800,322300,True,320.6
94,41,front,exhalation,1,400,200,05:36.6,05:36.8,05:37.2,336600,336800,337200,True,336.6
94,54,right,baseline,4,1500,200,05:44.6,05:44.8,05:46.3,344600,344800,346300,True,344.6
94,55,right,baseline,0,190,400,06:16.6,06:17.0,06:17.2,376600,377000,377190,True,376.6
94,69,front,catch,4,1500,300,06:16.6,06:16.9,06:18.4,376600,376900,378400,False,376.6
94,32,left,inhalation,2,700,300,07:28.8,07:29.1,07:29.8,448800,449100,449800,True,448.8
94,61,left,baseline,1,400,200,07:36.8,07:37.0,07:37.4,456800,457000,457400,True,456.8
94,58,front,baseline,3,1000,100,08:24.8,08:24.9,08:25.9,504800,504900,505900,True,504.8
94,56,front,baseline,1,400,200,08:56.8,08:57.0,08:57.4,536800,537000,537400,True,536.8
94,30,left,inhalation,0,190,200,09:36.8,09:37.0,09:37.2,576800,577000,577190,True,576.8
94,31,right,inhalation,1,400,100,10:41.0,10:41.1,10:41.5,641000,641100,641500,True,641.0
94,67,right,catch,2,700,300,11:21.0,11:21.3,11:22.0,681000,681300,682000,False,681.0
94,46,left,exhalation,1,400,400,11:29.2,11:29.6,11:30.0,689200,689600,690000,True,689.2
94,35,left,exhalation,0,190,500,12:33.2,12:33.7,12:33.9,753200,753700,753890,True,753.2
94,22,front,inhalation,2,700,400,12:49.2,12:49.6,12:50.3,769200,769600,770300,True,769.2
94,43,front,exhalation,3,1000,400,13:5.2,13:5.6,13:6.6,785200,785600,786600,True,785.2
94,38,left,exhalation,3,1000,100,14:9.2,14:9.3,14:10.3,849200,849300,850300,True,849.2
94,66,right,catch,1,400,100,14:17.2,14:17.3,14:17.7,857200,857300,857700,False,857.2
94,21,right,inhalation,1,400,500,14:57.4,14:57.9,14:58.3,897400,897900,898300,True,897.4
94,45,left,exhalation,0,190,500,15:13.4,15:13.9,15:14.1,913400,913900,914090,True,913.4
94,57,front,baseline,2,700,500,15:37.4,15:37.9,15:38.6,937400,937900,938600,True,937.4
94,48,front,exhalation,3,1000,400,16:17.6,16:18.0,16:19.0,977600,978000,979000,True,977.6
94,27,front,inhalation,2,700,500,17:5.6,17:6.1,17:6.8,1025599,1026099,1026799,True,1025.6
94,36,left,exhalation,1,400,200,17:21.6,17:21.8,17:22.2,1041599,1041799,1042199,True,1041.6
94,20,left,inhalation,0,190,300,17:37.6,17:37.9,17:38.1,1057600,1057900,1058090,True,1057.6
94,65,left,catch,0,190,400,17:45.6,17:46.0,17:46.2,1065600,1066000,1066190,False,1065.6
94,62,front,baseline,2,700,200,18:33.6,18:33.8,18:34.5,1113600,1113800,1114500,True,1113.6
94,25,right,inhalation,0,190,300,19:13.8,19:14.1,19:14.3,1153800,1154100,1154290,True,1153.8
94,68,right,catch,3,1000,100,20:1.8,20:1.9,20:2.9,1201800,1201900,1202900,False,1201.8
94,33,left,inhalation,3,1000,300,21:22.0,21:22.3,21:23.3,1282000,1282300,1283300,True,1282.0
94,39,right,exhalation,4,1500,200,21:38.0,21:38.2,21:39.7,1298000,1298200,1299700,True,1298.0
94,63,left,baseline,3,1000,300,22:50.0,22:50.3,22:51.3,1370000,1370300,1371300,True,1370.0
94,51,left,baseline,1,400,500,24:10.2,24:10.7,24:11.1,1450200,1450700,1451100,True,1450.2
94,50,right,baseline,0,190,400,24:58.2,24:58.6,24:58.8,1498200,1498600,1498790,True,1498.2
94,60,right,baseline,0,190,100,26:2.4,26:2.5,26:2.7,1562400,1562500,1562690,True,1562.4
94,26,left,inhalation,1,400,100,26:10.4,26:10.5,26:10.9,1570400,1570500,1570900,True,1570.4
94,40,front,exhalation,0,190,300,26:26.4,26:26.7,26:26.9,1586400,1586700,1586890,True,1586.4
94,49,front,exhalation,4,1500,100,26:58.4,26:58.5,27:0.0,1618400,1618500,1620000,True,1618.4
94,23,front,inhalation,3,1000,500,27:14.4,27:14.9,27:15.9,1634400,1634900,1635900,True,1634.4
94,47,right,exhalation,2,700,300,29:6.6,29:6.9,29:7.6,1746600,1746900,1747600,True,1746.6
94,52,left,baseline,2,700,100,29:46.2,29:46.3,29:47.0,1786200,1786300,1787000,True,1786.2
