participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
58,21,right,inhalation,1,400,100,01:4.2,01:4.3,01:4.7,64200,64300,64700,True,64.2
58,44,front,exhalation,4,1500,200,01:20.2,01:20.4,01:21.9,80200,80400,81900,True,80.2
58,43,left,exhalation,3,1000,200,02:24.4,02:24.6,02:25.6,144400,144600,145600,True,144.4
58,63,front,baseline,3,1000,400,02:32.4,02:32.8,02:33.8,152400,152800,153800,True,152.4
58,25,front,inhalation,0,190,200,02:40.4,02:40.6,02:40.8,160400,160600,160790,True,160.4
58,64,right,baseline,4,1500,500,03:4.4,03:4.9,03:6.4,184400,184900,186400,True,184.4
58,29,left,inhalation,4,1500,100,04:16.4,04:16.5,04:18.0,256399,256499,257999,True,256.4
58,49,left,exhalation,4,1500,400,04:32.4,04:32.8,04:34.3,272400,272800,274300,True,272.4
58,28,front,inhalation,3,1000,400,04:48.4,04:48.8,04:49.8,288400,288800,289800,True,288.4
58,59,left,baseline,4,1500,500,05:12.6,05:13.1,05:14.6,312600,313100,314600,True,312.6
58,26,right,inhalation,1,400,400,05:20.6,05:21.0,05:21.4,320600,321000,321400,True,320.6
58,36,right,exhalation,1,400,100,05:36.6,05:36.7,05:37.1,336600,336700,337100,True,336.6
58,58,right,baseline,3,1000,100,06:16.6,06:16.7,06:17.7,376600,376700,377700,True,376.6
58,47,left,exhalation,2,700,200,06:40.6,06:40.8,06:41.5,400600,400800,401500,True,400.6
58,48,front,exhalation,3,1000,200,07:12.8,07:13.0,07:14.0,432800,433000,434000,True,432.8
58,55,front,baseline,0,190,100,08:24.8,08:24.9,08:25.1,504800,504900,505090,True,504.8
58,32,right,inhalation,2,700,400,08:32.8,08:33.2,08:33.9,512799,513199,513899,True,512.8
58,62,right,baseline,2,700,100,09:28.8,09:28.9,09:29.6,568800,568900,569600,True,568.8
58,34,left,inhalation,4,1500,200,09:36.8,09:37.0,09:38.5,576800,577000,578500,True,576.8
58,69,left,catch,4,1500,500,09:53.0,09:53.5,09:55.0,593000,593500,595000,False,593.0
58,24,front,inhalation,4,1500,500,10:9.0,10:9.5,10:11.0,609000,609500,611000,True,609.0
58,51,left,baseline,1,400,300,11:5.0,11:5.3,11:5.7,665000,665300,665700,True,665.0
58,23,right,inhalation,3,1000,500,11:45.2,11:45.7,11:46.7,705200,705700,706700,True,705.2
58,56,left,baseline,1,400,200,12:9.2,12:9.4,12:9.8,729200,729400,729800,True,729.2
58,54,front,baseline,4,1500,500,12:41.2,12:41.7,12:43.2,761200,761700,763200,True,761.2
58,37,front,exhalation,2,700,100,13:5.2,13:5.3,13:6.0,785200,785300,786000,True,785.2
58,53,right,baseline,3,1000,200,13:13.2,13:13.4,13:14.4,793200,793400,794400,True,793.2
58,46,front,exhalation,1,400,100,14:9.2,14:9.3,14:9.7,849200,849300,849700,True,849.2
58,61,left,baseline,1,400,400,14:33.4,14:33.8,14:34.2,873400,873800,874200,True,873.4
58,20,front,inhalation,0,190,200,14:57.4,14:57.6,14:57.8,897400,897600,897790,True,897.4
58,60,left,baseline,0,190,500,15:21.4,15:21.9,15:22.1,921400,921900,922090,True,921.4
58,41,right,exhalation,1,400,100,16:17.6,16:17.7,16:18.1,977600,977700,978100,True,977.6
58,68,right,catch,3,1000,400,16:25.6,16:26.0,16:27.0,985600,986000,987000,False,985.6
58,66,front,catch,1,400,500,16:33.6,16:34.1,16:34.5,993600,994100,994500,False,993.6
58,27,front,inhalation,2,700,200,17:5.6,17:5.8,17:6.5,1025599,1025799,1026499,True,1025.6
58,57,front,baseline,2,700,400,17:29.6,17:30.0,17:30.7,1049600,1050000,1050700,True,1049.6
58,39,right,exhalation,4,1500,300,17:53.6,17:53.9,17:55.4,1073600,1073900,1075400,True,1073.6
58,33,right,inhalation,3,1000,500,19:13.8,19:14.3,19:15.3,1153800,1154300,1155300,True,1153.8
58,40,right,exhalation,0,190,100,19:29.8,19:29.9,19:30.1,1169800,1169900,1170090,True,1169.8
58,22,left,inhalation,2,700,400,20:17.8,20:18.2,20:18.9,1217800,1218200,1218900,True,1217.8
58,35,front,exhalation,0,190,200,20:33.8,20:34.0,20:34.2,1233800,1234000,1234190,True,1233.8
58,52,right,baseline,2,700,400,21:14.0,21:14.4,21:15.1,1274000,1274400,1275100,True,1274.0
58,30,left,inhalation,0,190,500,21:22.0,21:22.5,21:22.7,1282000,1282500,1282690,True,1282.0
58,45,left,exhalation,0,190,500,22:42.0,22:42.5,22:42.7,1362000,1362500,1362690,True,1362.0
58,38,left,exhalation,3,1000,500,23:14.0,23:14.5,23:15.5,1394000,1394500,1395500,True,1394.0
58,65,front,catch,0,190,300,24:50.2,24:50.5,24:50.7,1490200,1490500,1490690,False,1490.2
58,50,front,baseline,0,190,400,24:58.2,24:58.6,24:58.8,1498200,1498600,1498790,True,1498.2
58,31,left,inhalation,1,400,100,26:10.4,26:10.5,26:10.9,1570400,1570500,1570900,True,1570.4
58,42,right,exhalation,2,700,200,28:2.4,28:2.6,28:3.3,1682400,1682600,1683300,True,1682.4
58,67,front,catch,2,700,400,29:22.6,29:23.0,29:23.7,1762600,1763000,1763700,False,1762.6
