participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
82,22,right,inhalation,2,700,300,00:32.2,00:32.5,00:33.2,32200,32500,33200,True,32.2
82,33,right,inhalation,3,1000,100,01:4.2,01:4.3,01:5.3,64200,64300,65300,True,64.2
82,45,left,exhalation,0,190,200,01:20.2,01:20.4,01:20.6,80200,80400,80590,True,80.2
82,23,left,inhalation,3,1000,300,01:36.2,01:36.5,01:37.5,96200,96500,97500,True,96.2
82,53,front,baseline,3,1000,300,02:16.4,02:16.7,02:17.7,136400,136700,137700,True,136.4
82,40,front,exhalation,0,190,200,02:24.4,02:24.6,02:24.8,144400,144600,144790,True,144.4
82,57,front,baseline,2,700,300,02:32.4,02:32.7,02:33.4,152400,152700,153400,True,152.4
82,67,left,catch,2,700,200,02:56.4,02:56.6,02:57.3,176400,176600,177300,False,176.4
82,42,right,exhalation,2,700,400,03:28.4,03:28.8,03:29.5,208400,208800,209500,True,208.4
82,49,left,exhalation,4,1500,200,04:0.4,04:0.6,04:2.1,240400,240600,242100,True,240.4
82,28,front,inhalation,3,1000,300,04:48.4,04:48.7,04:49.7,288400,288700,289700,True,288.4
82,55,right,baseline,0,190,100,05:44.6,05:44.7,05:44.9,344600,344700,344890,True,344.6
82,32,front,inhalation,2,700,500,06:24.6,06:25.1,06:25.8,384600,385100,385800,True,384.6
82,54,left,baseline,4,1500,400,07:20.8,07:21.2,07:22.7,440800,441200,442700,True,440.8
82,66,front,catch,1,400,400,07:36.8,07:37.2,07:37.6,456800,457200,457600,False,456.8
82,48,left,exhalation,3,1000,200,09:53.0,09:53.2,09:54.2,593000,593200,594200,True,593.0
82,44,right,exhalation,4,1500,200,10:25.0,10:25.2,10:26.7,625000,625200,626700,True,625.0
82,50,front,baseline,0,190,200,11:37.2,11:37.4,11:37.6,697200,697400,697590,True,697.2
82,46,front,exhalation,1,400,100,12:1.2,12:1.3,12:1.7,721200,721300,721700,True,721.2
82,38,right,exhalation,3,1000,100,12:33.2,12:33.3,12:34.3,753200,753300,754300,True,753.2
82,36,front,exhalation,1,400,100,13:5.2,13:5.3,13:5.7,785200,785300,785700,True,785.2
82,41,front,exhalation,1,400,200,13:37.2,13:37.4,13:37.8,817200,817400,817800,True,817.2
82,68,right,catch,3,1000,100,13:53.2,13:53.3,13:54.3,833200,833300,834300,False,833.2
82,56,right,baseline,1,400,400,14:1.2,14:1.6,14:2.0,841200,841600,842000,True,841.2
82,65,front,catch,0,190,100,14:17.2,14:17.3,14:17.5,857200,857300,857490,False,857.2
82,31,right,inhalation,1,400,400,14:25.4,14:25.8,14:26.2,865400,865800,866200,True,865.4
82,59,front,baseline,4,1500,500,15:21.4,15:21.9,15:23.4,921400,921900,923400,True,921.4
82,60,left,baseline,0,190,400,16:25.6,16:26.0,16:26.2,985600,986000,986190,True,985.6
82,37,right,exhalation,2,700,200,16:49.6,16:49.8,16:50.5,1009600,1009800,1010500,True,1009.6
82,30,left,inhalation,0,190,400,17:5.6,17:6.0,17:6.2,1025599,1025999,1026189,True,1025.6
82,52,left,baseline,2,700,400,17:29.6,17:30.0,17:30.7,1049600,1050000,1050700,True,1049.6
82,64,right,baseline,4,1500,500,19:21.8,19:22.3,19:23.8,1161800,1162300,1163800,True,1161.8
82,58,left,baseline,3,1000,300,20:25.8,20:26.1,20:27.1,1225800,1226100,1227100,True,1225.8
82,20,right,inhalation,0,190,100,21:22.0,21:22.1,21:22.3,1282000,1282100,1282290,True,1282.0
82,27,front,inhalation,2,700,200,22:26.0,22:26.2,22:26.9,1346000,1346200,1346900,True,1346.0
82,35,left,exhalation,0,190,100,22:42.0,22:42.1,22:42.3,1362000,1362100,1362290,True,1362.0
82,69,front,catch,4,1500,200,22:42.0,22:42.2,22:43.7,1362000,1362200,1363700,False,1362.0
82,51,left,baseline,1,400,500,22:50.0,22:50.5,22:50.9,1370000,1370500,1370900,True,1370.0
82,26,left,inhalation,1,400,500,23:30.0,23:30.5,23:30.9,1410000,1410500,1410900,True,1410.0
82,21,left,inhalation,1,400,200,25:6.2,25:6.4,25:6.8,1506200,1506400,1506800,True,1506.2
82,24,front,inhalation,4,1500,500,25:38.4,25:38.9,25:40.4,1538400,1538900,1540400,True,1538.4
82,47,left,exhalation,2,700,200,26:26.4,26:26.6,26:27.3,1586400,1586600,1587300,True,1586.4
82,34,right,inhalation,4,1500,200,26:42.4,26:42.6,26:44.1,1602400,1602600,1604100,True,1602.4
82,62,right,baseline,2,700,100,26:50.4,26:50.5,26:51.2,1610400,1610500,1611200,True,1610.4
82,43,front,exhalation,3,1000,300,26:58.4,26:58.7,26:59.7,1618400,1618700,1619700,True,1618.4
82,29,front,inhalation,4,1500,300,27:14.4,27:14.7,27:16.2,1634400,1634700,1636200,True,1634.4
82,39,right,exhalation,4,1500,300,27:30.4,27:30.7,27:32.2,1650400,1650700,1652200,True,1650.4
82,63,right,baseline,3,1000,500,27:54.4,27:54.9,27:55.9,1674400,1674900,1675900,True,1674.4
82,61,front,baseline,1,400,100,28:26.6,28:26.7,28:27.1,1706600,1706700,1707100,True,1706.6
82,25,left,inhalation,0,190,100,29:22.6,29:22.7,29:22.9,1762600,1762700,1762890,True,1762.6
