participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
7,45,front,exhalation,0,190,300,01:52.2,01:52.5,01:52.7,112200,112500,112690,True,112.2
7,51,right,baseline,1,400,400,02:0.2,02:0.6,02:1.0,120200,120600,121000,True,120.2
7,32,front,inhalation,2,700,500,02:8.4,02:8.9,02:9.6,128400,128900,129600,True,128.4
7,58,front,baseline,3,1000,300,04:24.4,04:24.7,04:25.7,264400,264700,265700,True,264.4
7,61,right,baseline,1,400,300,04:40.4,04:40.7,04:41.1,280400,280700,281100,True,280.4
7,56,left,baseline,1,400,400,05:28.6,05:29.0,05:29.4,328600,329000,329400,True,328.6
7,30,front,inhalation,0,190,200,05:52.6,05:52.8,05:53.0,352600,352800,352990,True,352.6
7,55,front,baseline,0,190,300,06:0.6,06:0.9,06:1.1,360600,360900,361090,True,360.6
7,35,left,exhalation,0,190,300,06:40.6,06:40.9,06:41.1,400600,400900,401090,True,400.6
7,53,left,baseline,3,1000,500,06:48.8,06:49.3,06:50.3,408800,409300,410300,True,408.8
7,28,right,inhalation,3,1000,500,06:56.8,06:57.3,06:58.3,416800,417300,418300,True,416.8
7,48,right,exhalation,3,1000,400,08:48.8,08:49.2,08:50.2,528800,529200,530200,True,528.8
7,64,right,baseline,4,1500,300,09:12.8,09:13.1,09:14.6,552800,553100,554600,True,552.8
7,20,front,inhalation,0,190,100,10:9.0,10:9.1,10:9.3,609000,609100,609290,True,609.0
7,59,left,baseline,4,1500,400,11:5.0,11:5.4,11:6.9,665000,665400,666900,True,665.0
7,27,right,inhalation,2,700,100,12:17.2,12:17.3,12:18.0,737200,737300,738000,True,737.2
7,47,left,exhalation,2,700,100,12:33.2,12:33.3,12:34.0,753200,753300,754000,True,753.2
7,62,right,baseline,2,700,500,12:41.2,12:41.7,12:42.4,761200,761700,762400,True,761.2
7,25,left,inhalation,0,190,300,14:25.4,14:25.7,14:25.9,865400,865700,865890,True,865.4
7,68,left,catch,3,1000,100,14:25.4,14:25.5,14:26.5,865400,865500,866500,False,865.4
7,44,front,exhalation,4,1500,400,14:41.4,14:41.8,14:43.3,881400,881800,883300,True,881.4
7,40,right,exhalation,0,190,400,15:45.4,15:45.8,15:46.0,945400,945800,945990,True,945.4
7,22,left,inhalation,2,700,500,16:1.4,16:1.9,16:2.6,961400,961900,962600,True,961.4
7,66,right,catch,1,400,200,16:17.6,16:17.8,16:18.2,977600,977800,978200,False,977.6
7,39,right,exhalation,4,1500,400,16:17.6,16:18.0,16:19.5,977600,978000,979500,True,977.6
7,23,front,inhalation,3,1000,300,16:33.6,16:33.9,16:34.9,993600,993900,994900,True,993.6
7,63,front,baseline,3,1000,100,16:41.6,16:41.7,16:42.7,1001600,1001700,1002700,True,1001.6
7,50,front,baseline,0,190,200,16:57.6,16:57.8,16:58.0,1017600,1017800,1017990,True,1017.6
7,54,right,baseline,4,1500,100,17:29.6,17:29.7,17:31.2,1049600,1049700,1051200,True,1049.6
7,33,left,inhalation,3,1000,400,17:37.6,17:38.0,17:39.0,1057600,1058000,1059000,True,1057.6
7,38,left,exhalation,3,1000,300,18:25.6,18:25.9,18:26.9,1105600,1105900,1106900,True,1105.6
7,69,left,catch,4,1500,300,19:53.8,19:54.1,19:55.6,1193800,1194100,1195600,False,1193.8
7,21,left,inhalation,1,400,100,20:50.0,20:50.1,20:50.5,1250000,1250100,1250500,True,1250.0
7,65,left,catch,0,190,300,20:58.0,20:58.3,20:58.5,1258000,1258300,1258490,False,1258.0
7,31,right,inhalation,1,400,400,21:22.0,21:22.4,21:22.8,1282000,1282400,1282800,True,1282.0
7,34,right,inhalation,4,1500,400,21:54.0,21:54.4,21:55.9,1314000,1314400,1315900,True,1314.0
7,42,left,exhalation,2,700,400,22:10.0,22:10.4,22:11.1,1330000,1330400,1331100,True,1330.0
7,43,right,exhalation,3,1000,300,23:14.0,23:14.3,23:15.3,1394000,1394300,1395300,True,1394.0
7,24,right,inhalation,4,1500,400,24:2.2,24:2.6,24:4.1,1442200,1442600,1444100,True,1442.2
7,41,left,exhalation,1,400,100,24:50.2,24:50.3,24:50.7,1490200,1490300,1490700,True,1490.2
7,60,front,baseline,0,190,200,24:58.2,24:58.4,24:58.6,1498200,1498400,1498590,True,1498.2
7,29,left,inhalation,4,1500,200,25:6.2,25:6.4,25:7.9,1506200,1506400,1507900,True,1506.2
7,46,front,exhalation,1,400,200,25:54.4,25:54.6,25:55.0,1554400,1554600,1555000,True,1554.4
7,26,front,inhalation,1,400,500,26:10.4,26:10.9,26:11.3,1570400,1570900,1571300,True,1570.4
7,52,left,baseline,2,700,500,27:6.4,27:6.9,27:7.6,1626400,1626900,1627600,True,1626.4
7,37,front,exhalation,2,700,200,28:2.4,28:2.6,28:3.3,1682400,1682600,1683300,True,1682.4
7,36,right,exhalation,1,400,500,28:34.6,28:35.1,28:35.5,1714600,1715100,1715500,True,1714.6
7,67,front,catch,2,700,200,28:42.6,28:42.8,28:43.5,1722600,1722800,1723500,False,1722.6
7,57,left,baseline,2,700,100,29:30.6,29:30.7,29:31.4,1770600,1770700,1771400,True,1770.6
7,49,front,exhalation,4,1500,300,29:38.6,29:38.9,29:40.4,1778600,1778900,1780400,True,1778.6
