participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
52,44,front,exhalation,4,1500,500,01:52.2,01:52.7,01:54.2,112200,112700,114200,True,112.2
52,57,front,baseline,2,700,100,02:0.2,02:0.3,02:1.0,120200,120300,121000,True,120.2
52,41,right,exhalation,1,400,300,02:24.4,02:24.7,02:25.1,144400,144700,145100,True,144.4
52,40,front,exhalation,0,190,200,02:56.4,02:56.6,02:56.8,176400,176600,176790,True,176.4
52,66,right,catch,1,400,400,03:20.4,03:20.8,03:21.2,200400,200800,201200,False,200.4
52,31,left,inhalation,1,400,300,03:44.4,03:44.7,03:45.1,224400,224700,225100,True,224.4
52,42,right,exhalation,2,700,200,05:36.6,05:36.8,05:37.5,336600,336800,337500,True,336.6
52,65,front,catch,0,190,200,05:52.6,05:52.8,05:53.0,352600,352800,352990,False,352.6
52,45,right,exhalation,0,190,400,06:8.6,06:9.0,06:9.2,368600,369000,369190,True,368.6
52,54,front,baseline,4,1500,500,06:16.6,06:17.1,06:18.6,376600,377100,378600,True,376.6
52,36,left,exhalation,1,400,100,07:12.8,07:12.9,07:13.3,432800,432900,433300,True,432.8
52,22,right,inhalation,2,700,200,07:28.8,07:29.0,07:29.7,448800,449000,449700,True,448.8
52,63,left,baseline,3,1000,200,07:36.8,07:37.0,07:38.0,456800,457000,458000,True,456.8
52,58,front,baseline,3,1000,100,08:24.8,08:24.9,08:25.9,504800,504900,505900,True,504.8
52,32,right,inhalation,2,700,400,08:32.8,08:33.2,08:33.9,512799,513199,513899,True,512.8
52,21,right,inhalation,1,400,200,09:36.8,09:37.0,09:37.4,576800,577000,577400,True,576.8
52,25,right,inhalation,0,190,200,10:9.0,10:9.2,10:9.4,609000,609200,609390,True,609.0
52,62,left,baseline,2,700,400,11:37.2,11:37.6,11:38.3,697200,697600,698300,True,697.2
52,68,front,catch,3,1000,200,12:9.2,12:9.4,12:10.4,729200,729400,730400,False,729.2
52,30,left,inhalation,0,190,100,12:17.2,12:17.3,12:17.5,737200,737300,737490,True,737.2
52,69,right,catch,4,1500,300,12:25.2,12:25.5,12:27.0,745200,745500,747000,False,745.2
52,26,left,inhalation,1,400,500,13:21.2,13:21.7,13:22.1,801200,801700,802100,True,801.2
52,29,front,inhalation,4,1500,300,14:25.4,14:25.7,14:27.2,865400,865700,867200,True,865.4
52,34,front,inhalation,4,1500,400,14:57.4,14:57.8,14:59.3,897400,897800,899300,True,897.4
52,49,front,exhalation,4,1500,500,15:13.4,15:13.9,15:15.4,913400,913900,915400,True,913.4
52,61,left,baseline,1,400,500,15:53.4,15:53.9,15:54.3,953400,953900,954300,True,953.4
52,53,right,baseline,3,1000,500,16:9.6,16:10.1,16:11.1,969600,970100,971100,True,969.6
52,67,left,catch,2,700,500,16:17.6,16:18.1,16:18.8,977600,978100,978800,False,977.6
52,59,right,baseline,4,1500,300,17:13.6,17:13.9,17:15.4,1033599,1033899,1035399,True,1033.6
52,52,left,baseline,2,700,300,17:45.6,17:45.9,17:46.6,1065600,1065900,1066600,True,1065.6
52,35,front,exhalation,0,190,100,17:53.6,17:53.7,17:53.9,1073600,1073700,1073890,True,1073.6
52,33,right,inhalation,3,1000,200,18:9.6,18:9.8,18:10.8,1089600,1089800,1090800,True,1089.6
52,23,front,inhalation,3,1000,100,18:41.6,18:41.7,18:42.7,1121600,1121700,1122700,True,1121.6
52,64,front,baseline,4,1500,400,19:37.8,19:38.2,19:39.7,1177800,1178200,1179700,True,1177.8
52,47,right,exhalation,2,700,100,21:6.0,21:6.1,21:6.8,1266000,1266100,1266800,True,1266.0
52,50,left,baseline,0,190,300,21:30.0,21:30.3,21:30.5,1290000,1290300,1290490,True,1290.0
52,46,left,exhalation,1,400,200,22:10.0,22:10.2,22:10.6,1330000,1330200,1330600,True,1330.0
52,27,front,inhalation,2,700,500,22:58.0,22:58.5,22:59.2,1378000,1378500,1379200,True,1378.0
52,43,front,exhalation,3,1000,400,23:14.0,23:14.4,23:15.4,1394000,1394400,1395400,True,1394.0
52,37,left,exhalation,2,700,400,24:18.2,24:18.6,24:19.3,1458200,1458600,1459300,True,1458.2
52,51,right,baseline,1,400,300,24:26.2,24:26.5,24:26.9,1466200,1466500,1466900,True,1466.2
52,39,left,exhalation,4,1500,500,24:50.2,24:50.7,24:52.2,1490200,1490700,1492200,True,1490.2
52,28,front,inhalation,3,1000,200,25:6.2,25:6.4,25:7.4,1506200,1506400,1507400,True,1506.2
52,48,right,exhalation,3,1000,400,25:22.2,25:22.6,25:23.6,1522200,1522600,1523600,True,1522.2
52,38,left,exhalation,3,1000,300,26:58.4,26:58.7,26:59.7,1618400,1618700,1619700,True,1618.4
52,60,right,baseline,0,190,100,27:38.4,27:38.5,27:38.7,1658400,1658500,1658690,True,1658.4
52,20,left,inhalation,0,190,500,27:46.4,27:46.9,27:47.1,1666400,1666900,1667090,True,1666.4
52,56,right,baseline,1,400,100,28:58.6,28:58.7,28:59.1,1738600,1738700,1739100,True,1738.6
52,24,left,inhalation,4,1500,300,29:22.6,29:22.9,29:24.4,1762600,1762900,1764400,True,1762.6
52,55,front,baseline,0,190,400,29:46.2,29:46.6,29:46.8,1786200,1786600,1786790,True,1786.2
