participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
17,34,front,inhalation,4,1500,100,00:32.2,00:32.3,00:33.8,32200,32300,33800,True,32.2
17,69,front,catch,4,1500,100,00:48.2,00:48.3,00:49.8,48200,48300,49800,False,48.2
17,38,right,exhalation,3,1000,200,00:48.2,00:48.4,00:49.4,48200,48400,49400,True,48.2
17,41,left,exhalation,1,400,500,01:52.2,01:52.7,01:53.1,112200,112700,113100,True,112.2
17,62,left,baseline,2,700,400,02:16.4,02:16.8,02:17.5,136400,136800,137500,True,136.4
17,66,front,catch,1,400,500,02:40.4,02:40.9,02:41.3,160400,160900,161300,False,160.4
17,50,front,baseline,0,190,100,02:48.4,02:48.5,02:48.7,168400,168500,168690,True,168.4
17,33,left,inhalation,3,1000,400,04:16.4,04:16.8,04:17.8,256399,256799,257799,True,256.4
17,52,left,baseline,2,700,100,05:12.6,05:12.7,05:13.4,312600,312700,313400,True,312.6
17,45,left,exhalation,0,190,100,05:36.6,05:36.7,05:36.9,336600,336700,336890,True,336.6
17,32,right,inhalation,2,700,500,07:28.8,07:29.3,07:30.0,448800,449300,450000,True,448.8
17,49,front,exhalation,4,1500,200,07:44.8,07:45.0,07:46.5,464800,465000,466500,True,464.8
17,30,front,inhalation,0,190,400,08:32.8,08:33.2,08:33.4,512799,513199,513389,True,512.8
17,53,front,baseline,3,1000,200,08:40.8,08:41.0,08:42.0,520799,520999,521999,True,520.8
17,37,left,exhalation,2,700,400,09:53.0,09:53.4,09:54.1,593000,593400,594100,True,593.0
17,21,right,inhalation,1,400,400,10:9.0,10:9.4,10:9.8,609000,609400,609800,True,609.0
17,65,left,catch,0,190,300,10:33.0,10:33.3,10:33.5,633000,633300,633490,False,633.0
17,47,right,exhalation,2,700,100,10:57.0,10:57.1,10:57.8,657000,657100,657800,True,657.0
17,31,right,inhalation,1,400,500,11:13.0,11:13.5,11:13.9,673000,673500,673900,True,673.0
17,64,front,baseline,4,1500,100,11:37.2,11:37.3,11:38.8,697200,697300,698800,True,697.2
17,44,left,exhalation,4,1500,100,12:1.2,12:1.3,12:2.8,721200,721300,722800,True,721.2
17,24,left,inhalation,4,1500,100,12:49.2,12:49.3,12:50.8,769200,769300,770800,True,769.2
17,46,left,exhalation,1,400,100,13:37.2,13:37.3,13:37.7,817200,817300,817700,True,817.2
17,56,front,baseline,1,400,300,13:45.2,13:45.5,13:45.9,825200,825500,825900,True,825.2
17,35,right,exhalation,0,190,200,14:9.2,14:9.4,14:9.6,849200,849400,849590,True,849.2
17,59,right,baseline,4,1500,300,14:17.2,14:17.5,14:19.0,857200,857500,859000,True,857.2
17,54,right,baseline,4,1500,400,14:49.4,14:49.8,14:51.3,889400,889800,891300,True,889.4
17,23,left,inhalation,3,1000,100,14:57.4,14:57.5,14:58.5,897400,897500,898500,True,897.4
17,60,left,baseline,0,190,500,15:37.4,15:37.9,15:38.1,937400,937900,938090,True,937.4
17,51,front,baseline,1,400,500,16:9.6,16:10.1,16:10.5,969600,970100,970500,True,969.6
17,43,front,exhalation,3,1000,400,16:17.6,16:18.0,16:19.0,977600,978000,979000,True,977.6
17,57,left,baseline,2,700,300,16:41.6,16:41.9,16:42.6,1001600,1001900,1002600,True,1001.6
17,29,front,inhalation,4,1500,100,17:5.6,17:5.7,17:7.2,1025599,1025699,1027199,True,1025.6
17,55,right,baseline,0,190,200,18:49.6,18:49.8,18:50.0,1129600,1129800,1129990,True,1129.6
17,36,front,exhalation,1,400,300,18:57.6,18:57.9,18:58.3,1137600,1137900,1138300,True,1137.6
17,58,right,baseline,3,1000,300,19:5.8,19:6.1,19:7.1,1145800,1146100,1147100,True,1145.8
17,61,right,baseline,1,400,400,19:21.8,19:22.2,19:22.6,1161800,1162200,1162600,True,1161.8
17,48,front,exhalation,3,1000,300,19:29.8,19:30.1,19:31.1,1169800,1170100,1171100,True,1169.8
17,42,right,exhalation,2,700,500,20:33.8,20:34.3,20:35.0,1233800,1234300,1235000,True,1233.8
17,27,front,inhalation,2,700,200,20:50.0,20:50.2,20:50.9,1250000,1250200,1250900,True,1250.0
17,68,front,catch,3,1000,100,21:54.0,21:54.1,21:55.1,1314000,1314100,1315100,False,1314.0
17,28,left,inhalation,3,1000,100,22:26.0,22:26.1,22:27.1,1346000,1346100,1347100,True,1346.0
17,25,right,inhalation,0,190,400,22:58.0,22:58.4,22:58.6,1378000,1378400,1378590,True,1378.0
17,67,right,catch,2,700,300,23:14.0,23:14.3,23:15.0,1394000,1394300,1395000,False,1394.0
17,20,left,inhalation,0,190,200,25:38.4,25:38.6,25:38.8,1538400,1538600,1538790,True,1538.4
17,22,right,inhalation,2,700,300,26:10.4,26:10.7,26:11.4,1570400,1570700,1571400,True,1570.4
17,63,left,baseline,3,1000,200,26:50.4,26:50.6,26:51.6,1610400,1610600,1611600,True,1610.4
17,40,right,exhalation,0,190,100,26:58.4,26:58.5,26:58.7,1618400,1618500,1618690,True,1618.4
17,26,front,inhalation,1,400,500,28:50.6,28:51.1,28:51.5,1730600,1731100,1731500,True,1730.6
17,39,front,exhalation,4,1500,100,29:38.6,29:38.7,29:40.2,1778600,1778700,1780200,True,1778.6
