participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
20,45,front,exhalation,0,190,100,01:20.2,01:20.3,01:20.5,80200,80300,80490,True,80.2
20,68,right,catch,3,1000,400,02:0.2,02:0.6,02:1.6,120200,120600,121600,False,120.2
20,49,right,exhalation,4,1500,200,02:24.4,02:24.6,02:26.1,144400,144600,146100,True,144.4
20,51,front,baseline,1,400,100,03:20.4,03:20.5,03:20.9,200400,200500,200900,True,200.4
20,42,left,exhalation,2,700,500,03:28.4,03:28.9,03:29.6,208400,208900,209600,True,208.4
20,55,left,baseline,0,190,500,03:36.4,03:36.9,03:37.1,216400,216900,217090,True,216.4
20,24,right,inhalation,4,1500,200,04:48.4,04:48.6,04:50.1,288400,288600,290100,True,288.4
20,69,right,catch,4,1500,300,04:56.4,04:56.7,04:58.2,296400,296700,298200,False,296.4
20,58,front,baseline,3,1000,300,04:56.4,04:56.7,04:57.7,296400,296700,297700,True,296.4
20,41,right,exhalation,1,400,500,05:36.6,05:37.1,05:37.5,336600,337100,337500,True,336.6
20,61,left,baseline,1,400,500,06:48.8,06:49.3,06:49.7,408800,409300,409700,True,408.8
20,30,right,inhalation,0,190,100,06:56.8,06:56.9,06:57.1,416800,416900,417090,True,416.8
20,57,right,baseline,2,700,300,07:4.8,07:5.1,07:5.8,424800,425100,425800,True,424.8
20,65,left,catch,0,190,100,07:4.8,07:4.9,07:5.1,424800,424900,425090,False,424.8
20,29,front,inhalation,4,1500,400,08:0.8,08:1.2,08:2.7,480800,481200,482700,True,480.8
20,37,left,exhalation,2,700,100,08:16.8,08:16.9,08:17.6,496800,496900,497600,True,496.8
20,22,left,inhalation,2,700,100,08:32.8,08:32.9,08:33.6,512799,512899,513599,True,512.8
20,35,right,exhalation,0,190,300,10:25.0,10:25.3,10:25.5,625000,625300,625490,True,625.0
20,54,left,baseline,4,1500,500,10:33.0,10:33.5,10:35.0,633000,633500,635000,True,633.0
20,67,front,catch,2,700,500,10:57.0,10:57.5,10:58.2,657000,657500,658200,False,657.0
20,23,front,inhalation,3,1000,500,11:13.0,11:13.5,11:14.5,673000,673500,674500,True,673.0
20,40,front,exhalation,0,190,200,11:29.2,11:29.4,11:29.6,689200,689400,689590,True,689.2
20,50,right,baseline,0,190,300,13:29.2,13:29.5,13:29.7,809200,809500,809690,True,809.2
20,63,left,baseline,3,1000,300,14:33.4,14:33.7,14:34.7,873400,873700,874700,True,873.4
20,25,right,inhalation,0,190,500,14:57.4,14:57.9,14:58.1,897400,897900,898090,True,897.4
20,64,right,baseline,4,1500,200,15:5.4,15:5.6,15:7.1,905400,905600,907100,True,905.4
20,52,front,baseline,2,700,200,15:21.4,15:21.6,15:22.3,921400,921600,922300,True,921.4
20,47,right,exhalation,2,700,400,16:17.6,16:18.0,16:18.7,977600,978000,978700,True,977.6
20,60,front,baseline,0,190,400,16:41.6,16:42.0,16:42.2,1001600,1002000,1002190,True,1001.6
20,46,front,exhalation,1,400,100,16:49.6,16:49.7,16:50.1,1009600,1009700,1010100,True,1009.6
20,56,left,baseline,1,400,200,17:29.6,17:29.8,17:30.2,1049600,1049800,1050200,True,1049.6
20,27,right,inhalation,2,700,100,18:9.6,18:9.7,18:10.4,1089600,1089700,1090400,True,1089.6
20,33,right,inhalation,3,1000,200,18:41.6,18:41.8,18:42.8,1121600,1121800,1122800,True,1121.6
20,36,left,exhalation,1,400,200,18:57.6,18:57.8,18:58.2,1137600,1137800,1138200,True,1137.6
20,39,left,exhalation,4,1500,100,20:1.8,20:1.9,20:3.4,1201800,1201900,1203400,True,1201.8
20,31,front,inhalation,1,400,500,20:50.0,20:50.5,20:50.9,1250000,1250500,1250900,True,1250.0
20,28,left,inhalation,3,1000,100,21:22.0,21:22.1,21:23.1,1282000,1282100,1283100,True,1282.0
20,48,right,exhalation,3,1000,200,22:42.0,22:42.2,22:43.2,1362000,1362200,1363200,True,1362.0
20,34,front,inhalation,4,1500,100,23:30.0,23:30.1,23:31.6,1410000,1410100,1411600,True,1410.0
20,38,front,exhalation,3,1000,500,24:18.2,24:18.7,24:19.7,1458200,1458700,1459700,True,1458.2
20,62,front,baseline,2,700,200,24:26.2,24:26.4,24:27.1,1466200,1466400,1467100,True,1466.2
20,20,left,inhalation,0,190,100,25:6.2,25:6.3,25:6.5,1506200,1506300,1506490,True,1506.2
20,53,right,baseline,3,1000,200,26:18.4,26:18.6,26:19.6,1578400,1578600,1579600,True,1578.4
20,43,front,exhalation,3,1000,100,26:26.4,26:26.5,26:27.5,1586400,1586500,1587500,True,1586.4
20,32,front,inhalation,2,700,300,27:14.4,27:14.7,27:15.4,1634400,1634700,1635400,True,1634.4
20,66,front,catch,1,400,400,28:42.6,28:43.0,28:43.4,1722600,1723000,1723400,False,1722.6
20,26,left,inhalation,1,400,300,28:50.6,28:50.9,28:51.3,1730600,1730900,1731300,True,1730.6
20,21,left,inhalation,1,400,400,29:22.6,29:23.0,29:23.4,1762600,1763000,1763400,True,1762.6
20,44,left,exhalation,4,1500,400,29:38.6,29:39.0,29:40.5,1778600,1779000,1780500,True,1778.6
20,59,right,baseline,4,1500,400,29:46.2,29:46.6,29:48.1,1786200,1786600,1788100,True,1786.2
