participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
85,60,left,baseline,0,190,300,00:56.2,00:56.5,00:56.7,56200,56500,56690,True,56.2
85,31,front,inhalation,1,400,400,01:4.2,01:4.6,01:5.0,64200,64600,65000,True,64.2
85,51,front,baseline,1,400,200,01:12.2,01:12.4,01:12.8,72200,72400,72800,True,72.2
85,44,left,exhalation,4,1500,300,01:52.2,01:52.5,01:54.0,112200,112500,114000,True,112.2
85,25,right,inhalation,0,190,300,02:40.4,02:40.7,02:40.9,160400,160700,160890,True,160.4
85,32,left,inhalation,2,700,400,03:12.4,03:12.8,03:13.5,192400,192800,193500,True,192.4
85,47,left,exhalation,2,700,300,03:28.4,03:28.7,03:29.4,208400,208700,209400,True,208.4
85,33,left,inhalation,3,1000,400,05:20.6,05:21.0,05:22.0,320600,321000,322000,True,320.6
85,34,right,inhalation,4,1500,200,06:24.6,06:24.8,06:26.3,384600,384800,386300,True,384.6
85,54,right,baseline,4,1500,400,06:32.6,06:33.0,06:34.5,392600,393000,394500,True,392.6
85,20,right,inhalation,0,190,300,07:28.8,07:29.1,07:29.3,448800,449100,449290,True,448.8
85,48,front,exhalation,3,1000,500,08:16.8,08:17.3,08:18.3,496800,497300,498300,True,496.8
85,66,front,catch,1,400,400,08:40.8,08:41.2,08:41.6,520799,521199,521599,False,520.8
85,37,front,exhalation,2,700,100,10:57.0,10:57.1,10:57.8,657000,657100,657800,True,657.0
85,56,front,baseline,1,400,200,11:5.0,11:5.2,11:5.6,665000,665200,665600,True,665.0
85,59,right,baseline,4,1500,400,12:41.2,12:41.6,12:43.1,761200,761600,763100,True,761.2
85,27,front,inhalation,2,700,300,12:49.2,12:49.5,12:50.2,769200,769500,770200,True,769.2
85,50,front,baseline,0,190,300,12:57.2,12:57.5,12:57.7,777200,777500,777690,True,777.2
85,24,front,inhalation,4,1500,500,13:21.2,13:21.7,13:23.2,801200,801700,803200,True,801.2
85,28,right,inhalation,3,1000,400,13:53.2,13:53.6,13:54.6,833200,833600,834600,True,833.2
85,38,right,exhalation,3,1000,500,14:9.2,14:9.7,14:10.7,849200,849700,850700,True,849.2
85,43,left,exhalation,3,1000,500,14:41.4,14:41.9,14:42.9,881400,881900,882900,True,881.4
85,40,front,exhalation,0,190,100,15:13.4,15:13.5,15:13.7,913400,913500,913690,True,913.4
85,57,left,baseline,2,700,400,15:53.4,15:53.8,15:54.5,953400,953800,954500,True,953.4
85,29,right,inhalation,4,1500,400,16:33.6,16:34.0,16:35.5,993600,994000,995500,True,993.6
85,65,right,catch,0,190,300,16:41.6,16:41.9,16:42.1,1001600,1001900,1002090,False,1001.6
85,41,front,exhalation,1,400,400,17:21.6,17:22.0,17:22.4,1041599,1041999,1042399,True,1041.6
85,58,right,baseline,3,1000,300,18:17.6,18:17.9,18:18.9,1097600,1097900,1098900,True,1097.6
85,68,left,catch,3,1000,100,18:17.6,18:17.7,18:18.7,1097600,1097700,1098700,False,1097.6
85,22,front,inhalation,2,700,200,18:41.6,18:41.8,18:42.5,1121600,1121800,1122500,True,1121.6
85,67,front,catch,2,700,300,20:25.8,20:26.1,20:26.8,1225800,1226100,1226800,False,1225.8
85,36,right,exhalation,1,400,500,20:33.8,20:34.3,20:34.7,1233800,1234300,1234700,True,1233.8
85,53,left,baseline,3,1000,200,21:30.0,21:30.2,21:31.2,1290000,1290200,1291200,True,1290.0
85,46,right,exhalation,1,400,500,21:38.0,21:38.5,21:38.9,1298000,1298500,1298900,True,1298.0
85,62,left,baseline,2,700,100,22:18.0,22:18.1,22:18.8,1338000,1338100,1338800,True,1338.0
85,23,left,inhalation,3,1000,400,22:26.0,22:26.4,22:27.4,1346000,1346400,1347400,True,1346.0
85,52,left,baseline,2,700,300,22:34.0,22:34.3,22:35.0,1354000,1354300,1355000,True,1354.0
85,26,front,inhalation,1,400,200,22:58.0,22:58.2,22:58.6,1378000,1378200,1378600,True,1378.0
85,39,right,exhalation,4,1500,400,24:50.2,24:50.6,24:52.1,1490200,1490600,1492100,True,1490.2
85,30,left,inhalation,0,190,100,25:6.2,25:6.3,25:6.5,1506200,1506300,1506490,True,1506.2
85,49,left,exhalation,4,1500,500,25:22.2,25:22.7,25:24.2,1522200,1522700,1524200,True,1522.2
85,21,left,inhalation,1,400,100,26:10.4,26:10.5,26:10.9,1570400,1570500,1570900,True,1570.4
85,69,front,catch,4,1500,400,26:34.4,26:34.8,26:36.3,1594400,1594800,1596300,False,1594.4
85,63,front,baseline,3,1000,400,27:22.4,27:22.8,27:23.8,1642400,1642800,1643800,True,1642.4
85,45,right,exhalation,0,190,400,27:30.4,27:30.8,27:31.0,1650400,1650800,1650990,True,1650.4
85,55,right,baseline,0,190,400,27:38.4,27:38.8,27:39.0,1658400,1658800,1658990,True,1658.4
85,61,right,baseline,1,400,300,28:26.6,28:26.9,28:27.3,1706600,1706900,1707300,True,1706.6
85,64,front,baseline,4,1500,400,28:58.6,28:59.0,29:0.5,1738600,1739000,1740500,True,1738.6
85,42,left,exhalation,2,700,400,29:6.6,29:7.0,29:7.7,1746600,1747000,1747700,True,1746.6
85,35,front,exhalation,0,190,500,29:38.6,29:39.1,29:39.3,1778600,1779100,1779290,True,1778.6
