participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
76,29,front,inhalation,4,1500,400,00:32.2,00:32.6,00:34.1,32200,32600,34100,True,32.2
76,46,front,exhalation,1,400,500,01:20.2,01:20.7,01:21.1,80200,80700,81100,True,80.2
76,24,right,inhalation,4,1500,100,01:36.2,01:36.3,01:37.8,96200,96300,97800,True,96.2
76,48,left,exhalation,3,1000,400,01:52.2,01:52.6,01:53.6,112200,112600,113600,True,112.2
76,22,left,inhalation,2,700,300,02:40.4,02:40.7,02:41.4,160400,160700,161400,True,160.4
76,41,right,exhalation,1,400,500,02:56.4,02:56.9,02:57.3,176400,176900,177300,True,176.4
76,31,right,inhalation,1,400,500,03:12.4,03:12.9,03:13.3,192400,192900,193300,True,192.4
76,34,left,inhalation,4,1500,300,05:20.6,05:20.9,05:22.4,320600,320900,322400,True,320.6
76,56,right,baseline,1,400,400,05:28.6,05:29.0,05:29.4,328600,329000,329400,True,328.6
76,35,left,exhalation,0,190,500,05:36.6,05:37.1,05:37.3,336600,337100,337290,True,336.6
76,64,front,baseline,4,1500,300,06:16.6,06:16.9,06:18.4,376600,376900,378400,True,376.6
76,26,left,inhalation,1,400,500,06:24.6,06:25.1,06:25.5,384600,385100,385500,True,384.6
76,50,left,baseline,0,190,300,07:20.8,07:21.1,07:21.3,440800,441100,441290,True,440.8
76,43,front,exhalation,3,1000,500,08:16.8,08:17.3,08:18.3,496800,497300,498300,True,496.8
76,68,left,catch,3,1000,300,08:24.8,08:25.1,08:26.1,504800,505100,506100,False,504.8
76,40,front,exhalation,0,190,200,08:48.8,08:49.0,08:49.2,528800,529000,529190,True,528.8
76,69,right,catch,4,1500,200,09:28.8,09:29.0,09:30.5,568800,569000,570500,False,568.8
76,21,front,inhalation,1,400,300,09:36.8,09:37.1,09:37.5,576800,577100,577500,True,576.8
76,54,front,baseline,4,1500,200,10:33.0,10:33.2,10:34.7,633000,633200,634700,True,633.0
76,49,front,exhalation,4,1500,400,10:57.0,10:57.4,10:58.9,657000,657400,658900,True,657.0
76,55,right,baseline,0,190,500,11:5.0,11:5.5,11:5.7,665000,665500,665690,True,665.0
76,28,left,inhalation,3,1000,100,11:45.2,11:45.3,11:46.3,705200,705300,706300,True,705.2
76,61,left,baseline,1,400,400,11:53.2,11:53.6,11:54.0,713200,713600,714000,True,713.2
76,30,front,inhalation,0,190,100,12:17.2,12:17.3,12:17.5,737200,737300,737490,True,737.2
76,45,left,exhalation,0,190,200,12:33.2,12:33.4,12:33.6,753200,753400,753590,True,753.2
76,65,front,catch,0,190,400,14:9.2,14:9.6,14:9.8,849200,849600,849790,False,849.2
76,60,front,baseline,0,190,300,15:5.4,15:5.7,15:5.9,905400,905700,905890,True,905.4
76,63,right,baseline,3,1000,200,15:21.4,15:21.6,15:22.6,921400,921600,922600,True,921.4
76,39,front,exhalation,4,1500,100,15:45.4,15:45.5,15:47.0,945400,945500,947000,True,945.4
76,37,right,exhalation,2,700,500,16:49.6,16:50.1,16:50.8,1009600,1010100,1010800,True,1009.6
76,25,front,inhalation,0,190,500,17:5.6,17:6.1,17:6.3,1025599,1026099,1026289,True,1025.6
76,58,right,baseline,3,1000,500,17:13.6,17:14.1,17:15.1,1033599,1034099,1035099,True,1033.6
76,66,front,catch,1,400,400,17:37.6,17:38.0,17:38.4,1057600,1058000,1058400,False,1057.6
76,44,right,exhalation,4,1500,300,18:25.6,18:25.9,18:27.4,1105600,1105900,1107400,True,1105.6
76,67,front,catch,2,700,300,19:29.8,19:30.1,19:30.8,1169800,1170100,1170800,False,1169.8
76,20,right,inhalation,0,190,500,20:17.8,20:18.3,20:18.5,1217800,1218300,1218490,True,1217.8
76,59,left,baseline,4,1500,100,20:25.8,20:25.9,20:27.4,1225800,1225900,1227400,True,1225.8
76,47,left,exhalation,2,700,500,21:6.0,21:6.5,21:7.2,1266000,1266500,1267200,True,1266.0
76,23,left,inhalation,3,1000,500,21:22.0,21:22.5,21:23.5,1282000,1282500,1283500,True,1282.0
76,27,right,inhalation,2,700,500,21:54.0,21:54.5,21:55.2,1314000,1314500,1315200,True,1314.0
76,51,front,baseline,1,400,200,22:2.0,22:2.2,22:2.6,1322000,1322200,1322600,True,1322.0
76,42,right,exhalation,2,700,200,22:10.0,22:10.2,22:10.9,1330000,1330200,1330900,True,1330.0
76,62,left,baseline,2,700,500,23:6.0,23:6.5,23:7.2,1386000,1386500,1387200,True,1386.0
76,53,left,baseline,3,1000,200,24:10.2,24:10.4,24:11.4,1450200,1450400,1451400,True,1450.2
76,36,left,exhalation,1,400,300,24:50.2,24:50.5,24:50.9,1490200,1490500,1490900,True,1490.2
76,32,front,inhalation,2,700,200,27:14.4,27:14.6,27:15.3,1634400,1634600,1635300,True,1634.4
76,33,right,inhalation,3,1000,200,27:46.4,27:46.6,27:47.6,1666400,1666600,1667600,True,1666.4
76,52,front,baseline,2,700,100,28:26.6,28:26.7,28:27.4,1706600,1706700,1707400,True,1706.6
76,38,right,exhalation,3,1000,400,28:34.6,28:35.0,28:36.0,1714600,1715000,1716000,True,1714.6
76,57,right,baseline,2,700,100,28:58.6,28:58.7,28:59.4,1738600,1738700,1739400,True,1738.6
