participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
41,68,right,catch,3,1000,100,00:32.2,00:32.3,00:33.3,32200,32300,33300,False,32.2
41,64,front,baseline,4,1500,400,01:12.2,01:12.6,01:14.1,72200,72600,74100,True,72.2
41,31,left,inhalation,1,400,200,01:36.2,01:36.4,01:36.8,96200,96400,96800,True,96.2
41,20,left,inhalation,0,190,500,02:40.4,02:40.9,02:41.1,160400,160900,161090,True,160.4
41,27,right,inhalation,2,700,300,03:44.4,03:44.7,03:45.4,224400,224700,225400,True,224.4
41,22,right,inhalation,2,700,500,05:52.6,05:53.1,05:53.8,352600,353100,353800,True,352.6
41,56,left,baseline,1,400,400,06:16.6,06:17.0,06:17.4,376600,377000,377400,True,376.6
41,55,right,baseline,0,190,400,06:32.6,06:33.0,06:33.2,392600,393000,393190,True,392.6
41,43,left,exhalation,3,1000,400,06:40.6,06:41.0,06:42.0,400600,401000,402000,True,400.6
41,62,front,baseline,2,700,200,06:48.8,06:49.0,06:49.7,408800,409000,409700,True,408.8
41,60,right,baseline,0,190,100,07:4.8,07:4.9,07:5.1,424800,424900,425090,True,424.8
41,49,front,exhalation,4,1500,100,07:12.8,07:12.9,07:14.4,432800,432900,434400,True,432.8
41,51,right,baseline,1,400,200,07:20.8,07:21.0,07:21.4,440800,441000,441400,True,440.8
41,23,front,inhalation,3,1000,500,07:28.8,07:29.3,07:30.3,448800,449300,450300,True,448.8
41,67,front,catch,2,700,100,07:52.8,07:52.9,07:53.6,472800,472900,473600,False,472.8
41,32,right,inhalation,2,700,400,08:0.8,08:1.2,08:1.9,480800,481200,481900,True,480.8
41,54,left,baseline,4,1500,500,08:24.8,08:25.3,08:26.8,504800,505300,506800,True,504.8
41,59,front,baseline,4,1500,500,08:40.8,08:41.3,08:42.8,520799,521299,522799,True,520.8
41,58,front,baseline,3,1000,100,08:56.8,08:56.9,08:57.9,536800,536900,537900,True,536.8
41,50,right,baseline,0,190,300,11:5.0,11:5.3,11:5.5,665000,665300,665490,True,665.0
41,28,left,inhalation,3,1000,200,11:13.0,11:13.2,11:14.2,673000,673200,674200,True,673.0
41,38,left,exhalation,3,1000,300,12:33.2,12:33.5,12:34.5,753200,753500,754500,True,753.2
41,46,left,exhalation,1,400,400,13:5.2,13:5.6,13:6.0,785200,785600,786000,True,785.2
41,41,right,exhalation,1,400,400,14:9.2,14:9.6,14:10.0,849200,849600,850000,True,849.2
41,24,front,inhalation,4,1500,100,14:25.4,14:25.5,14:27.0,865400,865500,867000,True,865.4
41,35,left,exhalation,0,190,100,14:41.4,14:41.5,14:41.7,881400,881500,881690,True,881.4
41,34,front,inhalation,4,1500,300,15:29.4,15:29.7,15:31.2,929400,929700,931200,True,929.4
41,53,front,baseline,3,1000,100,15:53.4,15:53.5,15:54.5,953400,953500,954500,True,953.4
41,45,left,exhalation,0,190,500,16:17.6,16:18.1,16:18.3,977600,978100,978290,True,977.6
41,36,right,exhalation,1,400,400,16:49.6,16:50.0,16:50.4,1009600,1010000,1010400,True,1009.6
41,44,front,exhalation,4,1500,500,17:53.6,17:54.1,17:55.6,1073600,1074100,1075600,True,1073.6
41,29,left,inhalation,4,1500,100,18:9.6,18:9.7,18:11.2,1089600,1089700,1091200,True,1089.6
41,48,front,exhalation,3,1000,500,18:25.6,18:26.1,18:27.1,1105600,1106100,1107100,True,1105.6
41,30,front,inhalation,0,190,500,19:13.8,19:14.3,19:14.5,1153800,1154300,1154490,True,1153.8
41,63,left,baseline,3,1000,100,19:21.8,19:21.9,19:22.9,1161800,1161900,1162900,True,1161.8
41,26,left,inhalation,1,400,300,20:17.8,20:18.1,20:18.5,1217800,1218100,1218500,True,1217.8
41,37,right,exhalation,2,700,400,21:6.0,21:6.4,21:7.1,1266000,1266400,1267100,True,1266.0
41,40,right,exhalation,0,190,100,21:38.0,21:38.1,21:38.3,1298000,1298100,1298290,True,1298.0
41,39,right,exhalation,4,1500,500,22:42.0,22:42.5,22:44.0,1362000,1362500,1364000,True,1362.0
41,21,right,inhalation,1,400,500,23:30.0,23:30.5,23:30.9,1410000,1410500,1410900,True,1410.0
41,66,left,catch,1,400,400,23:38.0,23:38.4,23:38.8,1418000,1418400,1418800,False,1418.0
41,47,front,exhalation,2,700,200,23:46.2,23:46.4,23:47.1,1426200,1426400,1427100,True,1426.2
41,33,right,inhalation,3,1000,100,25:6.2,25:6.3,25:7.3,1506200,1506300,1507300,True,1506.2
41,65,left,catch,0,190,400,25:54.4,25:54.8,25:55.0,1554400,1554800,1554990,False,1554.4
41,25,front,inhalation,0,190,100,26:10.4,26:10.5,26:10.7,1570400,1570500,1570690,True,1570.4
41,69,front,catch,4,1500,200,27:38.4,27:38.6,27:40.1,1658400,1658600,1660100,False,1658.4
41,42,front,exhalation,2,700,500,28:34.6,28:35.1,28:35.8,1714600,1715100,1715800,True,1714.6
41,52,left,baseline,2,700,300,28:42.6,28:42.9,28:43.6,1722600,1722900,1723600,True,1722.6
41,61,right,baseline,1,400,300,28:58.6,28:58.9,28:59.3,1738600,1738900,1739300,True,1738.6
41,57,left,baseline,2,700,500,29:14.6,29:15.1,29:15.8,1754600,1755100,1755800,True,1754.6
