participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
81,34,right,inhalation,4,1500,500,02:8.4,02:8.9,02:10.4,128400,128900,130400,True,128.4
81,53,front,baseline,3,1000,100,02:32.4,02:32.5,02:33.5,152400,152500,153500,True,152.4
81,23,left,inhalation,3,1000,200,02:40.4,02:40.6,02:41.6,160400,160600,161600,True,160.4
81,65,left,catch,0,190,500,02:48.4,02:48.9,02:49.1,168400,168900,169090,False,168.4
81,56,left,baseline,1,400,400,03:36.4,03:36.8,03:37.2,216400,216800,217200,True,216.4
81,32,front,inhalation,2,700,100,03:44.4,03:44.5,03:45.2,224400,224500,225200,True,224.4
81,57,front,baseline,2,700,100,04:8.4,04:8.5,04:9.2,248400,248500,249200,True,248.4
81,55,right,baseline,0,190,300,04:24.4,04:24.7,04:24.9,264400,264700,264890,True,264.4
81,26,front,inhalation,1,400,300,05:20.6,05:20.9,05:21.3,320600,320900,321300,True,320.6
81,60,right,baseline,0,190,400,06:32.6,06:33.0,06:33.2,392600,393000,393190,True,392.6
81,50,left,baseline,0,190,500,06:48.8,06:49.3,06:49.5,408800,409300,409490,True,408.8
81,61,right,baseline,1,400,100,07:4.8,07:4.9,07:5.3,424800,424900,425300,True,424.8
81,49,left,exhalation,4,1500,400,07:12.8,07:13.2,07:14.7,432800,433200,434700,True,432.8
81,69,front,catch,4,1500,300,07:52.8,07:53.1,07:54.6,472800,473100,474600,False,472.8
81,54,front,baseline,4,1500,200,08:24.8,08:25.0,08:26.5,504800,505000,506500,True,504.8
81,31,right,inhalation,1,400,500,08:32.8,08:33.3,08:33.7,512799,513299,513699,True,512.8
81,27,right,inhalation,2,700,200,10:9.0,10:9.2,10:9.9,609000,609200,609900,True,609.0
81,67,right,catch,2,700,400,10:41.0,10:41.4,10:42.1,641000,641400,642100,False,641.0
81,46,right,exhalation,1,400,300,11:29.2,11:29.5,11:29.9,689200,689500,689900,True,689.2
81,51,right,baseline,1,400,100,11:37.2,11:37.3,11:37.7,697200,697300,697700,True,697.2
81,47,left,exhalation,2,700,400,12:1.2,12:1.6,12:2.3,721200,721600,722300,True,721.2
81,44,front,exhalation,4,1500,200,12:33.2,12:33.4,12:34.9,753200,753400,754900,True,753.2
81,36,front,exhalation,1,400,100,13:5.2,13:5.3,13:5.7,785200,785300,785700,True,785.2
81,37,front,exhalation,2,700,400,13:37.2,13:37.6,13:38.3,817200,817600,818300,True,817.2
81,43,left,exhalation,3,1000,200,14:9.2,14:9.4,14:10.4,849200,849400,850400,True,849.2
81,35,right,exhalation,0,190,500,14:41.4,14:41.9,14:42.1,881400,881900,882090,True,881.4
81,30,front,inhalation,0,190,400,14:57.4,14:57.8,14:58.0,897400,897800,897990,True,897.4
81,63,left,baseline,3,1000,300,15:21.4,15:21.7,15:22.7,921400,921700,922700,True,921.4
81,20,left,inhalation,0,190,200,15:29.4,15:29.6,15:29.8,929400,929600,929790,True,929.4
81,38,left,exhalation,3,1000,500,15:45.4,15:45.9,15:46.9,945400,945900,946900,True,945.4
81,52,left,baseline,2,700,500,16:41.6,16:42.1,16:42.8,1001600,1002100,1002800,True,1001.6
81,59,left,baseline,4,1500,500,17:13.6,17:14.1,17:15.6,1033599,1034099,1035599,True,1033.6
81,45,left,exhalation,0,190,300,17:53.6,17:53.9,17:54.1,1073600,1073900,1074090,True,1073.6
81,29,left,inhalation,4,1500,200,18:9.6,18:9.8,18:11.3,1089600,1089800,1091300,True,1089.6
81,66,left,catch,1,400,400,18:9.6,18:10.0,18:10.4,1089600,1090000,1090400,False,1089.6
81,64,right,baseline,4,1500,200,20:41.8,20:42.0,20:43.5,1241800,1242000,1243500,True,1241.8
81,21,right,inhalation,1,400,100,21:54.0,21:54.1,21:54.5,1314000,1314100,1314500,True,1314.0
81,68,right,catch,3,1000,300,22:34.0,22:34.3,22:35.3,1354000,1354300,1355300,False,1354.0
81,42,right,exhalation,2,700,100,23:14.0,23:14.1,23:14.8,1394000,1394100,1394800,True,1394.0
81,22,left,inhalation,2,700,100,23:30.0,23:30.1,23:30.8,1410000,1410100,1410800,True,1410.0
81,33,front,inhalation,3,1000,400,25:6.2,25:6.6,25:7.6,1506200,1506600,1507600,True,1506.2
81,62,front,baseline,2,700,500,25:46.4,25:46.9,25:47.6,1546400,1546900,1547600,True,1546.4
81,24,left,inhalation,4,1500,200,26:10.4,26:10.6,26:12.1,1570400,1570600,1572100,True,1570.4
81,39,right,exhalation,4,1500,200,26:26.4,26:26.6,26:28.1,1586400,1586600,1588100,True,1586.4
81,25,right,inhalation,0,190,200,26:42.4,26:42.6,26:42.8,1602400,1602600,1602790,True,1602.4
81,48,front,exhalation,3,1000,400,28:2.4,28:2.8,28:3.8,1682400,1682800,1683800,True,1682.4
81,40,right,exhalation,0,190,200,28:34.6,28:34.8,28:35.0,1714600,1714800,1714990,True,1714.6
81,28,front,inhalation,3,1000,300,28:50.6,28:50.9,28:51.9,1730600,1730900,1731900,True,1730.6
81,58,front,baseline,3,1000,300,28:58.6,28:58.9,28:59.9,1738600,1738900,1739900,True,1738.6
81,41,front,exhalation,1,400,300,29:6.6,29:6.9,29:7.3,1746600,1746900,1747300,True,1746.6
