participant_id,trial_number,stimulus_type,trial_type,soa_condition_idx,soa_value_ms,jitter_ms,timestamp_original,timestamp_after_jitter,timestamp_with_soa,base_ms,jittered_ms,soa_ms,is_tactile,timestamp_sec
96,36,front,exhalation,1,400,500,00:48.2,00:48.7,00:49.1,48200,48700,49100,True,48.2
96,43,left,exhalation,3,1000,100,01:20.2,01:20.3,01:21.3,80200,80300,81300,True,80.2
96,53,front,baseline,3,1000,300,01:44.2,01:44.5,01:45.5,104200,104500,105500,True,104.2
96,49,right,exhalation,4,1500,400,01:52.2,01:52.6,01:54.1,112200,112600,114100,True,112.2
96,55,left,baseline,0,190,400,02:0.2,02:0.6,02:0.8,120200,120600,120790,True,120.2
96,58,front,baseline,3,1000,100,02:48.4,02:48.5,02:49.5,168400,168500,169500,True,168.4
96,52,left,baseline,2,700,500,03:20.4,03:20.9,03:21.6,200400,200900,201600,True,200.4
96,66,right,catch,1,400,500,03:28.4,03:28.9,03:29.3,208400,208900,209300,False,208.4
96,45,left,exhalation,0,190,200,03:28.4,03:28.6,03:28.8,208400,208600,208790,True,208.4
96,24,right,inhalation,4,1500,400,04:16.4,04:16.8,04:18.3,256399,256799,258299,True,256.4
96,31,front,inhalation,1,400,500,04:48.4,04:48.9,04:49.3,288400,288900,289300,True,288.4
96,61,left,baseline,1,400,200,04:56.4,04:56.6,04:57.0,296400,296600,297000,True,296.4
96,26,left,inhalation,1,400,300,05:20.6,05:20.9,05:21.3,320600,320900,321300,True,320.6
96,54,front,baseline,4,1500,100,05:28.6,05:28.7,05:30.2,328600,328700,330200,True,328.6
96,30,front,inhalation,0,190,300,05:52.6,05:52.9,05:53.1,352600,352900,353090,True,352.6
96,40,right,exhalation,0,190,400,06:8.6,06:9.0,06:9.2,368600,369000,369190,True,368.6
96,29,right,inhalation,4,1500,500,07:28.8,07:29.3,07:30.8,448800,449300,450800,True,448.8
96,38,left,exhalation,3,1000,500,08:48.8,08:49.3,08:50.3,528800,529300,530300,True,528.8
96,27,front,inhalation,2,700,200,10:41.0,10:41.2,10:41.9,641000,641200,641900,True,641.0
96,32,left,inhalation,2,700,500,11:13.0,11:13.5,11:14.2,673000,673500,674200,True,673.0
96,69,front,catch,4,1500,300,11:37.2,11:37.5,11:39.0,697200,697500,699000,False,697.2
96,23,right,inhalation,3,1000,200,12:17.2,12:17.4,12:18.4,737200,737400,738400,True,737.2
96,67,left,catch,2,700,400,12:25.2,12:25.6,12:26.3,745200,745600,746300,False,745.2
96,39,front,exhalation,4,1500,200,12:33.2,12:33.4,12:34.9,753200,753400,754900,True,753.2
96,28,front,inhalation,3,1000,500,13:21.2,13:21.7,13:22.7,801200,801700,802700,True,801.2
96,56,right,baseline,1,400,100,14:1.2,14:1.3,14:1.7,841200,841300,841700,True,841.2
96,35,right,exhalation,0,190,400,14:9.2,14:9.6,14:9.8,849200,849600,849790,True,849.2
96,57,left,baseline,2,700,300,14:17.2,14:17.5,14:18.2,857200,857500,858200,True,857.2
96,47,right,exhalation,2,700,500,14:41.4,14:41.9,14:42.6,881400,881900,882600,True,881.4
96,41,front,exhalation,1,400,300,15:45.4,15:45.7,15:46.1,945400,945700,946100,True,945.4
96,20,left,inhalation,0,190,400,16:1.4,16:1.8,16:2.0,961400,961800,961990,True,961.4
96,48,left,exhalation,3,1000,200,16:17.6,16:17.8,16:18.8,977600,977800,978800,True,977.6
96,62,front,baseline,2,700,200,17:29.6,17:29.8,17:30.5,1049600,1049800,1050500,True,1049.6
96,63,right,baseline,3,1000,400,18:17.6,18:18.0,18:19.0,1097600,1098000,1099000,True,1097.6
96,21,left,inhalation,1,400,500,18:41.6,18:42.1,18:42.5,1121600,1122100,1122500,True,1121.6
96,64,right,baseline,4,1500,400,19:53.8,19:54.2,19:55.7,1193800,1194200,1195700,True,1193.8
96,25,left,inhalation,0,190,200,22:58.0,22:58.2,22:58.4,1378000,1378200,1378390,True,1378.0
96,50,right,baseline,0,190,400,23:6.0,23:6.4,23:6.6,1386000,1386400,1386590,True,1386.0
96,42,front,exhalation,2,700,300,23:14.0,23:14.3,23:15.0,1394000,1394300,1395000,True,1394.0
96,65,left,catch,0,190,400,24:58.2,24:58.6,24:58.8,1498200,1498600,1498790,False,1498.2
96,51,left,baseline,1,400,100,25:14.2,25:14.3,25:14.7,1514200,1514300,1514700,True,1514.2
96,44,right,exhalation,4,1500,500,25:22.2,25:22.7,25:24.2,1522200,1522700,1524200,True,1522.2
96,68,left,catch,3,1000,300,25:30.4,25:30.7,25:31.7,1530400,1530700,1531700,False,1530.4
96,59,right,baseline,4,1500,300,26:18.4,26:18.7,26:20.2,1578400,1578700,1580200,True,1578.4
96,37,left,exhalation,2,700,200,26:26.4,26:26.6,26:27.3,1586400,1586600,1587300,True,1586.4
96,33,right,inhalation,3,1000,500,26:42.4,26:42.9,26:43.9,1602400,1602900,1603900,True,1602.4
96,34,right,inhalation,4,1500,100,27:14.4,27:14.5,27:16.0,1634400,1634500,1636000,True,1634.4
96,22,front,inhalation,2,700,200,27:46.4,27:46.6,27:47.3,1666400,1666600,1667300,True,1666.4
96,46,front,exhalation,1,400,100,28:34.6,28:34.7,28:35.1,1714600,1714700,1715100,True,1714.6
96,60,front,baseline,0,190,300,29:14.6,29:14.9,29:15.1,1754600,1754900,1755090,True,1754.6
